Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;135.139083862305;18.3924361467361;496.9204;24.66712;13;307.7605;False
2;136.710479736328;31.6184648633003;496.601;23.14237;13;309.2406;False
3;164.975723266602;66.6483966946602;528.9913;29.3913;13;307.7605;False
4;191.613311767578;50.0573402404785;547;23.81418;13;306.7048;True
5;197.211135864258;53.9300816059113;547;21.02151;13;309.2406;True
6;187.808334350586;54.6130772590637;547;27.24365;13;306.4704;True
7;192.675201416016;58.1187255620956;547;22.87204;13;306.4704;True
8;189.767333984375;78.7196657180786;547;26.21805;13;308.0127;True
9;192.025741577148;76.2383438110352;547;23.52341;13;306.7819;True
10;192.680923461914;65.9480594158173;547;22.63138;13;305.9707;True
11;164.378829956055;64.0643377304077;526.5359;24.4787;13;304.5602;False
12;197.042297363281;91.079519367218;547;20.92035;13;308.7319;True
13;198.968673706055;76.8747020721435;547;19.81439;13;308.7319;True
14;194.837280273438;82.049879026413;547;21.27197;13;306.2202;True
15;193.790832519531;83.5736958503723;547;22.31213;13;307.0022;True
16;196.810791015625;94.4488583564758;547;20.73145;13;307.9028;True
17;252.383178710938;77.5467417240143;595.0339;26.25775;12;303.8941;False
18;196.819931030273;91.7803289413452;547;20.92865;13;308.4139;True
19;194.165267944336;97.4370985984802;547;22.69757;13;308.4139;True
20;195.866577148438;97.0432476043701;547;21.52856;13;308.4139;True
21;191.677963256836;66.997052192688;547;22.86884;13;304.9069;True
22;165.649856567383;62.9735064744949;525.798;22.63446;13;304.9069;False
23;193.842086791992;75.9784815788269;547;22.91113;13;308.3635;True
24;197.971160888672;60.5183540344238;547;20.70203;13;309.5913;True
25;184.164703369141;45.4294933795929;547;22.45996;12;302.0402;True
26;191.341400146484;58.2634084224701;547;19.59814;12;306.3962;True
27;187.85334777832;60.5285477161407;547;26.82849;13;305.9209;True
28;195.803863525391;68.4782332658768;547;20.55884;13;305.9209;True
29;170.351119995117;71.8179438829422;529.7892;23.86621;13;307.3835;False
30;196.764755249023;76.3472551345825;547;20.40564;13;306.9901;True
