Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;420.410949707031;56.4103962033987;350.3425;20.46955;12;331.0291;False
2;484.904266357422;132.725611653179;404.0869;23.69421;11;378.9649;False
3;417.109924316406;151.030540772527;347.5916;27.67393;12;377.6589;False
4;350.529937744141;145.153500533104;292.1083;17.40495;12;377.6589;False
5;370.342224121094;130.701948413998;308.6185;23.21542;12;377.6589;False
6;522.074951171875;111.556950109452;435.0624;23.81902;12;377.6589;False
7;520.485778808594;177.473966509849;433.7381;23.30641;12;315.4604;False
8;1156.40002441406;240.870142889023;547;22.8246;14;337.8506;True
9;484.538635253906;117.95481984131;403.7822;20.23558;13;388.9128;False
10;602.761840820313;123.73163588047;502.3015;30.65369;12;329.2922;False
11;351.503204345703;115.574647981673;292.9193;20.98914;9;245.2823;False
12;481.849914550781;100.526142883301;401.5416;22.85596;12;354.0121;False
13;492.070678710938;122.150000657141;410.0589;23.32635;12;395.0478;False
14;416.289245605469;150.619783630967;346.9077;18.58243;9;245.2823;False
15;417.663696289063;141.622917112103;348.0531;16.23721;14;370.4065;False
16;484.209625244141;142.03546589911;403.508;22.02905;14;370.4065;False
17;523.388854980469;186.335841374099;436.1574;24.45282;12;354.252;False
18;450.075622558594;113.686346628517;375.063;17.73187;14;293.8423;False
19;592.6826171875;129.128366165748;493.9022;24.17725;14;293.8423;False
20;596.931823730469;134.463991472125;497.4432;26.78802;14;293.8423;False
21;556.381469726563;156.261514622718;463.6512;23.44025;14;293.8423;False
22;488.170867919922;95.9349004575983;406.8091;27.82959;14;293.8423;False
23;558.662841796875;194.871977610886;465.5524;26.13989;12;297.6638;False
24;553.880004882813;163.112074609625;461.5667;22.49304;12;297.6638;False
25;521.759094238281;161.753737512371;434.7993;23.32941;13;215.2451;False
26;632.170776367188;165.656550866738;526.809;25.84399;10;317.9674;False
27;488.447540283203;116.614231972769;407.0396;25.34314;12;271.4537;False
28;418.753814697266;122.150979328901;348.9615;16.89099;12;329.9585;False
29;449.856292724609;129.888795750588;374.8802;21.19165;11;373.6362;False
30;362.124084472656;121.103371635079;301.7701;18.92432;11;373.6362;False
