Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;2110367616;353935123.8;404.8473;25.4058;12;329.0857;False
2;2446603776;441049351.8;383.1292;20.10563;14;412.6343;False
3;2056781824;490209788.4;345.743;18.78155;14;412.6343;False
4;2208328448;847011585.2;400.4578;24.40955;13;346.7062;False
5;1568140160;630147901.6;292.8599;18.2289;14;411.9734;False
6;2323933696;606778666.8;408.286;19.57222;13;346.7062;False
7;3700152832;1041173293.2;527.3683;24.33752;12;339.4617;False
8;1761531648;758094053.6;349.6979;24.09665;13;356.5479;False
9;1477426304;642416255.2;317.6674;22.69257;12;362.6099;False
10;3451676672;930048511.6;500.122;21.69287;12;356.4485;False
11;2280911360;941934514.8;404.3508;19.44363;12;356.4485;False
12;3448800000;1105569481.6;497.6714;22.00882;12;361.5934;False
13;4090101248;1432310612;547;21.83514;13;337.6545;True
14;4184288768;1482590248;547;22.90564;12;361.5934;True
15;4869338624;1334324334.4;589.2537;25.36371;12;361.5934;False
16;3747618816;1227977650.8;529.2931;21.29315;12;337.4151;False
17;4169249792;1425767612;547;22.19928;11;368.5208;True
18;4194910976;1477032156;547;20.38208;11;368.5208;True
19;4135424000;1783226047.2;547;24.49878;11;367.6255;True
20;4187641600;1969814390;547;20.31329;11;367.4524;True
21;4200606720;2462386130;547;20.04144;11;368.5662;True
22;4292916224;2084482262.4;547;22.75879;12;375.1878;True
23;4270608128;2049228268.8;547;24.69006;12;375.1878;True
24;4138512896;1839834709.2;547;21.04871;11;362.5355;True
25;4301846528;1874662439.2;547;21.01068;12;373.3146;True
26;3465712896;1992152808;492.5757;23.34344;12;376.517;False
27;4478671872;2539073790;569.7135;25.13403;11;364.9237;False
28;4290035200;2166456665.2;547;20.15308;12;370.1628;True
29;4296680960;2389685061.6;547;21.4541;12;373.4704;True
30;4387974144;2624030613.2;547;24.48901;13;379.6435;True
