Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;105584.1875;7218.87528169751;295.685;17.78902;10;390.9832;False
2;847199616;42360979.2823473;525.494;25.72591;11;395.5971;False
3;70757816;3588957.55864457;462.0314;24.47544;11;395.5971;False
4;2641899.75;298731.415436125;377.9888;19.82176;11;395.5971;False
5;4943.3203125;618.468117910624;217.427;20.89142;11;307.09;False
6;33918.82421875;2673.1641028285;266.6581;24.72354;14;364.3997;False
7;7569021.5;417385.922321641;404.8947;24.33781;14;276.4247;False
8;296402368;14862503.4907574;498.6481;21.41756;14;276.4247;False
9;2923719.25;198518.470573187;380.5797;20.41695;14;276.4247;False
10;87269256;4369283.31234082;467.3927;22.75729;12;351.6649;False
11;79698136;4195272.92930335;465.0728;20.32535;12;351.6649;False
12;2188422.25;179787.742801797;373.175;23.10153;12;351.6649;False
13;274766400;13750715.555427;496.7106;23.99277;11;402.8482;False
14;93872.0859375;6813.31429765224;292.6795;25.64911;13;321.3374;False
15;2509287.75;131125.374105644;376.6724;20.61975;11;317.1783;False
16;86720776;4914580.17517101;467.2315;25.53741;14;354.16;False
17;75297080;4193128.20685053;463.6208;21.25766;13;297.7106;False
18;728772.3125;42986.8714043438;345.0674;19.42883;13;297.7106;False
19;731288.4375;42077.4987575471;345.1555;20.27844;13;297.7106;False
20;996142080;49942334.4603691;529.6339;22.11725;12;343.4218;False
21;279049.03125;25324.582778722;320.5284;22.47076;11;288.4921;False
22;247694.046875;15750.790069294;317.4815;21.87097;13;392.3415;False
23;264706.15625;16983.0343423426;319.1795;17.52313;13;385.3662;False
24;100660;7028.55390688181;294.4641;20.96027;13;385.3662;False
25;23064136;1708355.32333298;433.3765;22.12207;12;356.3031;False
26;20582328;1442282.6154296;430.4664;22.66144;12;409.3707;False
27;7479874.5;495090.833247954;404.5919;21.11475;12;409.3707;False
28;8251037;466820.307313561;407.1001;20.27136;11;345.2844;False
29;2611282.5;266333.24769966;377.6908;21.78168;11;345.2844;False
30;1965015296;98356241.6348102;547;20.8092;9;370.564;True
