Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;351.248962402344;149.480211758614;351.249;20.07902;14;369.7337;False
2;465.179321289063;71.842161989212;465.1793;22.71245;11;367.811;False
3;281.882507324219;73.8314002037048;281.8825;19.74641;13;330.0622;False
4;349.692749023438;76.7790269017219;349.6927;16.0991;13;291.5529;False
5;406.356170654297;121.17776036337;406.3562;19.95325;14;277.2673;False
6;346.975799560547;85.8273960411549;346.9758;20.77516;14;370.853;False
7;375.813720703125;70.8528115838766;375.8137;20.01541;14;351.5211;False
8;344.114318847656;114.82044352293;344.1143;28.54955;12;319.4839;False
9;464.340972900391;59.089348462224;464.341;19.79523;13;339.61;False
10;468.298706054688;91.6759548269212;468.2987;21.41675;12;378.7206;False
11;376.107543945313;74.2809504568577;376.1075;20.93777;12;364.426;False
12;405.849822998047;90.6846118018031;405.8498;18.82425;11;343.6737;False
13;296.755462646484;72.564160130918;296.7555;18.14563;13;454.2114;False
14;400.525299072266;105.702777028084;400.5253;18.43027;14;346.6941;False
15;376.435546875;89.2474071502686;376.4355;22.58374;13;338.1898;False
16;348.043365478516;93.7238117441535;348.0434;22.61292;11;282.8174;False
17;348.668548583984;115.349536296725;348.6685;21.24634;14;404.476;False
18;547;112.741247817129;547;23.23688;13;315.6448;True
19;435.015411376953;95.2063702508807;435.0154;18.57568;14;326.5988;False
20;495.762054443359;111.154968526959;495.7621;23.19733;12;376.3906;False
21;406.264831542969;123.169576983154;406.2648;23.93701;14;351.1577;False
22;466.033081054688;114.352431127429;466.0331;20.36816;10;356.1735;False
23;294.831420898438;102.035084754229;294.8314;21.23499;13;351.0835;False
24;351.394165039063;122.18973454833;351.3942;17.6358;11;273.113;False
25;267.449432373047;82.2989410758018;267.4494;15.35565;10;313.9038;False
26;404.37158203125;134.572237092257;404.3716;20.29895;11;356.0308;False
27;405.325988769531;95.2253129556775;405.326;26.06915;13;319.0619;False
28;316.291320800781;81.4523069187999;316.2913;21.31927;12;267.8983;False
29;406.053649902344;93.8223300695419;406.0536;19.78857;12;290.4678;False
30;533.038757324219;93.6130031466484;533.0388;23.67389;12;318.8079;False
