Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;20.7075500488281;5.93033406734467;319.2707;19.69163;13;411.231;False
2;40.7767181396484;11.5808619976044;467.1387;19.19967;12;380.306;False
3;33.670825958252;10.6095416426659;404.1026;22.81314;12;443.0203;False
4;72.3888549804688;17.6535013437271;547;20.37303;12;445.1225;True
5;53.9316062927246;16.6573309779167;496.6155;25.5755;12;443.0203;False
6;70.1771240234375;20.2943564176559;547;25.17545;12;442.9539;True
7;71.657829284668;22.5805466294289;547;21.45245;12;443.7644;True
8;68.7709350585938;24.8090185523033;547;23.00998;11;440.7679;True
9;71.9047088623047;28.032950425148;547;20.84537;12;443.655;True
10;46.7434043884277;20.0736750841141;465.1884;21.06848;12;443.3327;False
11;72.0738067626953;31.5084274053574;547;20.38779;12;443.4167;True
12;71.7642135620117;43.1288716316223;547;21.02969;12;443.3327;True
13;72.0957870483398;35.3014736652374;547;20.4884;12;443.8022;True
14;70.4927368164063;26.1125589370728;547;23.46588;12;441.583;True
15;71.6877136230469;27.7676384925842;547;21.39832;12;443.8022;True
16;71.4585876464844;35.4669094800949;547;21.948;12;443.8022;True
17;62.4168243408203;25.5517114400864;525.8962;26.04053;12;441.351;False
18;72.0637359619141;34.5519165277481;547;20.84229;12;444.5309;True
19;71.1250610351563;21.5177035570145;547;24.26593;12;446.6921;True
20;72.5118713378906;32.9356007575989;547;20.30536;12;445.6227;True
21;72.6931762695313;30.8258037567139;547;20.11981;12;446.1248;True
22;74.7260971069336;24.5781492710114;547;20.49762;13;448.1596;True
23;70.8262557983398;23.9706650972366;547;23.41315;12;443.366;True
24;71.6756134033203;25.0190985441208;547;21.80371;12;444.6853;True
25;72.9420013427734;39.8375230550766;547;24.32324;13;446.8883;True
26;71.6493301391602;30.7940418481827;547;21.54272;12;443.9307;True
27;72.3444595336914;33.6305836200714;547;21.22791;12;447.0396;True
28;74.0001907348633;28.1339383840561;547;22.55884;13;449.1317;True
29;71.7763061523438;32.6151167392731;547;21.3208;12;444.1103;True
30;72.077018737793;30.4394062280655;547;20.64783;12;444.1103;True
