Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;375.532318115234;49.6479987442493;375.5323;21.15799;12;367.8481;False
2;320.773498535156;86.9157280694693;320.7735;20.09643;12;328.7125;False
3;322.756164550781;74.8006723105907;322.7562;17.56594;12;328.7125;False
4;372.446533203125;136.822873091698;372.4465;26.0004;12;292.1803;False
5;432.850860595703;113.994970993325;432.8509;21.96321;13;361.2069;False
6;290.748260498047;88.6471515666694;290.7483;18.41602;12;382.6251;False
7;463.766632080078;103.188275104016;463.7666;25.14334;13;401.6109;False
8;294.852630615234;67.4903126522899;294.8526;18.1165;13;319.1499;False
9;378.660858154297;114.489320072532;378.6609;18.73477;13;319.1499;False
10;293.095458984375;101.474068051577;293.0955;19.71133;14;376.8226;False
11;349.379058837891;111.588097237051;349.3791;18.92743;14;376.8226;False
12;509.827758789063;153.878985568881;509.8278;33.29474;13;350.3085;False
13;433.281372070313;163.335311165452;433.2814;21.09406;13;350.3085;False
14;462.140167236328;108.242559790611;462.1402;21.75861;11;357.5697;False
15;374.573364257813;124.39641026631;374.5734;28.54904;13;350.3085;False
16;527.721435546875;135.260499602556;527.7214;24.11478;12;286.5914;False
17;322.968109130859;104.123600268364;322.9681;18.85489;12;286.5914;False
18;375.69677734375;119.22955772467;375.6968;20.77289;13;316.4792;False
19;296.3076171875;93.8376641362906;296.3076;16.69592;12;286.5914;False
20;349.571044921875;97.9841763429344;349.571;18.33087;13;316.4792;False
21;404.534423828125;84.490281060338;404.5344;20.18573;12;286.5914;False
22;317.870361328125;70.3420550405979;317.8704;18.35706;12;286.5914;False
23;318.467163085938;86.1287007451057;318.4672;18.89258;13;350.0314;False
24;350.331604003906;127.750666022301;350.3316;17.45203;12;286.5914;False
25;316.535095214844;93.7764038385823;316.5351;20.86035;10;377.389;False
26;346.819549560547;95.2847607016563;346.8195;16.87793;12;263.1922;False
27;346.543121337891;92.3332490302622;346.5431;21.55798;12;286.5914;False
28;434.371337890625;115.227780681849;434.3713;22.84772;12;355.4484;False
29;377.219512939453;127.124906477332;377.2195;18.42206;13;373.5782;False
30;432.860046386719;94.9329073369503;432.86;21.99597;13;373.5782;False
