Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;44323.2109375;7559.84088506699;439.0075;18.44436;13;340.4678;False
2;34935.58984375;8041.54913902283;345.4531;25.45911;11;309.2424;False
3;40846.6640625;11990.8908914566;404.4413;20.92494;11;309.2424;False
4;43518.125;14851.5974440575;430.8748;27.25737;10;343.7023;False
5;37703.6015625;13656.7973550797;372.9866;26.32668;11;309.2424;False
6;46786.9296875;11869.0271697998;463.4945;25.74283;11;309.2424;False
7;40537.59765625;11203.1667935371;401.3675;19.47382;11;309.2424;False
8;37443.44140625;9245.76233081818;370.162;30.64455;11;352.8856;False
9;34831.30078125;6875.43975658417;344.587;20.20863;11;309.2424;False
10;38735.11328125;10686.0937547922;383.4102;21.90836;14;325.5778;False
11;43893.0859375;6471.98318958282;434.7445;22.77484;14;321.3697;False
12;38481.8671875;11809.6521284103;380.9;21.32477;14;321.3697;False
13;44300.2578125;15381.8308540344;438.7148;26.01028;14;321.3697;False
14;38407.640625;12751.6685736179;380.1767;19.39011;13;358.3907;False
15;34964.8515625;9267.33485298157;345.7825;24.60959;13;358.3907;False
16;40829.203125;17766.2940691948;404.1509;25.6622;14;322.3399;False
17;38396.15234375;15423.3928554535;379.8791;26.47687;13;308.3097;False
18;40910.65625;12092.9071824074;404.7167;30.72772;14;286.9458;False
19;38184.2734375;14749.0234257221;377.9182;22.29163;13;308.3097;False
20;40877.86328125;12431.2652055264;404.7516;19.30756;14;286.9458;False
21;40730.59765625;11668.8569188118;403.2513;23.0589;14;286.9458;False
22;44227.96484375;18317.1807844162;438.0883;22.01056;14;286.9458;False
23;40831.41015625;12336.225086689;404.2555;23.04181;13;308.3097;False
24;38067.41015625;10333.3867097974;376.743;22.75562;13;308.3097;False
25;38146.92578125;12233.9807477951;377.5484;22.20844;14;391.8918;False
26;37798.40234375;14976.9965764046;374.1151;19.02399;12;273.3227;False
27;56167.765625;14789.9102149963;547;23.50897;12;273.3227;True
28;44189.9765625;8057.9417224884;437.7139;21.49158;12;273.3227;False
29;37996.19921875;12410.5893542767;376.0164;23.3587;13;308.3097;False
30;50154.07421875;14827.9290142059;497.0789;21.52386;12;273.3227;False
31;56167.90234375;18813.2162880182;547;23.97241;12;273.3227;True
32;40571.6328125;12352.7286320806;401.7037;20.97498;12;333.8961;False
33;56172.265625;10480.7155826569;547;20.36011;13;305.91;True
34;35535.06640625;11392.7132099152;351.5085;15.02209;13;305.91;False
35;38096.703125;11742.3769485153;377.0798;18.60657;13;305.91;False
36;50329.93359375;14721.8130943775;498.805;24.9574;14;357.4354;False
37;36050.7265625;10594.995045948;356.5792;25.04187;12;300.0005;False
38;35090.65625;12869.9889765739;347.1767;17.8573;14;331.7029;False
39;37954.73828125;14224.8765399933;375.6489;21.56958;12;319.679;False
40;41102.9296875;10315.5051506519;406.8967;25.1427;11;424.8346;False
41;36112.35546875;8786.35258078575;357.1901;25.10938;13;393.6296;False
42;31959.375;12665.4329131603;315.8099;25.4093;13;393.6296;False
43;35557.171875;7321.88157520294;351.7996;20.84131;13;393.6296;False
44;44011.62109375;20605.5893538475;435.9381;21.57495;13;291.3948;False
45;50646.63671875;12745.0446109772;501.9648;24.65979;13;291.3948;False
46;49813.12890625;12080.4559484482;493.6754;23.92603;13;291.3948;False
47;29553.92578125;5964.47662849426;292.1148;18.1521;13;291.3948;False
48;29239.69921875;8134.71095141172;288.9939;17.74036;13;291.3948;False
49;40959.03125;11195.5675834656;405.5605;20.8075;13;392.6794;False
50;56167.8984375;20441.0771923304;547;23.95911;11;324.7427;True
51;29988.42578125;9395.12906513214;296.3812;20.74097;13;344.1432;False
52;35190.05859375;10845.9947441578;348.0635;23.65967;13;399.231;False
53;31877.283203125;10192.9100211143;315.19;20.30701;12;331.0455;False
54;52853.55078125;13657.5129413605;523.8911;27.14404;13;399.231;False
55;44047.46484375;13006.7527938843;436.2874;19.50684;13;356.2925;False
56;50129.1015625;13909.3218612671;496.8303;23.09216;13;356.2925;False
57;47114.8359375;16024.5930198669;466.818;23.05896;13;362.3149;False
58;43631.25;13180.9415231705;431.9145;29.17737;13;356.2925;False
59;53096.04296875;12559.4785219431;526.3712;22.54285;12;445.3938;False
60;32316.40234375;12001.9516742706;319.5824;16.85095;14;372.2544;False
61;56169.40234375;18151.3280815125;547;21.50916;13;392.5623;True
62;53148.0390625;11956.6365279853;526.8891;22.62622;13;392.5623;False
63;44098.87109375;17818.370256424;436.8073;21.44092;13;392.5623;False
64;43725.43359375;8517.34285984039;433.0697;23.09143;13;350.4272;False
65;46810.03125;15129.4970431805;463.789;20.60779;13;392.5623;False
66;40756.61328125;11033.3804113388;403.5483;19.94141;13;392.5623;False
67;44036.34765625;15635.1546188354;436.1687;19.04053;9;376.6684;False
68;50023.265625;14922.9045625687;495.7747;23.32495;12;347.509;False
69;40927.03515625;12884.4718372583;405.1118;26.01001;12;333.5207;False
70;37833.2734375;17657.0495593071;374.4593;18.57422;11;356.0309;False
71;38691.18359375;10206.2607916355;382.9967;19.10742;11;364.4888;False
72;41039.25390625;13243.3996834278;406.3441;22.09033;12;333.5207;False
73;32594.837890625;10502.6159738541;322.3508;19.09009;11;388.5041;False
74;49835.2734375;13885.444699049;493.0432;41.09888;13;392.4669;False
75;44153.81640625;11902.4393796563;437.2;27.46045;11;424.6767;False
76;47436.83203125;11079.1828666925;470.0198;23.39258;12;363.2487;False
77;49745.6953125;13423.9166007996;492.9855;24.97632;12;325.466;False
78;56167.9375;14750.8528980255;547;24.04248;12;325.466;True
79;46595.421875;14442.9020720959;461.6513;22.61987;14;318.0163;False
80;40797.5078125;12459.3090040207;403.9369;22.12451;14;318.0163;False
81;37837.09765625;13057.2688518524;374.4744;21.7417;14;285.156;False
82;43789.6640625;12619.4476179838;433.7295;20.20728;11;361.5865;False
83;53728.90234375;13862.6874094963;532.6608;24.82642;11;361.5865;False
84;40837.91015625;9772.26072241068;404.3034;23.69141;11;361.5865;False
85;38028.6484375;9166.20718536377;376.4057;19.073;11;361.5865;False
86;46651.03125;7592.22018995285;462.1653;24.85938;12;393.8481;False
87;56167.76953125;18084.8621460676;547;23.52368;11;361.5865;True
88;56169.4375;18278.3342954636;547;21.49072;11;361.5865;True
89;43913.40234375;15046.4324895859;434.9564;22.05859;12;386.7011;False
90;43792.515625;11020.676297307;433.5923;27.64331;11;274.1794;False
91;41007.7265625;12084.7848251343;406.0446;19.44116;11;364.252;False
92;41092.28125;10951.0270559311;406.8422;23.47534;12;405.4745;False
93;37565.734375;11816.5886729717;371.7617;22.24219;12;405.4745;False
94;32900.42578125;10388.8450473785;325.3839;16.58984;11;364.252;False
95;44510.40625;14592.0588132858;440.8993;19.96924;12;370.7196;False
96;56181.46875;17676.0311347008;547;29.77734;12;339.7265;True
97;35371.7734375;6478.7891630888;349.9571;16.90674;12;339.7265;False
