Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;3281203712;503947040.2;472.3333;23.43807;14;371.0783;False
2;3114288640;832367742.8;496.9258;19.81028;13;298.8586;False
3;4405688320;1115895625.6;547;23.94219;14;371.0783;True
4;4502419968;1525110288.4;547;24.23177;14;383.399;True
5;4513527808;1481409801.6;547;23.2982;14;383.399;True
6;3167217152;1924693040.8;463.9334;24.1581;14;371.8902;False
7;4593383936;1580385324.8;547;20.90714;14;389.0608;True
8;4019984640;1585812752;525.7082;26.96426;14;369.3792;False
9;3171917312;1460076252;464.5337;22.59222;14;369.3792;False
10;3288283648;1602296540.8;472.4855;23.32236;14;371.6821;False
11;4405796864;1706188212.8;547;23.46475;14;370.3945;True
12;4405570048;1685930976;547;24.33154;14;371.6121;True
13;3646833408;1924822996;497.2016;22.44971;14;371.6121;False
14;4533626880;1707636751.2;547;21.47119;14;382.8518;True
15;4517545472;1607609017.6;547;21.61768;14;381.1515;True
16;3651411200;1741964097.6;494.5625;24.9837;14;381.0621;False
17;4515465216;1737907240;547;21.71167;14;381.0621;True
18;4549378560;1869682913.6;547;20.45746;14;382.8728;True
19;4522458112;1439927221.6;547;20.79724;14;380.2532;True
20;4429203968;1976191819.2;547;23.1377;13;382.7983;True
21;2515089664;1373957551.2;406.0298;21.45648;14;379.4893;False
22;2825800448;1586896212.8;433.4738;24.80566;14;380.616;False
23;3179045632;1716360859.2;461.6485;28.17395;14;382.5136;False
24;3274866432;1368112522.4;466.6457;21.20349;14;378.7129;False
25;4128143360;1796558996;528.0668;28.14288;14;379.8951;False
26;4445861888;1577107204;547;24.81598;14;377.2528;True
27;4090010368;1497079019.6;530.4658;24.37146;13;375.6394;False
28;3663986688;1632735248.8;493.9055;21.29688;14;379.0477;False
29;2861755392;1274175131.2;434.6127;21.70129;14;380.4807;False
30;3619893504;1613939502;493.1187;25.58472;14;380.2884;False
