Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;374.729217529297;71.0647481113672;374.7292;18.57465;12;333.0739;False
2;404.743225097656;170.532838869095;404.7432;23.16336;12;333.086;False
3;295.085418701172;96.3237988352776;295.0854;19.90434;13;296.4705;False
4;404.617126464844;173.999692821503;404.6171;18.50853;12;334.2983;False
5;468.356811523438;179.242369604111;468.3568;21.07417;12;309.2189;False
6;373.664733886719;186.649952435493;373.6647;24.13008;13;312.0016;False
7;466.928833007813;197.305300807953;466.9288;34.29684;13;308.5576;False
8;464.326568603516;159.388031025231;464.3266;25.07312;14;320.5051;False
9;411.179290771484;215.165823554993;411.1793;20.61307;12;306.0716;False
10;547;269.631512546539;547;24.54483;13;306.0756;True
11;547;210.063414314389;547;22.72647;13;310.9427;True
12;499.228637695313;214.918247032166;499.2286;25.0441;13;307.5963;False
13;436.989135742188;245.48671169281;436.9891;21.20441;12;306.7134;False
14;531.143737792969;271.821390175819;531.1437;22.87842;13;313.3071;False
15;471.399353027344;242.559998440743;471.3994;23.52063;12;309.3983;False
16;317.944549560547;159.256727600098;317.9445;20.61346;13;312.0311;False
17;319.269317626953;171.763947433233;319.2693;22.1795;13;301.4155;False
18;293.753387451172;223.180598330498;293.7534;18.44733;12;328.2267;False
19;528.702575683594;233.182432490587;528.7026;22.51917;12;318.207;False
20;434.797210693359;211.590118432045;434.7972;20.8808;13;304.0311;False
21;466.151092529297;204.179902043939;466.1511;22.77081;13;334.4144;False
22;460.874420166016;198.40852098763;460.8744;22.54089;14;337.9818;False
23;434.489532470703;237.348829269409;434.4895;22.28186;13;301.3329;False
24;375.422027587891;233.336535263062;375.422;21.91071;13;333.6606;False
25;529.017639160156;248.94817199707;529.0176;22.75098;13;334.9969;False
26;435.005981445313;246.208997344971;435.006;20.08014;13;308.0885;False
27;348.095672607422;228.386162567139;348.0957;16.84241;14;324.1892;False
28;464.522369384766;170.77465389967;464.5224;26.53394;13;333.9834;False
29;547;267.887979876995;547;23.50183;13;326.774;True
30;496.489288330078;242.970489954948;496.4893;22.70813;12;331.8646;False
