Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;442.539306640625;89.7230397701263;295.382;27.8157;12;339.4998;False
2;1456.67614746094;275.033205318451;403.493;24.13878;13;312.6253;False
3;1598.93542480469;246.270125293732;406.7412;20.24269;13;317.369;False
4;7123.4052734375;678.985895109177;530.7123;24.84972;14;318.9898;False
5;8657.44921875;1080.21648612022;547;24.32021;14;318.8433;True
6;8544.01953125;1478.22027974129;547;25.71323;14;318.3631;True
7;6755.755859375;1337.4345790863;526.6671;24.33313;14;317.376;False
8;13740.3232421875;1999.21948204041;587.3942;26.03638;14;318.7867;False
9;20541.166015625;2567.67785749435;621.7361;26.35474;14;318.9239;False
10;8841.25390625;2020.06827669144;547;21.76395;14;318.5573;True
11;9054.921875;3055.3407081604;547;19.81274;14;319.0235;True
12;8946.6455078125;2778.15705757141;547;20.8739;14;319.0235;True
13;8965.90625;3015.45118637085;547;20.72778;14;319.1227;True
14;10671.099609375;3842.88374466896;577.5702;26.85632;12;315.7772;False
15;8835.095703125;2713.87087211609;547;21.83954;14;318.5657;True
16;8629.0341796875;3002.91245522499;547;25.60651;14;319.9627;True
17;9004.3193359375;2831.93710708618;547;20.77594;14;319.9627;True
18;9037.5185546875;3157.7865776062;547;20.44257;14;319.9627;True
19;8981.7119140625;2215.06461763382;547;20.31573;14;318.6281;True
20;9124.0498046875;2479.1408592701;547;19.20581;14;319.0457;True
21;9063.453125;4358.63014221191;547;19.8656;14;319.2984;True
22;8794.4951171875;2976.94641499519;547;24.24756;14;321.4907;True
23;8856.16015625;1852.80322685242;547;21.52209;14;318.4284;True
24;9071.390625;2977.77455596924;547;19.6875;14;319.078;True
25;8375.0234375;2102.04186630249;547;20.28857;13;316.3352;True
26;8400.85546875;2412.57332401276;547;20.22107;13;316.7391;True
27;9115.1123046875;3096.5396009922;547;20.27258;14;321.1222;True
28;8771.9609375;2734.07321166992;547;22.78223;14;318.8653;True
29;8971.1044921875;3615.51635742188;547;20.52234;14;318.8279;True
30;8639.7548828125;2212.64812793732;547;24.59729;14;318.8653;True
31;11194.845703125;3692.8768157959;569.8432;27.0708;14;320.3;False
32;8897.1689453125;3916.27832756042;547;20.98975;14;318.27;True
33;12433.0283203125;4604.13950576782;583.4482;25.74329;13;319.0269;False
34;8960.8291015625;3213.10882573128;547;21.52869;14;320.4962;True
35;8551.7353515625;3409.21275773048;547;20.26538;13;319.9429;True
36;8993.7802734375;3380.82314720154;547;20.88086;14;319.9561;True
37;8972.4189453125;2649.9994884491;547;21.08765;14;319.9253;True
38;8993.6611328125;3522.38613815308;547;21.07568;14;320.3171;True
39;8161.318359375;2241.97566337585;547;22.80225;13;316.2698;True
40;8200.8486328125;2003.9623922348;547;21.97632;13;315.7631;True
41;8569.9189453125;4144.03248405457;547;20.76172;13;321.2825;True
42;6237.10107421875;1776.01477813721;525.6705;23.9563;13;314.942;False
