Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;55249308;4890152.11135237;380.869;21.97426;11;349.3734;False
2;163667328;24239721.0380964;547;22.48654;12;317.8276;True
3;163667328;39087573.2636353;547;22.99757;12;318.3989;True
4;163667328;61636088.112829;547;23.08577;13;318.2267;True
5;143963712;42860218.490625;524.1042;27.59508;12;316.4795;False
6;163667328;43584316.0674393;547;24.64357;12;317.6258;True
7;146668880;39688787.3132813;527.3666;25.28229;11;316.1368;False
8;163667328;56667741.54104;547;26.59003;12;318.716;True
9;163667328;47034170.15;547;22.06561;12;317.5391;True
10;121992904;40188476.3912844;495.9579;24.51413;12;317.7275;False
11;163667328;58382479.0648438;547;23.16632;12;317.9675;True
12;122790880;43773952.285807;497.037;23.03882;12;316.5815;False
13;148019440;41699403.4;528.9804;27.37506;11;316.5377;False
14;163667328;54828077.325;547;22.99823;12;318.7041;True
15;163667328;45444560.225;547;20.31665;13;321.9099;True
16;148017184;57429961.8736969;528.9777;26.91669;12;316.3033;False
17;163667328;43008593.265625;547;22.24536;13;318.9491;True
18;163667328;73524459.6993328;547;23.81268;13;318.9491;True
19;163667328;71199697.95;547;21.89258;13;318.9491;True
20;163667328;82773600.9160489;547;22.11377;13;318.9491;True
21;163667328;66782330.4005621;547;20.67664;12;316.4921;True
22;163667328;86261056.8;547;24.61493;12;316.4921;True
23;163667328;62885575.3008789;547;22.19641;13;318.5945;True
24;147091552;59393842.9668357;527.8727;23.60486;12;313.969;False
25;163667328;56816927.475;547;20.90881;12;319.8902;True
26;163667328;58100224.49375;547;21.34961;13;318.3153;True
27;148005968;39060881.8384438;528.9644;23.84436;12;318.8987;False
28;163667328;86833615.4;547;20.30542;12;318.3972;True
29;147913456;57000962.25;528.8541;22.7666;12;317.9874;False
30;122243968;51722505.3;496.2979;22.74719;12;316.9824;False
31;206314512;92777991.3613281;590.8945;26.06079;12;321.759;False
32;163667328;73367862.15;547;20.56799;12;317.1778;True
33;163667328;76284791.4375;547;21.53772;11;316.3268;True
34;163667328;58050035.225;547;19.99158;13;318.4979;True
35;163667328;55250500.6207015;547;26.29333;12;316.9659;True
36;163667328;57738107.2504869;547;25.68372;12;316.9659;True
37;163667328;64477175.45;547;22.93677;11;316.1907;True
38;209625488;75813694.4614125;594.0386;24.07056;12;320.0109;False
39;163667328;59363189.821875;547;25.31616;12;320.0109;True
40;163667328;47546153.2187878;547;20.24951;12;319.038;True
41;124659048;56996055.45;499.545;21.47778;11;318.1131;False
42;152124704;65552222.85;533.8262;22.41907;12;319.038;False
43;163667328;74143244.734375;547;22.42383;13;322.4672;True
44;163667328;58786076.9208649;547;20.15442;12;320.0399;True
45;185977728;92098332.725;570.804;25.10388;12;320.8375;False
46;163667328;43624343.111615;547;20.73767;12;319.2195;True
47;123253472;46821648.9;497.6604;25.58704;12;319.2195;False
