Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;1082063744;296303831.2;243.7887;24.81787;13;394.3267;False
2;1643995392;564875219.8;345.519;22.90344;12;346.5638;False
3;2477553408;662017435.6;401.0002;21.38391;13;393.0055;False
4;3254357760;688974836;466.1362;26.25435;13;393.0055;False
5;2520028160;763407460.4;409.8433;28.07874;13;389.2425;False
6;3753422336;962233815.2;500.8582;26.28116;13;393.7858;False
7;2143925888;857901259.2;373.2305;29.15944;13;393.7858;False
8;2590816512;1378024971.2;411.9659;24.01624;13;393.7858;False
9;3589827584;1464663853.6;492.2356;32.2186;13;393.7858;False
10;2148856832;1295539680.4;377.0968;21.55527;12;389.9989;False
11;2523570432;1480477714.4;404.8937;23.32394;13;395.634;False
12;3178327552;1508544913.6;464.675;25.55917;12;393.6578;False
13;2453381120;1392625732;398.942;21.82098;13;393.4119;False
14;4414227456;1865294924.8;547;24.12939;12;392.4026;True
15;3157921792;1356684417.6;462.5497;24.44269;12;393.6397;False
16;2511209472;1222994992.8;409.7568;23.10699;12;393.1211;False
17;3595628800;1386010943.6;493.3945;23.0777;12;393.1398;False
18;3690288896;1342435448.8;495.5794;29.15894;13;398.6736;False
19;2248038144;1179521493.6;375.6648;18.79163;13;398.6736;False
20;3725805568;1351352056.8;498.3232;26.18842;13;395.0789;False
21;3225334272;1344924222.4;464.0398;24.72174;13;391.2559;False
22;2852623616;1656939756.8;432.6932;24.89392;13;396.7762;False
23;3593486336;1545822646.4;492.8362;26.31091;12;397.9246;False
24;2404021504;1198785282.4;400.8103;25.06091;12;394.0024;False
25;3118650112;1658261749.6;462.0444;29.21686;12;393.2077;False
26;3131110656;1076924291.2;461.262;27.00897;12;394.82;False
27;2743837184;1254137400.8;430.9247;26.44397;12;393.6793;False
28;3156681216;1476521364;462.7766;24.95569;12;393.5637;False
29;2968903424;1371020684.8;440.9137;23.09094;13;396.7795;False
30;3690595072;1769759832.8;493.3633;27.34973;13;401.5836;False
