Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;64414624;5620462.7164704;400.8619;26.57397;12;397.113;False
2;126909544;19708508.7287659;502.5332;24.404;12;397.113;False
3;70033288;20899290.9777752;412.1938;27.2344;11;395.0435;False
4;81551672;26328775.0024056;433.6549;20.52916;12;395.0291;False
5;146563328;25607348.6180827;527.2401;26.81723;12;395.9785;False
6;80183576;34023744.325;431.2163;23.47214;11;393.9221;False
7;99748008;35864186.125;463.7687;20.17453;12;396.6047;False
8;123538304;32143163.9434177;498.0434;26.18802;12;394.1833;False
9;99888256;31264957.3781754;463.9859;22.10065;12;394.1833;False
10;147357072;47595329.8398779;528.1902;22.19678;11;393.9397;False
11;126880368;37106114.563887;502.4947;22.8577;11;393.9397;False
12;149426688;46970466.275;530.6515;24.87457;11;393.9381;False
13;163667328;54720243.85;547;23.4458;12;396.5348;True
14;163667328;55438519.0625;547;22.97974;12;396.5348;True
15;163667328;45220546.3915462;547;21.92432;11;395.0192;True
16;149080832;42142923.3785233;530.2418;26.8363;11;395.0192;False
17;121167672;32826214.55;494.8371;21.35052;11;394.9109;False
18;163667328;58693529.3765656;547;25.31866;12;397.0389;True
19;123501704;35533041.002771;497.9942;27.87073;12;397.428;False
20;149078464;62697108.0787109;530.239;28.40698;12;394.6219;False
21;152849376;56422263.5441406;534.6725;21.28027;12;394.031;False
22;163667328;46281076.7811157;547;22.45953;12;394.031;True
23;163667328;50963363.8035751;547;22.04419;12;395.2165;True
24;147615200;51217694.8417698;528.4984;24.68359;12;398.6678;False
25;146341312;57407491.6519714;526.9738;26.35974;11;389.4311;False
26;163667328;58205852.75;547;24.13745;13;394.8759;True
27;120141416;47792006.6439972;493.4361;20.6969;12;396.9175;False
28;143191888;43923759.1590179;523.166;26.71704;12;398.9433;False
29;163667328;45593886.0471153;547;21.67017;12;391.772;True
30;163667328;58347944.459919;547;22.74353;12;396.5324;True
31;163667328;68165555.9007937;547;23.69531;12;398.4659;True
32;163667328;44343531.4265625;547;21.18665;12;398.4659;True
33;148890272;47687926.0065691;530.0157;22.22705;12;391.3856;False
34;149707296;47213931.9445972;530.9835;22.78259;13;399.8017;False
35;163667328;52994994.0335724;547;20.44177;12;391.3856;True
36;163667328;58962512.2625;547;22.96741;12;391.3856;True
37;147889392;69527784.7286591;528.8254;23.66992;13;399.4858;False
38;163667328;64016962.65;547;28.33862;13;399.8255;True
39;185409040;77293706.5102096;570.2216;26.90649;13;399.8255;False
40;103155848;29067432.4119176;468.9911;25.03735;12;391.9205;False
41;121051648;40439987.8042496;494.6791;22.04285;13;399.234;False
42;163667328;64070403.875;547;24.03516;12;392.5758;True
43;163667328;58471907.5;547;22.87793;12;391.2841;True
44;163667328;55915482.4944492;547;21.46741;13;394.5033;True
45;151580752;49144101.3792969;533.1892;22.53894;13;394.5033;False
46;163667328;76277602.3118012;547;19.9364;13;405.0687;True
47;163667328;43709719.4714939;547;21.89648;13;404.9702;True
48;163667328;77851438.1;547;20.51831;13;404.6812;True
49;163667328;73495648.775;547;21.47241;13;402.7487;True
50;212250224;88752874.5781738;596.5077;24.81567;13;404.472;False
51;163667328;70179795.1375;547;20.82397;13;404.5104;True
52;163667328;94416280.3;547;20.27515;13;404.5104;True
53;163667328;69151693.15;547;20.28931;13;406.7356;True
54;202311344;85400519.6;587.0477;23.96558;13;401.9018;False
55;163667328;80048929.775;547;22.40186;13;402.5504;True
56;163667328;74667076.3875;547;19.80786;13;406.2772;True
57;163667328;87211786.5884155;547;20.98999;13;406.2772;True
58;163667328;95498147.05;547;24.7854;13;406.2772;True
59;163667328;90495672.6;547;21.61353;13;400.2656;True
60;163667328;78773793.475;547;19.64941;13;407.3826;True
61;163667328;86890396.6;547;20.64185;13;406.8745;True
62;163667328;72761348.6;547;20.18555;13;408.0783;True
63;163667328;67865184.0790265;547;20.77173;13;401.9664;True
64;163667328;76227858.6;547;22.43311;13;401.9664;True
65;163667328;62757071.5077373;547;21.1123;13;401.9664;True
66;267403280;107390734.9;644.2517;25.13525;13;408.0783;False
67;163667328;102172907.5;547;22.0105;13;408.937;True
68;163667328;89164857.725;547;20.03955;13;408.937;True
69;163667328;90331918.2329152;547;21.20288;13;400.8313;True
70;163667328;81062452.9502763;547;21.7395;13;406.7703;True
71;163667328;110136818.377805;547;22.03027;13;406.7703;True
72;149603616;82943275.46875;530.8608;21.91919;13;403.2452;False
73;222356720;77256795.6625;605.829;26.34253;13;406.8009;False
74;163667328;77596923.55;547;22.323;13;406.8009;True
75;120733792;52639774.94375;494.2458;23.48242;13;404.8366;False
76;224257232;69915455.9606734;607.5502;25.54419;13;404.8366;False
77;163667328;67564819.8724551;547;22.57251;13;400.3213;True
78;163667328;74350225.1723389;547;22.93604;13;400.3213;True
79;163667328;83742447.2;547;21.46362;13;400.3213;True
80;163667328;58504724.86875;547;20.17529;13;401.2658;True
81;163667328;42637247.6724043;547;24.19019;13;401.4743;True
82;163667328;53021338.9557277;547;22.67822;13;401.2658;True
83;163667328;62979055.6898438;547;20.87158;13;401.2658;True
84;163667328;76444354.3316484;547;20.72021;13;401.324;True
85;163667328;58493911.4;547;21.7251;13;401.324;True
86;144502704;59305731;524.7575;23.60669;12;402.0636;False
87;163667328;55117750;547;22.25024;13;402.5983;True
88;163667328;70604331.35;547;19.99121;13;401.8708;True
89;187833584;65264781.3;572.6964;25.21338;13;401.8708;False
90;203811200;61026522.1444702;588.4949;27.50024;13;403.327;False
91;163667328;55007434.996875;547;19.93359;13;401.8708;True
92;163667328;69757365.3434662;547;24.23926;13;405.9246;True
93;163667328;55093341.5500302;547;22.0415;13;405.9246;True
94;148070064;51650039.1277202;529.0407;24.25;13;405.9246;False
95;163667328;75925912.63125;547;23.2666;13;405.9246;True
96;163667328;77988396.8878143;547;23.38867;13;403.5713;True
97;163667328;77787803.95;547;21.75781;13;403.5713;True
98;163667328;72913233.9;547;24.15576;13;403.5713;True
99;163667328;65536138.1;547;24.7168;13;405.1279;True
100;163667328;46807181.959375;547;20.66211;13;404.3973;True
