Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;840.903137207031;287.181623809336;323.4243;21.27024;12;356.8197;False
2;1046.0703125;251.258905259147;402.3347;23.3086;13;400.9285;False
3;1123.57312011719;285.905612967908;432.1435;26.65853;13;430.2063;False
4;1126.12133789063;298.382841848768;433.1236;21.84883;13;430.2063;False
5;969.703186035156;224.028041215241;372.9628;19.51878;13;400.9285;False
6;895.776550292969;220.609504574537;344.5294;29.44862;13;400.9285;False
7;1043.22265625;270.035427105054;401.2395;26.8315;13;414.824;False
8;1051.62194824219;283.894568067044;404.47;25.75688;13;430.2063;False
9;1069.05810546875;319.774639612436;411.1762;26.24055;13;414.824;False
10;1922.19995117188;327.459356466681;547;25.03729;14;435.5371;True
11;1052.40539550781;260.197328729928;404.7713;21.53677;13;414.824;False
12;895.920288085938;340.095498266816;344.5847;18.08197;12;395.2814;False
13;892.497131347656;300.97300273478;343.2681;20.70801;12;380.1735;False
14;1304.72827148438;363.727805218101;501.8185;28.3591;13;376.4807;False
15;1086.47875976563;359.280059587955;417.8764;22.34882;14;324.9798;False
16;911.063049316406;277.785151687264;350.4089;21.16354;14;324.9798;False
17;908.946472167969;378.049927589297;349.5948;22.61728;14;324.9798;False
18;1378.03186035156;455.326485332102;530.0123;23.49905;14;324.9798;False
19;1388.28442382813;385.657252109051;533.9556;26.15662;14;342.1;False
20;1137.43273925781;413.914103184937;437.4741;21.85291;12;353.0902;False
21;1370.51818847656;322.7418970339;527.1224;25.73737;14;329.2504;False
22;974.328247070313;424.903071892261;374.7416;35.44348;14;329.2504;False
23;1368.47106933594;377.01708769314;526.335;25.69617;14;333.492;False
24;912.590637207031;232.099952893704;350.9964;17.99646;14;393.8518;False
25;971.087036132813;239.412820643187;373.495;19.82635;14;333.492;False
26;909.266052246094;337.917620317941;349.7177;21.62152;11;296.7609;False
27;1922.19995117188;540.527203655243;547;25.6084;12;312.3925;True
28;1053.8369140625;403.33184016943;405.3219;21.8819;14;333.492;False
29;1299.87048339844;407.48919467628;499.9502;23.88947;13;425.2531;False
30;1286.67126464844;344.367930525541;494.8736;21.58466;13;425.2531;False
