Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;242.36540222168;59.7870538055897;242.3654;21.49629;13;289.0247;False
2;292.821075439453;60.6346684008837;292.8211;27.16926;13;308.6093;False
3;296.409362792969;70.0605454556644;296.4094;19.05016;11;240.6904;False
4;325.710876464844;72.7957297950983;325.7109;17.45407;13;315.5674;False
5;377.828063964844;105.061735296249;377.8281;20.70677;14;350.7143;False
6;501.4423828125;108.892275682092;501.4424;25.60406;11;277.5422;False
7;464.059143066406;95.3900326788425;464.0591;19.93161;14;340.6546;False
8;526.161010742188;109.41918078512;526.161;29.65749;13;346.1738;False
9;471.427276611328;119.459543693066;471.4273;25.21484;14;368.3637;False
10;437.244079589844;62.8066864401102;437.2441;23.60046;14;326.1591;False
11;499.281677246094;83.7850169628859;499.2817;23.32016;14;390.07;False
12;399.588745117188;100.718126577139;399.5887;22.49759;14;373.8927;False
13;496.072448730469;147.877837915719;496.0724;29.98953;14;358.196;False
14;409.308837890625;96.8207043748349;409.3088;23.26334;12;304.9764;False
15;405.458862304688;115.783761835098;405.4589;22.75699;11;274.4021;False
16;295.820190429688;85.5232206776738;295.8202;19.85049;12;374.9473;False
17;403.541107177734;94.3415380775928;403.5411;21.01111;13;341.861;False
18;436.349914550781;105.737749840319;436.3499;20.4906;14;329.9356;False
19;350.017395019531;109.661378210783;350.0174;19.42188;10;311.1482;False
20;352.270294189453;34.8669146746397;352.2703;22.20282;13;324.063;False
21;382.075622558594;83.4188582777977;382.0756;20.91077;12;372.1922;False
22;373.782501220703;105.230275085568;373.7825;19.00531;12;318.8324;False
23;332.383850097656;99.8378269374371;332.3839;18.81311;13;298.8938;False
24;289.277587890625;59.3807830050588;289.2776;17.01978;13;336.8888;False
25;289.429840087891;83.2479683965445;289.4298;19.5481;13;364.6924;False
26;375.578125;71.7385984703898;375.5781;23.76416;13;373.6422;False
27;532.204345703125;87.7780576825142;532.2043;27.26025;10;406.0685;False
28;324.122924804688;117.841573898494;324.1229;23.3382;13;294.2245;False
29;373.415100097656;118.789312944748;373.4151;23.05981;13;378.4585;False
30;346.053649902344;122.692220592499;346.0536;22.34467;14;395.7842;False
