Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;14961.69140625;1657.85329189301;218.2839;15.04173;13;365.7332;False
2;12867384;912256.004664612;547;22.65728;13;364.7359;True
3;12810336;1864498.27708931;547;22.86772;13;364.7359;True
4;11984018;976251.307666397;547;26.65689;13;364.8684;True
5;12836321;2095573.52019196;547;22.7005;13;364.5862;True
6;12695217;1304280.64061279;547;24.63774;13;367.2702;True
7;12469913;1645981.74309082;547;22.05835;13;360.2872;True
8;12903388;3853738.21766129;547;23.13367;13;366.0096;True
9;4237224;1042075.74824219;497.1153;23.7562;13;359.8599;False
10;4956218.5;864583.392095947;499.7487;21.23969;13;365.06;False
11;12297313;1425064.62220459;547;22.7793;13;360.4631;True
12;11799692;1122961.48023834;547;25.38397;13;361.2603;True
13;12524802;1041149.87865295;547;23.59912;13;363.9645;True
14;50353508;3868089.9608345;614.6835;23.53894;13;361.8638;False
15;12892871;1444145.43395996;547;21.30286;13;361.8638;True
16;12821334;2758158.48293381;547;21.33502;13;361.3849;True
17;14492483;2786262.7713501;547;21.20361;14;363.3191;True
18;14093192;2896798.14597931;547;22.69434;14;363.9143;True
19;13097599;3816798.89646378;547;21.35168;13;363.5568;True
20;12034168;1550636.6074501;547;24.66467;13;361.9711;True
21;11576424;1581072.82156143;547;25.24982;13;359.1211;True
22;12434815;2182049.61012268;547;21.3678;13;358.4026;True
23;14190105;3021568.0693512;547;21.34857;14;361.5609;True
24;14618760;3949402.14962997;547;21.18823;14;364.1492;True
25;14778520;1434740.23629303;547;20.71375;14;364.0533;True
26;14836415;4939187.22574005;547;20.58521;14;364.1146;True
27;15218409;4231301.18830261;547;19.64551;14;364.1146;True
28;35921120;3810200.2347168;591.6624;22.19751;14;363.0499;False
29;15125750;3746912.35076752;547;19.64868;14;363.5129;True
30;14604098;2344174.67099609;547;20.46472;14;362.2234;True
