Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;54476836;4997985.25792891;379.0856;22.84155;12;387.3005;False
2;85001216;25542271.3195213;439.6851;26.69825;12;386.9937;False
3;163667328;41921253.5598145;547;30.13023;13;386.9566;True
4;81934064;27856201.4002956;434.3317;23.91576;12;387.3004;False
5;69427200;27445133.3926361;411.0013;26.48848;12;386.5528;False
6;100598120;23351255.8089477;465.0825;21.27025;12;352.916;False
7;122190392;45693727.8114344;496.2254;24.88898;12;351.1718;False
8;100913936;34447681.0738281;465.5686;29.62494;12;353.107;False
9;163667328;43973682.4052794;547;25.37427;12;352.2056;True
10;146284016;58503729.7368344;526.905;25.39996;12;376.1441;False
11;97998648;34825304.6938321;461.0415;24.26212;12;348.5506;False
12;67228952;25837687.312442;406.6169;21.31317;12;352.0204;False
13;101563784;36734508.4257813;466.5659;20.39276;12;352.0204;False
14;163667328;45561741.5623702;547;24.21844;12;352.0204;True
15;82287328;28859100.6113973;434.955;21.75482;11;347.2707;False
16;163667328;41952185.1061433;547;24.68781;12;353.4502;True
17;101210344;42849081.58125;466.024;21.79767;12;353.2423;False
18;102110712;34117945.2322139;467.4019;26.48016;10;364.5286;False
19;163667328;41415450.6835609;547;23.31116;10;362.9135;True
20;163667328;47007920.6804352;547;20.78638;12;351.7982;True
21;147691456;48995102.35;528.5894;23.8515;12;351.654;False
22;100466768;30939769.9;464.8799;25.38806;12;351.654;False
23;163667328;53859795.1335938;547;21.30438;10;364.2051;True
24;99071376;38114493.417874;462.7177;23.68677;12;350.565;False
25;163667328;53718696.9545034;547;22.35681;12;350.565;True
26;163667328;63994670.9343512;547;21.43811;11;349.4474;True
27;122834968;45411036.3598849;497.0965;20.87646;12;349.6648;False
28;163667328;65462833;547;23.72314;12;353.4986;True
29;216098032;67277439.9114416;600.0908;25.40137;12;353.4986;False
30;163667328;57208232.0373229;547;20.97742;12;354.1188;True
31;163667328;69232700.942366;547;20.56519;12;354.1188;True
32;163667328;60227665.9597485;547;21.76013;12;354.1188;True
33;163667328;43554566.4661469;547;29.97095;12;354.7406;True
34;163667328;88347704.3789794;547;21.58545;12;354.7406;True
35;163667328;74174898.7850623;547;24.53503;10;349.7788;True
36;163667328;70758686.6006184;547;20.95068;12;354.6495;True
37;163667328;65931454.2567935;547;20.43604;12;352.2953;True
38;163667328;58805210.0700841;547;21.85059;12;352.2953;True
39;163667328;52401490.5070625;547;22.25659;12;355.4205;True
40;188929440;91046511.9367291;573.8079;25.46753;10;350.4188;False
41;163667328;82169456.117256;547;20.93188;10;350.4188;True
42;163667328;66586272.4196299;547;21.07617;12;354.317;True
43;163667328;89625828.656033;547;21.44482;12;354.317;True
44;163667328;66994865.0234041;547;22.87244;12;354.1154;True
45;163667328;60917400.3921875;547;21.97241;10;350.0135;True
46;190446416;71657177.598371;575.3396;25.21289;10;349.4977;False
47;163667328;55578372.6204118;547;20.45898;10;351.2245;True
48;163667328;54845164.1968982;547;21.95093;10;350.6438;True
49;163667328;63238770.4310135;547;26.1604;12;355.601;True
50;163667328;91496995.3564905;547;21.90576;10;349.5923;True
51;108720232;45530579.0084758;477.2766;22.82471;12;356.0601;False
52;163667328;47536846.0192146;547;20.41479;12;356.0601;True
53;163667328;74372225.7867045;547;22.89941;12;356.0601;True
54;163667328;64615467.5890877;547;21.25;10;351.1037;True
55;163667328;96877671.975;547;25.21753;10;351.1037;True
56;128767944;55605020.225;504.9743;23.73926;12;356.317;False
57;163667328;56791274.0133014;547;21.14331;12;355.8841;True
58;163667328;65732281.5372367;547;20.38452;11;354.4313;True
59;163667328;50289225.1946383;547;25.4856;11;354.4313;True
60;163667328;32862679.5552268;547;22.89258;12;357.7203;True
61;163667328;51123526.2052564;547;21.83301;12;359.2537;True
62;123876760;59994476.6531494;498.4978;20.41138;11;353.8216;False
63;163667328;74388823.6;547;20.67358;11;353.8216;True
64;225904768;46726982.0212505;609.0344;25.42334;11;352.4601;False
65;122868928;52304286.1561622;497.1423;21.53662;11;353.9187;False
66;163667328;58901005.8281202;547;21.9104;11;352.9431;True
67;163667328;55929138.1889282;547;22.90405;11;351.659;True
68;163667328;66132643.8685152;547;22.1123;12;356.4402;True
69;163667328;65519059.7481083;547;21.11108;11;352.3104;True
70;163667328;72089697.1668482;547;20.70508;11;352.8861;True
71;163667328;86382934.3;547;22.00903;11;352.8861;True
72;163667328;62480213.1875;547;22.45679;10;347.8164;True
73;163667328;45769386.5956844;547;20.57593;10;348.873;True
74;163667328;63403236.5674832;547;21.24634;9;346.9715;True
75;163667328;70848322.1730803;547;23.13062;11;352.1686;True
76;163667328;61937501.7463573;547;24.06641;9;346.7483;True
77;125688664;55406521.242783;500.9165;19.53711;10;347.2677;False
78;163667328;81822421.7324258;547;21.71045;9;348.1149;True
79;163667328;61842114.4634998;547;21.09399;9;346.9175;True
80;118994904;44404894.8606531;491.8615;23.05737;9;345.8123;False
81;143472672;54780818.825;523.5077;26.10986;10;348.173;False
82;163667328;57187327.0111276;547;23.83984;9;346.2171;True
83;203263664;71110295.9315135;587.9674;26.39185;9;346.211;False
84;163667328;69240116.3231847;547;21.31396;9;346.2171;True
85;163667328;51961297.0549065;547;21.39722;9;346.0527;True
86;163667328;71293004.1560773;547;21.21216;9;346.0527;True
87;163667328;75480762.7216884;547;24.54517;9;345.5988;True
88;163667328;58379679.39796;547;24.10986;9;345.5988;True
89;163667328;70355500.9660296;547;22.0603;9;346.2446;True
90;163667328;71381859.8890261;547;21.61084;9;346.2446;True
91;163667328;79124828.5108593;547;21.2688;9;346.2446;True
92;163667328;73501183.736795;547;21.4541;9;347.1073;True
93;163667328;64425437.6257813;547;20.36572;9;346.5478;True
94;163667328;63631948.65;547;21.1626;9;343.5368;True
95;163667328;89074056.5723259;547;21.79688;9;345.0659;True
96;163667328;89137053.8553554;547;20.4873;9;345.0659;True
97;163667328;76291446.0836804;547;20.87939;9;346.5444;True
98;163667328;71420628.7541394;547;22.14893;9;344.9644;True
99;163667328;74874982.95;547;23.88721;9;344.9644;True
100;163667328;51758059.5900511;547;20.36279;9;345.2815;True
101;163667328;73577778.3095108;547;20.42676;9;345.2638;True
102;163667328;97844281.2;547;23.89404;9;345.2638;True
103;163667328;60475257.8310258;547;22.7959;9;345.1106;True
104;163667328;48908690.9118752;547;22.59619;9;344.7008;True
105;163667328;59827597.309375;547;26.93311;9;345.1106;True
106;163667328;74001913.6375;547;20.57715;9;345.9388;True
107;82698488;30761586.1662018;435.6782;21.96191;10;347.2218;False
108;163667328;74882959.0222492;547;22.81494;9;346.0001;True
109;163667328;78488089.1843899;547;20.27539;10;347.4232;True
110;163667328;74150766.3280242;547;23.29688;10;346.6701;True
111;163667328;58331394;547;21.01514;10;346.6701;True
112;163667328;62274637.7001771;547;21.04688;10;346.6287;True
113;155876576;59337250.2125;538.1793;26.83252;11;345.6968;False
114;163667328;54992712.1016729;547;21.14111;9;346.822;True
115;163667328;86965435.6761453;547;21.5957;9;346.822;True
116;224192480;74265995.1978828;607.4917;24.46143;10;346.0121;False
117;148129120;66692715.1800037;529.111;23.3374;10;347.0735;False
118;163667328;74289584.1600693;547;20.7251;10;349.1423;True
119;163667328;83925950.9836603;547;20.2998;10;349.1423;True
120;163667328;53147701.4325596;547;21.35693;10;349.3295;True
121;163667328;67735788.8527893;547;21.9248;10;347.145;True
122;146662656;69667553.15;527.3592;26.09277;9;347.3584;False
123;163667328;71927297.4;547;21.27344;9;347.3584;True
124;219090880;93163155.1085723;602.8484;24.70117;10;350.7767;False
125;163667328;91004704.5843164;547;20.77393;10;350.7767;True
126;163667328;73981869.4488345;547;21.86426;10;349.7975;True
127;163667328;54435724.25;547;20.50586;10;350.7995;True
128;163667328;67372221.9904055;547;20.84375;9;347.3584;True
129;163667328;52863923.9292132;547;20.67188;9;347.3584;True
130;163667328;67724620.9031723;547;19.61475;10;350.2892;True
131;163667328;68213153.3;547;20.97705;10;350.7995;True
132;163667328;54220414.025;547;20.85059;10;349.0403;True
133;229168336;71308670.2489189;611.9532;24.87109;10;350.8784;False
134;163667328;61523694.4171875;547;22.79541;10;350.4572;True
135;262712992;105306527.825;640.4627;26.51807;10;348.7709;False
136;163667328;71856205.2569864;547;20.3042;9;344.7488;True
137;163667328;70684209.6012953;547;23.93652;9;349.4388;True
138;163667328;82236590.2987123;547;21.3877;10;351.5704;True
139;163667328;79133242.1985927;547;24.99268;9;348.4278;True
140;163667328;62607828.4840204;547;25.62109;10;354.3797;True
