Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;496.931640625;130.06463842839;191.1275;13.48047;13;393.7803;False
2;755.775939941406;231.151247049123;290.683;18.83356;13;417.0578;False
3;754.32421875;266.793727898598;290.1247;15.38192;13;417.0578;False
4;1142.04895019531;368.92316082418;439.2496;25.04617;13;417.0578;False
5;1200.90173339844;254.144273850042;461.8853;24.35828;13;417.0578;False
6;1053.46179199219;410.802324253321;405.1776;19.06509;13;407.1982;False
7;903.210144042969;280.260539451241;347.3885;15.74675;13;417.0578;False
8;1208.12731933594;336.142709416151;464.6643;22.22969;13;367.4113;False
9;1124.32836914063;406.983684021235;432.434;24.37511;13;417.0578;False
10;1201.92541503906;347.643922308087;462.279;21.92126;13;417.0578;False
11;969.411865234375;298.344773831964;372.8507;19.02621;12;351.4378;False
12;973.594360351563;458.805951742828;374.4594;19.54083;12;354.261;False
13;970.123962402344;291.659646787494;373.1246;21.23837;13;417.0578;False
14;1047.94165039063;290.009873972833;403.0545;21.05334;13;417.0578;False
15;1057.74426269531;440.517898961529;406.8247;20.86731;13;417.0578;False
16;1056.85864257813;382.413743782043;406.4841;18.9426;13;417.0578;False
17;1383.66467285156;337.302067058161;532.1787;26.62225;13;316.8939;False
18;1285.07739257813;422.63254252784;494.2606;22.52881;13;316.8939;False
19;1131.32397460938;448.733900985122;435.1246;19.427;13;316.8939;False
20;1922.19995117188;358.329642871395;547;23.15259;13;316.8939;True
21;1201.1396484375;458.187846242264;461.9768;19.51306;13;316.8939;False
22;1129.39343261719;344.795834743977;434.3821;26.00476;14;440.8686;False
23;1201.54382324219;384.19239575211;462.1322;22.25934;14;440.8686;False
24;1148.31005859375;529.238467395306;441.6577;22.00458;14;353.9032;False
25;1373.48645019531;403.173533801734;528.264;26.89813;14;440.8686;False
26;903.6904296875;317.425452205539;347.5732;18.92462;11;398.021;False
27;1280.6123046875;392.680183120817;492.5432;25.86115;14;369.5653;False
28;1286.9150390625;377.241443774989;494.9673;25.92151;12;373.8644;False
29;985.794494628906;352.691759777069;379.1517;21.82324;14;440.8686;False
30;999.281982421875;255.718185055256;384.3392;23.02942;12;373.8644;False
