Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;1281663488;279197071.2;290.564;19.71353;13;353.0002;False
2;1686632192;422440931.2;343.4659;25.1376;13;352.9198;False
3;2024261760;662740680;378.6819;22.44308;13;352.322;False
4;3410555136;1016138987.6;496.572;24.5594;13;351.7762;False
5;3459296768;1418132024.4;462.8695;23.18654;13;426.7026;False
6;2666512384;832337334;404.476;26.81467;13;425.1175;False
7;4722706432;1263898628.8;547;21.75276;14;406.0425;True
8;3533556736;1212731782.4;470.1489;19.16837;14;406.0425;False
9;4742868480;1356464679.2;547;21.04214;14;407.1528;True
10;4730469888;1377505865.6;547;23.54187;13;419.8279;True
11;4775885824;1714677792.8;547;20.40643;13;419.8279;True
12;4732103680;1934071811.2;547;22.09079;14;407.7318;True
13;4159525376;1801577836.8;527.5888;28.60461;13;395.3852;False
14;4813319680;2071963606.4;547;21.50525;13;426.2708;True
15;4699314176;2804789232;547;24.47784;14;407.4671;True
16;4738131968;1979345236;547;21.48529;14;407.3976;True
17;4869086208;2810128828;547;20.84637;13;431.5605;True
18;4973573120;2415872567.2;547;20.0506;14;432.0365;True
19;4975741952;2294895238.4;547;20.00684;14;432.195;True
20;5111997440;2332716805.6;576.4099;27.46283;13;408.3464;False
21;4866835968;2926553950.4;547;20.1275;13;429.8935;True
22;4912202240;2542356463.2;547;24.65118;14;432.6236;True
23;5774021632;3065206310.4;594.6419;26.34357;14;430.8726;False
24;5017164288;2690752686.4;547;20.38989;14;437.6899;True
25;5655647744;2769347591.2;585.7056;25.78247;14;436.1838;False
26;5005943296;3361542476.8;547;19.71716;14;435.0397;True
27;5016346624;3146755977.6;547;19.88;14;436.5648;True
28;4991624704;2612536047.2;547;21.8689;14;437.5016;True
29;5028593664;3276551014.4;547;20.25867;14;438.7282;True
30;5039797760;3184610982.4;547;19.32788;14;438.0493;True
