Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;1801236992;410193288.4;318.7;18.56884;14;413.5744;False
2;2053774592;728450195.4;345.9382;20.22044;14;413.5744;False
3;3859046656;1548458317.2;494.3966;29.85494;14;414.8987;False
4;4427702784;1561181912;547;22.99676;13;382.3954;True
5;3298932736;1718116005.6;461.7079;24.48778;14;396.9472;False
6;2796669952;1280879154.4;434.1612;23.10753;13;382.3954;False
7;3196244480;1652142922.8;464.3863;21.71036;13;382.1783;False
8;4443865088;2197081189.6;547;21.65387;13;382.1783;True
9;4482747904;2110224924.8;547;25.63971;14;382.85;True
10;4437407744;2228889177.6;547;22.12811;13;382.1937;True
11;4655565824;2616611954.4;547;20.49554;13;405.7401;True
12;4369739264;2130590987.2;547;26.80615;13;380.2686;True
13;4409276416;2188794627.2;547;22.98682;13;380.099;True
14;4434159616;2073142806.4;547;21.09692;13;379.9803;True
15;4439175680;2305667916.4;547;19.93896;13;378.3409;True
16;6160139776;2668916450;642.8791;23.61731;13;376.5559;False
17;4443588096;2804913331.2;547;20.16132;13;379.339;True
18;4454923264;2909867107.2;547;19.62384;13;379.6211;True
19;4427987968;2429971355.2;547;19.15869;13;375.2831;True
20;4432556544;3070123441.6;547;20.3476;13;378.3501;True
21;4509446144;2488502602;547;19.83002;14;376.7414;True
22;4436666880;2763778483.2;547;19.9574;13;378.0692;True
23;4448566784;2343069093.6;547;19.86017;13;379.3356;True
24;4437143552;2348470354.4;547;19.93066;13;378.0729;True
25;4443302912;2576021442.4;547;20.47571;13;379.9287;True
26;5011301376;2725388406.4;583.2878;24.74915;13;379.3356;False
27;4520620544;2432083479.2;547;20.85785;14;380.1439;True
28;4104445184;1938137555.2;530.2815;23.27319;13;376.3583;False
29;4500399104;1676125460.4;547;21.80505;14;379.3836;True
30;4440251392;1949765712.8;547;21.39587;13;381.2756;True
