Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;0.705889761447906;0.0397023956197192;498.6169;21.10523;13;395.3286;False
2;0.142931714653969;0.0279045401614855;292.7954;18.21958;13;299.5963;False
3;0.708571970462799;0.0716787206373026;499.2477;21.41474;12;323.8466;False
4;0.569132149219513;0.0499765067734141;464.0795;24.89088;12;356.1709;False
5;0.18834812939167;0.020505107750338;321.0025;17.74454;9;274.7321;False
6;0.311969608068466;0.0500864799009815;379.8033;25.57477;10;339.0504;False
7;0.182566002011299;0.0416776209199547;317.6835;19.70343;11;321.4293;False
8;0.5069899559021;0.08169112969589;446.534;22.13025;13;279.3277;False
9;0.244850695133209;0.024868860992941;350.339;20.54114;13;326.7649;False
10;0.237538620829582;0.0346337310079916;346.8163;20.92401;12;320.4693;False
11;0.304886311292648;0.0320159626168577;376.9068;19.76617;12;331.4855;False
12;0.373654305934906;0.0372492725721279;403.3463;22.35898;12;331.4855;False
13;0.235798373818398;0.0474860077021581;345.9672;19.18137;12;353.9711;False
14;0.0802525207400322;0.0184250021085557;241.5503;15.66068;12;353.9711;False
15;0.312716901302338;0.0331234687009405;380.1064;23.02136;14;227.0883;False
16;0.185763269662857;0.0372117361616076;319.5273;19.56464;10;306.4957;False
17;0.235853597521782;0.0301247619636373;345.9942;17.62604;10;306.4957;False
18;0.70569372177124;0.106568450293915;498.5707;27.11072;12;342.9399;False
19;0.249644592404366;0.0415022811534375;352.6106;21.50488;12;342.9399;False
