Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;26411.1875;2493.42785835266;291.6697;18.39728;13;273.1069;False
2;494988.625;38706.9473443985;433.3085;20.87977;13;273.1069;False
3;1138030.375;77844.2950580597;475.8695;24.0126;13;273.1069;False
4;97270.3046875;24238.0570888519;357.4468;23.44966;13;273.1449;False
5;1811139.125;173628.734220886;495.1952;20.88928;13;273.1449;False
6;879389.875;89717.8327516556;462.1135;22.63426;13;273.6383;False
7;530603.3125;65337.1290260315;437.6355;22.88626;13;274.6617;False
8;94808.2578125;28034.7251819611;345.5117;17.16559;14;274.6813;False
9;5853770;466499.574584961;547;22.02713;14;274.5936;True
10;5981676.5;403524.818508911;547;20.98239;14;274.2821;True
11;1376599.625;158236.371939087;479.6567;24.29108;14;274.7068;False
12;291864.28125;72870.9093383789;404.1493;22.17923;14;273.6619;False
13;625848.75;110728.790762329;438.3568;20.18634;14;274.5417;False
14;963618.6875;86505.6842388153;461.5675;22.98163;14;274.5417;False
15;500749.40625;70129.8033985138;433.0531;20.37799;13;273.7779;False
16;5794095;406608.406466293;547;22.90454;14;275.4716;True
17;3527753.75;285895.185491943;528.9908;23.37598;13;274.3763;False
18;1995714;372566.850131226;501.9578;24.02496;13;274.9494;False
19;5469657.5;529987.213085938;547;20.82886;13;274.9494;True
20;5385456.5;878352.409716797;547;20.90399;13;273.5867;True
21;1837270.375;406578.857189941;497.3975;22.61029;13;273.5867;False
22;5471694.5;1290126.77660522;547;21.17261;13;275.8394;True
23;5290577.5;912415.24934082;547;22.24969;13;274.9746;True
24;1907599.5;389106.218826294;500.9555;26.7265;13;276.7372;False
25;5055340.5;745082.852265167;547;25.25281;13;276.2736;True
26;5467995;1341449.80755615;547;21.53735;13;276.6468;True
27;1844026.75;322795.332978439;497.0729;24.05066;13;277.2649;False
28;3660728;590956.90682373;530.6053;23.72058;13;275.3687;False
29;3241056.5;624369.068200874;525.7399;24.09961;13;274.0307;False
30;5558322.5;890684.676339722;547;20.57886;13;275.9193;True
