Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;-82454.1171875;-95756.432421875;171.7515;18.40771;8;209.1509;False
2;-75289.703125;-92911.39375;242.1539;13.43225;14;351.3115;False
3;-73154.2734375;-92285.6328125;263.7524;18.44156;10;356.8331;False
4;-70163.7734375;-92259.486328125;293.2444;17.32729;13;307.6812;False
5;-72784.15625;-92160.991015625;267.2042;15.87457;13;307.6812;False
6;-69811.4609375;-92394.51875;297.0018;25.87453;13;268.9806;False
7;-70061.765625;-89639.774609375;294.4219;19.67987;14;278.3887;False
8;-56136.953125;-86604.0484375;432.7458;29.03458;13;410.9785;False
9;-59111.2265625;-88639.75;403.1961;26.61382;13;410.9785;False
10;-56140.0859375;-88073.1705078125;432.4285;21.52536;14;361.3438;False
11;-49482.7265625;-88476.414453125;498.5261;22.87378;12;277.4357;False
12;-49637.8203125;-91157.4265625;497.3134;31.12714;12;348.92;False
13;-52745.44140625;-88177.2173828125;466.325;25.21454;12;348.92;False
14;-70534.4453125;-94418.389453125;289.8319;22.71967;12;348.92;False
15;-70223.578125;-91326.248828125;292.5202;16.10074;12;348.92;False
16;155398.84375;-77163.6962890625;547;23.6778;13;299.6549;True
17;-53457.1796875;-89021.8880859375;459.3538;28.45203;12;348.92;False
18;-49726.9765625;-88460.6900390625;496.3555;27.06329;12;347.4925;False
19;-64815.80859375;-87604.1919921875;346.2491;18.5069;12;347.4925;False
20;-59200.703125;-86462.74375;402.1349;21.97009;12;347.4925;False
21;-64557.75390625;-87291.7685546875;349.0199;21.39166;13;386.0159;False
22;-62300.9921875;-89203.2669921875;371.5218;25.2326;12;347.4925;False
23;-61739.1875;-87874.3861328125;376.9816;22.01483;13;386.0159;False
24;-67910.75;-91335.01484375;315.7334;19.974;13;386.0159;False
25;-72723.09375;-93353.42421875;267.9378;17.25696;13;386.0159;False
26;-61897.41015625;-85125.0044921875;375.3811;21.45941;11;287.1557;False
27;-59311.98046875;-84284.30859375;400.8474;19.76654;11;287.1557;False
28;-65048.9453125;-91048.108203125;344.2466;24.27954;13;386.0159;False
29;-69983.984375;-92284.769140625;295.2532;21.15784;13;386.0159;False
30;-59511.6484375;-88379.143359375;399.2227;29.90692;12;322.2032;False
