Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;1492972160;466826081.6;324.1331;22.7163;11;363.2545;False
2;3805600256;684581344.8;527.2339;30.72546;12;361.05;False
3;3007046656;875372866.8;495.42;24.1511;11;311.7679;False
4;3331842560;1301209594.8;494.8647;34.43363;12;362.2922;False
5;2995770112;1025166830;468.022;28.47479;12;360.8729;False
6;3901771264;1195581118.8;527.3614;30.25531;12;373.4308;False
7;3429091072;1556642246.4;496.0574;23.2261;12;363.8196;False
8;2890195968;1329194086.8;462.9873;24.50455;12;350.1188;False
9;3924537856;1120859420.8;526.4651;25.71179;12;373.7115;False
10;3466842624;1328469438.8;499.6247;25.78598;12;365.1716;False
11;3421431296;1320444515.6;497.4972;28.62952;12;365.7874;False
12;3420948224;1409694131.2;493.5333;27.17389;12;372.4668;False
13;2966620160;1632861492.4;463.8956;26.34055;12;362.6721;False
14;4185268224;1880185210.4;547;24.04279;12;363.4134;True
15;4115622144;1703092488;547;27.526;12;358.7428;True
16;4201381888;1753986271.2;547;23.62671;12;364.8779;True
17;3426900736;1409836793.6;494.5414;22.01923;12;364.8779;False
18;3444402432;1533073236.4;499.9897;23.67426;12;358.5535;False
19;2951067392;1261435295.2;463.5584;21.08746;12;354.2742;False
20;3031501056;1391837420.4;464.2241;27.83148;12;373.8121;False
21;2587691264;1448434937.2;434.0522;25.23529;12;358.9908;False
22;4221366784;1825487654.8;547;20.76306;12;362.6428;True
23;3387489536;1467484277.6;495.5105;26.11584;12;362.3667;False
24;3379532288;1382875789.6;493.915;24.64142;12;362.7751;False
25;3366864128;1692998635.2;495.1223;26.93652;12;360.9775;False
26;4127367936;1687036723.6;547;23.30914;12;354.8732;True
27;4082409984;1477644838.8;547;25.30627;12;351.8058;True
28;4186172672;1625877155.2;547;22.21948;12;360.729;True
29;3421629184;1615122037.2;499.5262;28.61707;12;361.6406;False
30;4204600832;2251042168.4;547;20.67554;12;360.333;True
