Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;294.212585449219;52.2626964449883;294.2126;17.25552;11;297.1655;False
2;377.23828125;107.573011965305;377.2383;19.25052;12;305.5026;False
3;290.638641357422;59.5060433387756;290.6386;18.69813;13;311.7165;False
4;432.213745117188;128.809544248879;432.2137;25.13655;13;366.174;False
5;374.321014404297;111.114601752162;374.321;21.80421;13;312.2733;False
6;290.441223144531;91.2428822517395;290.4412;15.38321;12;304.4002;False
7;463.936828613281;106.731043072976;463.9368;25.28226;12;304.4002;False
8;406.050537109375;113.690639954805;406.0505;23.84941;10;266.8912;False
9;405.910522460938;121.361035737395;405.9105;18.1756;12;263.5125;False
10;443.873382568359;123.655298477411;443.8734;26.81384;13;410.8549;False
11;288.312713623047;77.3155089113861;288.3127;16.56113;12;263.5125;False
12;547;118.99817071259;547;21.02237;12;340.8272;True
13;402.526336669922;94.2027622550726;402.5263;22.10373;10;338.961;False
14;436.887115478516;121.949565586448;436.8871;22.27325;12;340.8272;False
15;401.981750488281;123.292449684441;401.9818;18.11075;14;320.0833;False
16;321.753662109375;107.919649291039;321.7537;18.53641;14;320.0833;False
17;498.792602539063;161.98994808197;498.7926;27.15918;14;320.0833;False
18;405.751831054688;76.2390231758356;405.7518;24.0733;14;320.0833;False
19;375.305389404297;144.789292132854;375.3054;20.36981;14;320.0833;False
20;373.873291015625;71.1080540910363;373.8733;19.47968;14;320.0833;False
21;321.498687744141;84.031600061059;321.4987;15.63922;14;320.0833;False
22;380.504699707031;102.554326932132;380.5047;17.97003;13;288;False
23;547;123.185039873421;547;22.71222;12;374.3896;True
24;401.514801025391;132.148562757671;401.5148;19.07153;12;413.821;False
25;526.195434570313;137.711149777472;526.1954;27.74493;11;290.0979;False
26;375.505187988281;114.104641405866;375.5052;19.50757;11;290.0979;False
27;349.715484619141;105.951932036877;349.7155;17.48865;12;352.1973;False
28;381.494201660156;135.397177755833;381.4942;25.50354;13;342.9458;False
29;353.352264404297;95.5091120585799;353.3523;21.42548;13;342.9458;False
30;346.605285644531;125.823165920377;346.6053;22.09436;11;285.1282;False
