Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;800.571960449219;272.146751952171;307.9123;21.31709;11;351.796;False
2;1048.8271484375;254.017701207101;403.3951;20.50936;13;280.3099;False
3;1052.33959960938;333.710720955429;404.746;22.24127;13;371.2862;False
4;765.865051269531;211.77044268162;294.5635;20.5688;14;316.3266;False
5;832.116149902344;176.82462909203;320.0447;16.08953;13;267.0588;False
6;1064.28088378906;304.156997075677;409.3388;22.86313;13;400.2314;False
7;688.79150390625;270.700708576478;264.9198;25.52333;12;374.9396;False
8;1286.74938964844;233.524148328602;494.9036;27.58682;13;327.5197;False
9;1206.35607910156;298.986134827137;463.9831;18.53836;13;327.5197;False
10;1922.19995117188;346.449116837978;547;23.85132;10;277.9411;True
11;1203.755859375;298.16254888922;462.983;21.16849;10;277.9411;False
12;1922.19995117188;467.13921915181;547;20.12888;12;280.5071;True
13;1284.33642578125;304.169298475981;493.9756;24.47717;10;310.1282;False
14;1216.64440917969;278.143463291507;467.9402;21.96365;10;310.1282;False
15;833.1435546875;210.959010137618;320.4398;24.92395;13;338.6641;False
16;768.743469238281;202.723857375979;295.6706;19.15106;10;310.1282;False
17;1922.19995117188;549.515525758266;547;21.54825;13;305.6801;True
18;1379.58581542969;416.860183586739;530.6099;23.15033;10;310.1282;False
19;1211.82238769531;351.110184937716;466.0855;25.08856;10;310.1282;False
20;833.446533203125;286.45835211724;320.5564;32.7887;12;410.9629;False
21;902.997802734375;203.907155711949;347.3069;35.78961;12;410.9629;False
22;893.255493164063;272.581676287577;343.5598;21.53046;10;310.1282;False
23;1372.63354492188;438.678401654959;527.936;24.56512;10;310.1282;False
24;890.861450195313;289.838898908347;342.639;18.60284;10;310.1282;False
25;983.810302734375;337.875178271346;378.3886;19.57794;11;356.5883;False
26;1370.58911132813;328.290155440662;527.1497;26.05811;13;343.7422;False
27;1171.22863769531;337.611573854089;450.4726;24.87366;13;343.7422;False
28;1922.19995117188;308.074586085975;547;20.83746;13;343.7422;True
29;1922.19995117188;416.149960246682;547;27.18188;12;374.0853;True
30;1922.19995117188;447.696435109526;547;20.76886;13;299.7421;True
