Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;1707525504;332006479.2;348.3882;25.10021;13;347.6454;False
2;1926838272;664470579.4;371.4837;22.7245;13;346.8786;False
3;1971640832;819358970;374.396;19.86749;13;346.8786;False
4;2273126656;1282221851.2;404.9947;23.17425;13;348.6414;False
5;3789587968;1373587392.8;526.5164;28.83441;13;348.6414;False
6;4267584768;1477945065.6;547;23.75383;11;383.4951;True
7;4259911168;2065773478.8;547;23.67213;11;382.4031;True
8;4266933504;1922017086;547;20.61115;13;358.1458;True
9;4307550720;1709449889.6;547;20.8956;11;383.818;True
10;5742316544;1718562516.8;631.8152;23.79736;13;357.2705;False
11;4101027072;1507277855.2;534.6608;21.26987;11;383.6272;False
12;4279415040;1610537429.6;547;22.67355;11;383.3467;True
13;4310720000;1946503072.8;547;20.06363;11;382.5887;True
14;3403473152;1754229546.8;491.4136;24.9487;11;381.8338;False
15;4316144128;1837580040.4;547;25.32776;12;381.7706;True
16;4425737728;2358259894.8;547;24.66711;13;384.5685;True
17;4294367232;2526612923.2;547;21.41785;11;383.1138;True
18;4283251200;2086045639.6;547;22.23248;11;383.1138;True
19;4275151872;1893464213.2;547;23.31268;11;383.7995;True
20;3504488448;1778006494.8;501.5175;21.63513;10;381.1371;False
21;4246340352;2079300483.2;547;25.07214;11;382.6152;True
22;4193370880;1728391580;547;31.04346;11;382.1487;True
23;4320926208;2280455468.4;547;20.69586;11;385.1214;True
24;5387821056;1714523769.6;614.5147;26.40143;11;379.1476;False
25;4081402624;1769393183.6;547;21.84802;9;376.5421;True
26;4221726464;2026713547.2;547;25.77759;11;380.376;True
27;4238606848;1895542916.8;547;24.14569;11;380.376;True
28;4255566848;2008728875.6;547;21.69006;11;378.6845;True
29;3819045888;1781108109.6;523.1213;26.495;11;377.2346;False
30;4222871552;2012881683.2;547;23.92981;11;378.0642;True
