Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;-70069.265625;-93005.70234375;294.3249;30.5593;14;362.0495;False
2;-55502;-86756.85078125;438.7933;22.03218;11;319.175;False
3;-66564.7734375;-88732.295703125;329.1982;23.39165;14;340.2079;False
4;-67765.140625;-84589.371875;317.2122;20.67497;11;319.175;False
5;-67558.9375;-86577.47109375;319.0862;18.22592;13;293.5019;False
6;-64909.703125;-87198.491796875;345.483;20.51511;13;293.5019;False
7;-66046.7109375;-86584.50390625;334.3164;22.67761;14;340.2079;False
8;-59158.671875;-87240.894921875;402.7271;26.75841;14;340.2079;False
9;-52758.140625;-81607.847265625;465.9136;43.74686;12;354.1212;False
10;-53162.296875;-84521.4201171875;462.111;23.76147;13;293.5019;False
11;-61446.74609375;-84623.46953125;380.0175;28.09433;12;354.1212;False
12;-56213.53125;-86694.108203125;431.5419;19.93939;11;359.8374;False
13;-49795.33203125;-80531.347265625;495.6887;27.41397;12;354.1212;False
14;-52992.63671875;-84386.1822265625;463.9749;29.13602;13;353.8883;False
15;-35250.26953125;-82443.7978515625;639.8773;24.99356;11;359.8374;False
16;-53039.921875;-83622.813671875;463.2999;23.38922;13;353.8883;False
17;-63991.13671875;-82324.1728515625;354.6967;22.79169;11;359.8374;False
18;-56090.890625;-83968.5109375;433.1319;25.1615;10;385.7065;False
19;-53243.2890625;-84743.61953125;461.3863;25.22778;13;353.8883;False
20;155451.546875;-70162.1642578125;547;19.74438;11;359.8374;True
21;-56001.41015625;-83188.3349609375;434.0038;35.05914;12;354.1212;False
22;-59414.27734375;-81692.155859375;400.013;36.55176;12;354.1212;False
23;-59333.8984375;-84988.8509765625;400.8979;23.48029;14;345.0642;False
24;-61632.9140625;-83199.3921875;378.0416;22.13989;12;354.1212;False
25;-49837.34375;-77856.1076171875;495.2418;26.57776;12;354.1212;False
26;-53067.9375;-81665.1251953125;462.6684;19.81067;13;359.6498;False
27;-58988.44921875;-85977.7744140625;404.3399;23.85968;14;345.0642;False
28;-46335.3984375;-81181.6685546875;530.0958;29.23615;12;354.1212;False
29;155430.53125;-70926.0189453125;547;21.02985;11;370.269;True
30;-67497.875;-85491.30078125;319.8908;21.38586;13;391.9465;False
