Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;51784240;9449223.07374027;372.7342;24.61554;12;318.4745;False
2;163667328;27634645.8749336;547;21.05947;12;347.7079;True
3;99166360;31478194.2003563;462.8655;23.33525;12;318.1224;False
4;80639440;30857708.0126326;432.0319;23.56181;14;412.7767;False
5;99189608;31195664.09375;462.9016;24.75786;11;383.3555;False
6;81055064;25790440.8656073;432.7729;22.24918;11;383.3555;False
7;145694112;33484051.2890139;526.1957;23.2471;14;439.6996;False
8;102803848;37041298.16595;468.4571;23.36859;11;382.8098;False
9;82406480;23434840.9920374;435.1648;19.80908;14;436.208;False
10;125677264;37875997.859375;500.9014;26.47192;14;414.0162;False
11;81874992;30232013.9122246;434.2273;19.39752;14;433.3883;False
12;163667328;43699762.9786866;547;21.86859;14;439.7572;True
13;145044208;33117712.6939131;525.4122;26.40253;14;433.1238;False
14;100589488;45461886.3257507;465.0692;22.63123;14;431.6038;False
15;144463680;43670210.6664807;524.7103;26.70673;14;435.2481;False
16;163667328;66652283.75;547;22.70978;14;435.2481;True
17;163667328;49854025.8205078;547;24.08813;14;433.7982;True
18;81443824;24309085.5660342;433.4637;24.64752;13;430.2937;False
19;148693552;36440956.02621;529.7822;26.40527;13;430.2937;False
20;163667328;64094941.0349609;547;23.98859;14;434.3748;True
21;163667328;38553206.1250824;547;21.54279;14;434.932;True
22;163667328;57155455.2275879;547;26.97546;14;435.0187;True
23;120670176;31537311.8927704;494.1589;26.23114;14;433.1355;False
24;148022512;59339956.1047363;528.9841;24.25232;14;433.5379;False
25;241198160;57042620.1738281;622.4789;24.59827;13;435.9094;False
26;163667328;55844427.0312256;547;21.16846;13;434.1342;True
27;163667328;39318936.3529785;547;24.31238;13;433.3777;True
28;163667328;62587200.55;547;24.73303;13;433.452;True
29;163667328;43671402.5336578;547;20.97266;13;437.7339;True
30;98717392;43620384.5054321;462.1659;25.5835;14;435.5115;False
31;100162712;28994340.9724609;464.4105;21.30542;13;432.9661;False
32;163667328;55556604.4699219;547;23.72119;13;433.0524;True
33;163667328;59359395.7;547;23.6333;13;435.6885;True
34;163667328;54823806.4046543;547;22.28723;13;432.8739;True
35;226917920;73860610.3948654;609.9435;25.61523;13;432.9144;False
36;163667328;63715374.3948547;547;27.86682;13;432.6322;True
37;163667328;58234811.0173035;547;21.9906;13;432.3164;True
38;163667328;51858220.5532837;547;24.33972;13;432.9144;True
39;163667328;60564630.0552336;547;23.02527;13;434.9283;True
40;163667328;62448533.2;547;21.94507;13;435.8372;True
41;163667328;72832689.1333769;547;23.24963;13;430.0776;True
42;163667328;68073501.75;547;20.07056;13;429.3942;True
43;163667328;65267206.3506802;547;21.17493;13;429.3942;True
44;163667328;80025771.89375;547;25.92041;13;431.0612;True
45;163667328;67741472.6;547;22.46265;13;435.4683;True
46;163667328;88172748.5005066;547;21.95264;13;429.3942;True
47;163667328;65521597.25;547;23.36328;13;431.2769;True
48;163667328;85422549.996875;547;20.64771;13;435.4205;True
49;163667328;77264131.3333505;547;21.79321;13;435.4205;True
50;163667328;76936917;547;20.90918;13;435.4205;True
51;163667328;79497948.725;547;22.53711;13;434.3519;True
52;163667328;57809902.6015625;547;22.23438;13;435.4085;True
53;163667328;62641591.9;547;22.57764;13;428.9829;True
54;145633632;45278264.225;526.1229;21.8103;13;434.3172;False
55;163667328;82135905;547;24.05103;13;434.3172;True
56;163667328;88976960.9;547;23.43896;13;434.6823;True
57;163667328;61107661.5710938;547;21.93677;13;438.1642;True
58;163667328;55445940.8926042;547;25.00098;13;434.4641;True
59;163667328;79655269.45;547;28.55591;13;433.4921;True
60;163667328;67588932.5;547;22.01514;13;436.3049;True
61;163667328;61797979.725;547;21.5166;13;433.4921;True
62;163667328;70380581.95;547;20.4126;13;433.4921;True
63;163667328;55200660.527832;547;19.83276;13;435.5325;True
64;123056064;50931547.5008799;497.3945;31.96631;12;432.8757;False
65;163667328;76027186.7875;547;23.86157;12;432.8757;True
66;163667328;74437604.975;547;27.93994;12;432.8757;True
67;163667328;58170122.2995728;547;23.25757;12;433.747;True
68;163667328;62244271.175;547;20.49829;12;434.0563;True
69;163667328;74988452.5;547;22.69092;12;433.0349;True
70;163667328;72620917.33125;547;19.99512;13;432.932;True
71;146301664;57645095.8367188;526.9261;25.85962;12;432.3257;False
72;163667328;73874563.75;547;21.42334;12;434.3603;True
73;163667328;89047378.35;547;19.94043;12;429.0667;True
74;163667328;73716103.5;547;23.38989;13;433.858;True
75;163667328;77305089.75;547;21.52124;13;433.4079;True
76;163667328;77219008.95;547;22.36914;13;433.4079;True
77;163667328;70794045.4;547;20.58423;13;432.9166;True
78;163667328;70996070.584375;547;20.36914;13;432.9166;True
79;163667328;69965680.5811946;547;26.89795;12;430.8865;True
80;163667328;78700513.3701778;547;32.61597;12;428.9882;True
81;163667328;73752435.0213355;547;20.75342;12;428.9882;True
82;163667328;71869865.95;547;20.7605;12;429.4452;True
83;163667328;83133776.45;547;20.21606;12;433.2141;True
84;163667328;64762371.675;547;20.37476;13;433.6922;True
85;163667328;78454556.275;547;25.83594;13;433.6922;True
86;163667328;81117413.6736381;547;27.55444;12;428.239;True
