Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;943.900634765625;302.960164994374;314.6335;22.55413;13;277.5802;False
2;1133.5146484375;304.41620375514;377.8382;23.82446;13;380.5508;False
3;1206.42370605469;409.319409611821;402.1412;25.12598;13;324.7637;False
4;976.834716796875;328.688358417153;325.6116;19.06393;13;324.7637;False
5;963.515258789063;263.554132813215;321.1718;23.06993;13;324.7637;False
6;1038.01940917969;291.362619385123;346.0065;18.39024;13;297.597;False
7;1394.43579101563;401.505184364319;464.812;24.7244;12;391.8642;False
8;1488.45983886719;350.199427500367;496.1533;27.84084;13;351.568;False
9;1125.43896484375;246.977496407181;375.1463;20.79254;13;351.568;False
10;966.429565429688;266.850949279964;322.1432;17.86487;13;351.568;False
11;968.081420898438;275.433508935571;322.6938;18.1355;13;351.568;False
12;1490.142578125;351.167179995775;496.7142;26.12866;10;397.1227;False
13;1207.37707519531;317.022198876739;402.459;19.84338;14;346.3424;False
14;966.0791015625;391.492040026188;322.0264;19.90564;10;339.7096;False
15;1206.76196289063;362.556179925799;402.254;29.49493;13;370.6525;False
16;1115.64025878906;354.549031752348;371.8801;18.90457;12;360.9317;False
17;1027.85583496094;455.863623714447;342.6186;20.81036;13;364.0185;False
18;1028.73791503906;386.132812476158;342.9126;37.77606;12;337.2582;False
19;948.979064941406;258.535273653269;316.3264;36.83722;12;337.2582;False
20;1126.3037109375;216.500488752127;375.4346;27.31512;12;323.0287;False
21;1228.87170410156;427.512847618759;409.6239;23.50336;12;323.0287;False
22;1303.9765625;342.932924309373;434.6588;24.62952;12;323.0287;False
23;1118.79833984375;335.872943621874;372.9328;32.55969;13;384.8565;False
24;1218.42749023438;312.435528553277;406.1425;24.68353;13;384.8565;False
25;1488.34326171875;333.952159838378;496.1144;28.90607;13;327.6376;False
26;1216.52844238281;447.869520807266;405.5095;26.71313;13;376.0763;False
27;1293.142578125;438.266916918755;431.0475;20.63568;13;366.4298;False
28;1043.654296875;358.276397547126;347.8848;19.73059;11;285.9764;False
29;1213.54418945313;393.245377832651;404.5147;18.91528;9;324.4793;False
30;1051.81286621094;221.485585904121;350.6043;17.49524;9;324.4793;False
