Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;329388160;140630322.8;215.6454;27.28407;13;337.0659;False
2;505571808;161838047.8;263.7554;18.70486;13;388.7816;False
3;457956224;187002159.8;239.2008;18.66283;13;388.7816;False
4;791892480;224100608.4;375.9751;21.45892;11;421.6754;False
5;649316352;310980854.8;317.152;17.84447;11;421.0102;False
6;933254912;368907288.8;430.6435;26.71921;11;420.4765;False
7;1337982848;448845401.4;547;22.37785;11;420.4765;True
8;1530451456;583560197.6;547;22.1944;14;440.7628;True
9;969637824;425405736.8;435.9468;21.80984;11;423.8397;False
10;1447954048;518414714.4;529.4161;23.58862;14;439.4588;False
11;1357121920;622817453.6;547;24.40604;11;427.7371;True
12;1411417856;618770627.2;547;22.50912;12;430.4206;True
13;1523662464;769629332.8;547;21.19427;14;437.8933;True
14;1445220480;770629136.8;547;22.26654;12;439.0402;True
15;1411723904;716876552;547;22.70505;12;430.7115;True
16;1731604736;658252004.8;596.298;24.20605;14;439.9016;False
17;1530085760;687954167.2;547;21.29504;14;439.6301;True
18;1450939008;652607684;531.2026;24.98273;14;439.6301;False
19;991338240;558989859.2;401.3932;24.96057;14;439.6301;False
20;1503221760;712119609.6;547;21.12744;14;432.6428;True
21;1406667392;545895592;530.0398;28.65631;14;431.9258;False
22;1458706944;599079509.6;547;21.76929;13;431.9851;True
23;1189315712;575499984.8;466.7294;23.77936;14;433.1385;False
24;1329395712;668173833.6;547;32.66656;12;415.8129;True
25;1470142080;731547544;547;29.30249;14;431.4007;True
26;1417568640;755344213.6;526.2208;21.71161;14;432.8914;False
27;1307619072;684428172.8;494.5503;22.66125;14;437.1471;False
28;1290276608;741607540.8;494.2601;23.10767;14;433.0154;False
29;1511693952;668617891.2;547;23.93146;14;437.8243;True
30;1421793408;603031212.8;527.5599;25.51996;14;436.2315;False
