Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;19564598;2820556.12556316;269.4575;21.85707;14;424.1479;False
2;52893844;14089912.70625;375.3776;23.62446;13;343.3639;False
3;36137840;14474846.5741211;330.6136;25.24536;13;343.9492;False
4;81663704;15358971.5609195;433.8534;22.60483;13;343.9492;False
5;52836332;23139346.34375;375.2415;21.91039;13;343.9492;False
6;66496280;27115648.2;405.1344;20.96074;13;344.6558;False
7;163667328;39391423.3053131;547;21.27402;13;343.9492;True
8;163667328;36662204.1632812;547;25.24072;13;344.6558;True
9;150041712;53527872.2546875;531.3785;27.36929;13;344.6558;False
10;163667328;44046363.7000005;547;24.827;13;345.1405;True
11;148005344;50768611.0875;528.9636;27.28464;13;345.1405;False
12;149162128;50965102.825;530.3381;28.79733;13;345.3073;False
13;66643428;43402817.9663208;405.433;19.96283;14;345.7828;False
14;163667328;41730105.11875;547;21.92285;13;344.563;True
15;148121472;47541778.525;529.1019;26.67914;13;344.4383;False
16;83066144;35443947.4927734;436.3229;18.39893;13;344.4383;False
17;163667328;59826742.6875;547;21.98273;13;343.2541;True
18;163667328;49159317.5625;547;23.91766;13;344.5748;True
19;163667328;57602386.05;547;23.08594;13;343.9311;True
20;122909576;44420618.3050537;497.1971;22.62042;13;344.3741;False
21;120361792;43043958.6473814;493.7376;26.04602;13;345.5115;False
22;163667328;53229821.7485352;547;21.20099;13;345.5115;True
23;163667328;62255044.800674;547;23.05835;13;345.5399;True
24;120769448;49618927.7125;494.2944;21.9165;13;344.3013;False
25;121931344;49190938.275;495.8745;24.14368;13;345.5115;False
26;163667328;66763346.75;547;22.45947;12;342.2692;True
27;148593936;58341511.39375;529.6639;22.89221;13;345.5399;False
28;163667328;67251858.025;547;21.60107;13;343.6381;True
29;123308472;59111572.825;497.7344;19.77612;13;342.4721;False
30;163667328;81130084;547;31.65845;12;343.6039;True
31;163667328;63098615.1;547;20.7218;12;343.5326;True
32;163667328;74954000.45;547;21.70728;13;342.2859;True
33;163667328;74740909.2;547;22.65259;12;343.4318;True
34;163667328;73283397.25;547;22.61523;12;341.391;True
35;163667328;61273553.8734738;547;20.74194;12;343.1279;True
36;163667328;74753137.95;547;20.17834;12;343.5914;True
37;163667328;76344139.35;547;22.05859;12;343.039;True
38;163667328;52715190.1;547;21.44177;12;341.1454;True
39;226476704;75486192.425;609.5479;26.45752;12;343.2635;False
40;150764432;51943179.35;532.2303;24.78369;12;341.5902;False
41;122780504;46449725.7;497.023;23.61475;12;343.2635;False
42;150757584;53964849.6;532.2223;25.50195;12;341.0302;False
43;123040800;49092002.95;497.374;22.03015;12;343.1591;False
44;163667328;62687645.2;547;20.64709;12;341.7607;True
45;201424544;69371969.15;586.1887;25.13599;12;341.4852;False
46;163667328;62431344.55;547;22.98999;12;343.1591;True
47;163667328;61002255.1;547;19.83374;12;342.5476;True
48;163667328;55331324.3254217;547;20.62158;12;342.4458;True
49;163667328;55510017.79375;547;23.28528;12;340.0359;True
50;102067672;38405426.9098467;467.3362;18.84216;12;341.9992;False
51;143424112;49189435.55;523.4486;26.7804;12;343.6837;False
52;163667328;63448966.1000651;547;20.94653;12;341.9992;True
53;124745744;61103404.9177475;499.6608;21.77808;13;343.8625;False
54;145713472;58446930.7566094;526.2191;24.02734;12;342.0712;False
55;163667328;59018156.45;547;23.50928;12;342.939;True
56;163667328;86190108.45;547;20.19043;12;341.9329;True
57;163667328;80264707.8;547;21.39087;12;341.9329;True
58;163667328;69113954.325;547;23.4436;12;345.1452;True
59;163667328;86548908.8;547;24.80615;12;339.3982;True
60;148630000;62832660.7237305;529.7067;23.42798;12;339.3982;False
61;163667328;81212273.1;547;21.09863;12;339.6731;True
62;210040512;67473463.75;594.4304;24.49414;12;339.3982;False
63;163667328;48624078.1955902;547;24.60278;12;345.7644;True
64;103137384;43470307.35;468.9631;25.08789;12;341.0141;False
65;163667328;84417464.1;547;22.45972;12;341.7441;True
66;242533616;61584701.4080002;623.6257;23.64917;12;340.8734;False
67;163667328;83410006.675;547;21.85376;12;340.8734;True
68;210075200;78632958.1;594.4631;24.3916;12;341.1408;False
69;163667328;66124705.8123901;547;22.51563;12;339.9951;True
70;163667328;66310587.05;547;19.87109;12;339.9951;True
71;163667328;63845363.6625;547;20.14233;12;341.1408;True
72;163667328;63257398.45;547;19.77856;12;341.1408;True
73;163667328;74262322.1838776;547;19.99072;12;341.1408;True
74;163667328;77377401.55;547;19.91992;13;342.2657;True
75;163667328;77907977.25;547;19.45654;12;341.1408;True
76;186398688;88078539.73125;571.2343;25.53638;12;341.1408;False
77;163667328;100698418.10625;547;21.98169;12;338.9774;True
78;163667328;81708974.825;547;19.69019;12;341.1408;True
79;163667328;93866490.11875;547;20.021;12;341.1408;True
80;163667328;100198790;547;19.47485;12;341.1408;True
81;163667328;81910445.975;547;21.49243;12;341.1408;True
82;163667328;86065523;547;20.72314;12;341.1408;True
83;163667328;61254854.1;547;20.38379;12;341.1408;True
84;163667328;77618084.9;547;23.53662;12;341.197;True
85;163667328;68084830.6;547;21.16675;12;340.5219;True
86;163667328;76632637.35;547;20.90161;12;340.9694;True
87;206330496;91940773.13125;590.9097;27.03296;12;341.9381;False
88;163667328;68650143.35;547;19.68042;12;340.9694;True
89;270674336;65067492.525;646.868;25.09741;12;341.5232;False
90;163667328;64841783.09375;547;21.3291;12;341.9055;True
91;163667328;74062860.134375;547;21.5437;12;342.5281;True
92;213076320;95127928.5;597.2806;24.49634;13;342.8163;False
93;163667328;70426743.7140625;547;19.44702;12;342.1943;True
94;163667328;76301536.825;547;21.02954;13;342.3481;True
