Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;635.347045898438;130.26799466908;244.3642;21.45423;11;348.5562;False
2;769.749084472656;273.79896992892;296.0573;17.15016;14;354.4419;False
3;1042.61645507813;280.884873445239;401.0063;19.0915;14;354.4419;False
4;1051.04443359375;186.998760406673;404.2479;23.19616;13;324.6385;False
5;1204.73681640625;414.698635432124;463.3603;28.44589;13;424.7903;False
6;1293.46813964844;329.114914508164;497.4877;23.16557;13;375.0448;False
7;1922.19995117188;370.778816775978;547;21.87592;13;424.7903;True
8;1922.19995117188;343.637058880366;547;24.65514;13;424.7903;True
9;1922.19995117188;358.262027832121;547;25.22484;13;424.7903;True
10;1210.36218261719;431.963490796089;465.5239;22.8299;13;424.7903;False
11;1922.19995117188;377.756410083175;547;22.00931;13;424.7903;True
12;1922.19995117188;485.374491353054;547;20.14444;13;389.0096;True
13;1210.53759765625;270.684906238317;465.5914;24.89386;13;389.0096;False
14;1280.29113769531;382.983712397516;492.4197;22.14233;13;389.0096;False
15;1922.19995117188;459.476996378601;547;21.52774;13;389.0096;True
16;1055.89758300781;368.628233386576;406.1145;17.19733;13;389.0096;False
17;1047.49450683594;468.197860097885;402.8825;26.91431;14;341.9968;False
18;1922.19995117188;360.456605154276;547;23.24536;13;389.0096;True
19;1922.19995117188;430.046890421957;547;23.38647;12;345.8357;True
20;1208.49890136719;438.319057938457;464.8073;22.68646;14;347.5926;False
21;1048.02575683594;281.821018578112;403.0868;21.07788;11;333.0297;False
22;1210.64099121094;399.322067278624;465.6311;22.47607;11;333.0297;False
23;1150.67712402344;302.393429293111;442.5681;20.38446;11;333.0297;False
24;1119.57055664063;316.063721340895;430.6041;17.79639;11;333.0297;False
25;1042.54382324219;375.472454915941;400.9784;34.56061;12;344.9952;False
26;1140.9306640625;320.719593048096;438.8195;23.31555;13;385.3362;False
27;1922.19995117188;407.119075536728;547;21.26923;14;410.4393;True
28;902.760437011719;267.552520729229;347.2155;20.73901;13;385.3362;False
29;1119.60656738281;352.738714402914;430.6179;23.00848;13;385.3362;False
30;1210.97595214844;481.063700811937;465.76;26.27161;13;336.3017;False
