Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;513.128662109375;166.627695134282;342.0858;21.70379;12;331.1537;False
2;556.918762207031;167.005704060942;371.2792;20.54627;12;331.2743;False
3;654.539184570313;117.45077060461;436.3594;22.75818;12;331.2743;False
4;516.375122070313;125.400745679438;344.2501;17.46416;13;313.6766;False
5;479.913635253906;172.082974536717;319.9424;23.40244;11;390.9565;False
6;520.8134765625;156.013168376684;347.209;23.56296;11;321.7693;False
7;598.130249023438;172.16179484129;398.7535;24.41937;13;413.959;False
8;588.250732421875;121.702029508352;392.1671;23.41872;13;413.959;False
9;611.7666015625;238.731770817935;407.8444;22.47131;12;334.236;False
10;521.856323242188;230.868111915514;347.9042;21.84219;12;336.3833;False
11;648.359985351563;152.605905289948;432.24;20.3577;12;334.236;False
12;492.31884765625;154.125108252466;328.2126;19.12689;12;334.236;False
13;457.350891113281;120.909708297253;304.9006;18.10892;12;334.236;False
14;748.976196289063;152.917715521902;499.3174;23.53;12;334.236;False
15;647.558227539063;96.7731408759952;431.7055;21.8674;12;334.236;False
16;587.803588867188;245.058345258236;391.869;24.52734;12;334.236;False
17;703.964965820313;185.029992103577;469.31;20.65671;12;334.236;False
18;794.577514648438;191.346846199036;529.7183;20.13892;12;334.236;False
19;618.859497070313;186.130526217818;412.573;28.4176;12;334.236;False
20;604.933898925781;191.717839802802;403.2893;17.76898;12;334.236;False
21;600.376831054688;162.304539296776;400.2512;25.29211;12;387.8715;False
22;558.994873046875;174.870489501953;372.6632;20.55457;12;387.8715;False
23;607.097412109375;177.258591854572;404.7316;22.08356;13;330.6156;False
24;612.955688476563;177.144387203455;408.6371;30.14771;13;447.173;False
25;647.968322753906;183.086083561182;431.9789;22.45007;13;294.3254;False
26;563.07177734375;175.0634140037;375.3812;19.26483;14;337.216;False
27;653.469970703125;238.865008972585;435.6467;26.06744;14;386.3943;False
28;607.130737304688;185.395865196735;404.7538;20.4809;12;382.1746;False
29;477.218994140625;109.035120796412;318.146;17.06573;12;382.1746;False
30;1320.5;220.975992007554;547;26.20343;12;382.1746;True
