Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;4271838208;525652922.4;526.0009;33.39854;13;416.95;False
2;1369914880;464620890;318.0293;19.6723;13;320.3094;False
3;3301340160;660954632.8;463.4559;25.93932;12;415.2948;False
4;2315019264;581849841;373.6538;18.86153;13;415.8501;False
5;2021225984;724079629.6;345.7421;19.6011;13;416.42;False
6;3096958208;959646736.4;495.7704;23.01167;13;303.7654;False
7;2644535808;947731761.8;464.1587;21.94543;12;302.8325;False
8;3425735424;1150044338;463.5782;23.03912;13;420.1406;False
9;3474465024;1345690683.2;465.8165;22.73087;13;422.2211;False
10;3058477312;1085575589.2;438.2849;26.20706;13;419.9047;False
11;3054380288;1106779060.4;496.4713;21.36264;12;303.109;False
12;4693856256;1430213753.6;547;26.98553;13;419.9333;True
13;2771354368;1170856102.8;412.3876;22.30115;13;422.1238;False
14;2613771008;1132799879.6;399.7277;23.13861;13;422.1238;False
15;3089440256;1154059373.6;433.8638;26.22266;14;423.8966;False
16;3874637568;1379904398.4;494.1866;24.59106;13;422.1238;False
17;4736543232;1678333256.8;547;24.6582;13;422.1238;True
18;4737530880;1630197883.2;547;24.57202;13;422.1238;True
19;4158295040;1432569549.6;497.6988;20.40613;14;436.0885;False
20;4445081600;1534687105.6;527.0096;26.30353;13;430.1472;False
21;4807849984;1657897961.6;547;24.39264;13;430.1472;True
22;4858979840;2142455813.6;547;20.65027;13;430.0132;True
23;4870181376;2591614093.6;547;19.99579;13;430.0132;True
24;4847648768;2745528020.8;547;24.43274;13;434.8467;True
25;4380880384;1903821809.6;523.7292;29.44476;13;432.127;False
26;4823479296;2541878725.6;547;22.98682;13;429.9169;True
27;4947579904;2053123855.2;547;20.8468;14;430.6205;True
28;4384584192;2022740643.2;528.5338;25.6875;12;428.7956;False
29;4615117312;2041564581.6;529.3035;21.96997;14;430.1782;False
30;3602427392;1672909376.8;466.2147;23.0376;14;430.1782;False
