Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;152210496;22195507.1629464;533.9266;22.81609;10;316.9896;False
2;151335968;35924639.2765598;532.902;33.89599;13;358.8658;False
3;100816928;19921850.3242641;465.4194;20.18557;10;316.2873;False
4;243523024;43537173.9764035;624.4725;23.36427;13;359.1012;False
5;58537204;25204381.4663496;388.2791;21.2567;13;357.5907;False
6;148569584;40739379.5380863;529.6349;29.04555;13;359.4821;False
7;163667328;46868718.8811739;547;21.32629;13;359.1596;True
8;148027536;54957076.50625;528.9901;27.04257;13;359.6714;False
9;210725392;92454800.825;595.0758;25.11725;12;356.5154;False
10;163667328;58660450.34375;547;20.31723;13;359.2182;True
11;163667328;58325968.2188841;547;18.85733;13;357.6987;True
12;200003984;50615272.8701457;584.8074;24.63287;13;361.4789;False
13;163667328;84391403.1;547;19.85309;13;359.0381;True
14;163667328;74410384.95;547;21.35077;13;364.5611;True
15;247226560;78488537.1878377;627.6223;23.59564;13;360.9766;False
16;163667328;44622426.8756933;547;20.76471;13;360.2003;True
17;163667328;54711836.0901251;547;22.72375;13;360.2003;True
18;163667328;53799539.3181152;547;23.23584;13;362.6646;True
19;120459432;37034610.9907975;493.8711;20.65363;12;356.5066;False
20;163667328;53840792.3390824;547;20.55444;13;361.0342;True
21;163667328;70605434.275;547;20.15857;13;361.0342;True
22;147686096;50084541.4103644;528.583;25.60492;12;356.4586;False
23;163667328;77787797.0875;547;22.52338;12;355.3406;True
24;163667328;80477080.6375;547;21.39197;12;355.3406;True
25;163667328;62620713.1375;547;20.62976;12;355.3406;True
26;163667328;48835908.2471604;547;20.01135;13;362.6374;True
27;151495136;47342673.5260359;533.0888;23;13;359.9377;False
28;163667328;67274013.1;547;21;12;362.5667;True
29;163667328;77674203.5927185;547;22;13;360.8724;True
30;243226240;56427437.479072;624.2188;24;12;362.5667;False
31;163667328;58402031.1566406;547;21;12;360.2152;True
32;120026920;43226603.8;493.2793;25;11;359.2095;False
33;163667328;67617694.25;547;18.99365;12;359.9842;True
34;209500480;66669839.4875;593.9205;25;11;358.4599;False
35;163667328;61233808.55;547;20.96387;12;364.6171;True
36;163667328;62229225.1;547;25;11;360.2554;True
37;146221456;46781961.7686401;526.8298;22.97498;12;363.4739;False
38;163667328;72177524.334375;547;23.02014;12;361.3302;True
39;121371968;55053707.7703125;495.1151;27.55859;12;363.4739;False
40;163667328;83334225.975;547;19.94592;12;362.3507;True
41;163667328;80838546.6;547;19.36157;12;362.0867;True
42;147968368;57765995.4576755;528.9196;21.1554;11;359.2724;False
43;163667328;48060367.7;547;21.34338;13;364.0042;True
44;163667328;70773776.7074658;547;21.44446;11;359.8858;True
45;163667328;42534694.3071157;547;28.65942;13;363.8018;True
46;146710736;52094970.3125;527.4168;24.21716;11;358.6048;False
47;163667328;52441165.7320953;547;21.43469;12;360.3581;True
48;184351472;65937987.85;569.1353;24;13;365.3112;False
49;163667328;80430085.7095063;547;18.71875;12;360.7216;True
50;163667328;71258940.3;547;24.77612;13;366.8294;True
51;163667328;80978224.600258;547;18.75024;13;362.299;True
52;163667328;60526769.3;547;20.00684;12;359.6835;True
53;163667328;89833185;547;22;12;359.6835;True
54;145338944;52987761.8375;525.7678;22;13;363.9264;False
55;199642944;67746640.7703125;584.4553;27.8811;13;364.4983;False
56;163667328;67105681;547;18.88306;13;364.4983;True
57;163667328;103311545.7;547;23.5;13;363.1534;True
58;163667328;73730926.4143037;547;20.75024;13;366.0995;True
59;163667328;66399555.3215873;547;22.66406;13;367.8527;True
60;163667328;77422792.9042969;547;20;12;361.6689;True
61;163667328;62987407.19375;547;19.86499;12;362.5927;True
62;163667328;78122638.8;547;22.90723;13;365.8017;True
63;279803968;67168778.40625;654.0605;23.32861;13;363.9813;False
64;163667328;98564792.6;547;19.15552;13;365.8709;True
65;163667328;74564406.8040195;547;21;13;364.5305;True
66;163667328;71475340.925;547;19.56006;13;366.42;True
67;163667328;78493205.0515625;547;22.5542;13;361.8839;True
68;163667328;64424480.725;547;19.96069;13;363.8901;True
69;163667328;71272347.65;547;20.6792;13;364.6183;True
70;163667328;74092592.5375;547;20.90894;13;360.2507;True
71;163667328;49204595.125;547;21.55737;14;369.3219;True
72;163667328;70876756.6875;547;23.80054;13;364.4218;True
73;100485152;37532126.2480957;464.9083;20.21436;14;372.4051;False
74;163667328;49456415.025;547;19.23755;13;357.1726;True
75;163667328;57861319.85;547;21.69946;14;373.2651;True
76;163667328;67561837.8390625;547;23.16309;14;373.2651;True
77;163667328;72531544.5015625;547;19.51489;14;369.7139;True
78;226719328;70657997.5;609.7655;24.96655;13;362.9536;False
79;163667328;78359361.409375;547;19.03076;14;371.7131;True
80;124059856;46758875.25;498.7433;27.20264;13;364.5302;False
81;123989472;45674293.0167969;498.649;25.71826;13;361.929;False
82;163667328;77285342.025;547;20.35376;14;372.5328;True
83;163667328;67554834.5375;547;22.27368;14;373.2328;True
84;163667328;91591368.4500196;547;19.58643;14;373.2328;True
85;163667328;84774641.625;547;19.69385;14;371.5657;True
86;210022720;100610429.5;594.4136;23.48804;14;374.5862;False
87;163667328;77036695.9484375;547;22.65308;14;369.5389;True
88;146490144;75965944.5;527.1523;24.60425;14;369.6574;False
89;163667328;96381119.225;547;22.20581;14;373.4648;True
90;163667328;80218121.65;547;21.70435;14;373.4648;True
91;209415296;72336786.196875;593.84;23.73096;14;371.7114;False
92;163667328;104103970.95;547;19.21948;14;372.7467;True
93;203706656;86879055.475;588.3942;25.47217;14;370.1217;False
94;163667328;73892326.9609375;547;22.76367;14;373.2001;True
95;163667328;59095997.146875;547;21.72363;14;373.2001;True
96;163667328;81553703.3112075;547;20.61523;14;373.2439;True
97;163667328;76653457.55;547;21.99463;14;373.4118;True
98;163667328;62893445.1875;547;19.98438;14;372.062;True
99;163667328;70139728.9753906;547;22.79395;14;372.4498;True
100;163667328;85526269.7;547;21.38574;14;370.6525;True
