Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;837.880798339844;233.091558969021;322.2618;47.74378;11;410.2936;False
2;831.919860839844;284.826298241469;319.9692;23.83604;11;404.0822;False
3;1047.46508789063;364.365642603673;402.8712;21.84103;13;419.0895;False
4;1922.19995117188;421.89515774399;547;26.31383;11;368.7654;True
5;1301.79797363281;524.359490403067;500.6915;24.82816;9;355.8932;False
6;1212.78637695313;326.450164337829;466.4563;20.8439;9;355.8932;False
7;1922.19995117188;475.816249389015;547;21.59457;13;426.2674;True
8;1288.29223632813;357.311234901845;495.497;25.84424;9;355.8932;False
9;1130.61743164063;347.579095925763;434.8529;23.52646;10;370.6728;False
10;1210.2099609375;327.845944064856;465.4654;24.914;10;358.9712;False
11;1370.20471191406;380.316479542106;527.0018;24.52365;14;418.238;False
12;1922.19995117188;417.672726387158;547;21.51273;13;327.1404;True
13;1922.19995117188;400.184963870049;547;24.51099;13;426.2674;True
14;1922.19995117188;504.841860137507;547;23.05807;12;395.708;True
15;1142.90539550781;449.039053750038;439.579;20.81131;13;395.8688;False
16;1210.34399414063;416.41781527549;465.5169;23.30859;13;344.5467;False
17;1922.19995117188;425.00644197017;547;23.14862;13;349.1147;True
18;1210.60632324219;420.240286710486;465.6178;22.19196;13;349.1147;False
19;1366.44287109375;366.056636071205;525.5549;23.02997;13;349.1147;False
20;1122.84582519531;326.584688447416;431.8638;28.80457;13;349.1147;False
21;1142.66101074219;403.536667943001;439.485;22.91376;13;364.7262;False
22;1369.11950683594;471.92951425761;526.5844;24.98279;14;291.7098;False
23;946.34716796875;299.658458817005;363.9797;23.04407;13;349.1147;False
24;1134.75329589844;294.237249556743;436.4436;22.73767;13;364.7262;False
25;1290.17858886719;376.468869847059;496.2225;21.73962;13;349.1147;False
26;1922.19995117188;430.34086680077;547;24.79865;13;364.7262;True
27;1292.91784667969;487.629391649365;497.2761;20.75433;13;349.1147;False
28;1922.19995117188;425.227035814524;547;23.70624;13;338.5862;True
29;1291.41479492188;353.719272194523;496.698;24.90955;14;385.8091;False
30;1922.19995117188;369.473270957917;547;21.31885;13;349.0723;True
