Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;52938544;6393257.62328054;375.4833;20.08746;11;398.6671;False
2;121597056;30035185.5663086;495.4209;31.60181;11;398.6671;False
3;100804432;41392318.0257244;465.4002;24.57725;11;398.6671;False
4;163667328;52237838.590625;547;32.12325;11;398.6671;True
5;146569952;49884292.25;527.248;32.95158;11;398.1185;False
6;122828680;48890959.45;497.088;31.08365;11;398.6671;False
7;100053256;47407685.5222778;464.2413;31.39539;11;398.6671;False
8;147205104;42864645.35;528.0085;31.06369;11;397.9818;False
9;80287520;34998169.575;431.4025;20.6344;11;397.8803;False
10;149365744;45756026.15;530.5793;26.93903;11;399.3503;False
11;163667328;51049644.05;547;27.46497;11;397.3855;True
12;120958696;48180640.5014572;494.5525;26.05786;11;397.3855;False
13;163667328;47775110.7820393;547;29.20532;11;397.952;True
14;102349472;48155312.45;467.7659;24.11597;11;398.1443;False
15;148104816;48993309.6;529.0821;25.14923;11;398.1443;False
16;163667328;56928508.525;547;28.70813;11;398.1443;True
17;163667328;63756915.9;547;21.91785;11;398.1443;True
18;101110976;50704494.8;465.8715;23.38501;11;398.1443;False
19;163667328;63817104.3;547;21.88757;11;398.6635;True
20;163667328;61363029.7;547;26.16718;11;397.4899;True
21;163667328;58140798.6517565;547;23.30225;11;397.4899;True
22;163667328;71998264.85625;547;23.58765;11;397.4899;True
23;163667328;82575394.05;547;22.63501;11;397.8417;True
24;121739712;52802633.1004672;495.6146;24.78455;11;397.4899;False
25;163667328;67004179.525;547;22.74658;11;400.1761;True
26;163667328;72272253.4505058;547;26.44226;11;398.0375;True
27;226953072;72070796.7;609.975;23.52246;11;398.3365;False
28;163667328;46938724.9;547;25.67419;11;398.9468;True
29;146294848;53572201.6;526.918;29.72156;11;398.9468;False
30;163667328;62787871.95;547;24.81177;11;399.4205;True
31;153462528;64705285.3;535.3865;27.63293;11;399.4205;False
32;163667328;64472089.6625;547;23.57239;11;399.4205;True
33;163667328;55268752.825;547;27.41406;11;399.4205;True
34;163667328;50693436.7;547;23.92981;11;398.1902;True
35;163667328;50553294.1687847;547;21.703;11;398.1902;True
36;163667328;88204517.9;547;28.93726;11;398.1902;True
37;163667328;57522310.35;547;21.5752;11;398.1902;True
38;163667328;54240480.575;547;23.85242;11;398.3125;True
39;163667328;75959261.75;547;22.90979;11;398.1902;True
40;163667328;87759361.4;547;30.43274;11;397.4159;True
41;163667328;74768867.15;547;27.34253;11;399.1317;True
42;163667328;77063617.225;547;26.46875;11;397.4159;True
43;163667328;64438046.45;547;23.27344;11;398.8464;True
44;163667328;56785429.8013521;547;26.47192;11;398.8464;True
45;163667328;76498765.3625;547;23.52393;11;398.8464;True
46;163667328;63542994.225;547;27.62036;11;398.8464;True
47;163667328;58309404.4;547;26.27832;11;398.8464;True
48;147655648;53364565.528125;528.5467;34.98877;11;398.642;False
49;163667328;65221764.25;547;24.91748;11;398.8464;True
50;163667328;75822123.4;547;22.46411;11;398.642;True
51;145302704;36770084.25;525.7241;26.23291;11;399.5759;False
52;163667328;73502763.3;547;21.86255;11;399.5759;True
53;163667328;62743984.4500156;547;22.58911;11;398.642;True
54;163667328;59532436.825;547;28.26172;11;398.7483;True
55;163667328;54824028.1;547;24.55786;11;399.5759;True
56;145892224;46748046.5;526.4341;24.65918;11;399.1759;False
57;163667328;63883590.7500007;547;23.8623;11;399.1759;True
58;163667328;49245084.25;547;26.47876;11;398.7911;True
59;163667328;73934774.1500289;547;24.90894;11;399.1759;True
60;163667328;69550469.25;547;26.27466;11;398.7911;True
61;163667328;83803635.4;547;23.66504;11;398.7911;True
62;163667328;83022146.4;547;23.19922;11;399.8368;True
63;163667328;64817256.45;547;22.11816;11;399.5756;True
64;126408120;52093199.5574485;501.8705;27.12744;11;399.1759;False
