Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;1440884864;336662406.8;319.2732;22.65071;13;339.7849;False
2;1167144320;383070240.8;300.0606;17.35413;13;296.8134;False
3;1620901504;439090626.4;375.071;22.29138;12;279.2972;False
4;1185091584;272340510.4;296.4183;22.37656;11;335.5327;False
5;1157568128;412122178.4;289.4389;17.02303;11;335.6008;False
6;2107397376;545003550;402.626;19.15443;11;335.2992;False
7;2725199360;1063799519.6;435.5573;22.10165;14;356.1202;False
8;1933033856;750872379.2;377.086;22.84796;11;356.7709;False
9;3753761280;1441481329.2;547;24.58139;11;316.7566;True
10;3924718336;1217691086.4;547;20.68234;11;333.7079;True
11;3654806784;1860375844.8;528.0983;24.6412;11;342.0134;False
12;3277125120;1453001780.4;497.7684;19.57739;12;331.6823;False
13;3631487232;1678847564.8;528.8417;22.99994;11;334.901;False
14;3895530240;1831231651.2;547;23.57455;11;334.6548;True
15;3928756224;1773400193.6;547;20.73578;11;334.3509;True
16;3816499200;1871485834.4;547;22.0293;11;321.5001;True
17;4119485952;1855199411.6;547;21.7887;12;351.3951;True
18;4131307008;1428030730;547;21.33832;12;352.1321;True
19;4113138944;2072956483.2;547;21.90198;12;350.7661;True
20;4192945152;2599169305.6;547;20.81909;12;359.1139;True
21;4109120256;1690549228.8;547;21.91077;12;350.2592;True
22;4161553408;2126297891.2;547;20.27106;12;354.0141;True
23;4116825088;1862436304.8;547;21.02478;12;349.6817;True
24;4123648000;1718673354;547;22.91852;12;353.7911;True
25;4239516160;2017626834.4;547;20.02161;13;353.4921;True
26;4177709056;1980073328.8;547;21.13507;12;357.7475;True
27;4218062848;2418393182;547;21.49945;13;353.5745;True
28;4177818112;2191900500.8;547;21.12744;12;357.7475;True
29;4204402432;2027286153.6;547;23.68958;13;355.3568;True
30;4234798336;1890731154;547;21.3031;13;355.3568;True
