Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;267.470306396484;45.0506419807673;267.4703;27.53163;13;422.9226;False
2;403.154693603516;83.4878456532955;403.1547;20.54757;11;421.7806;False
3;344.571868896484;71.2518540173769;344.5719;26.25843;9;321.9531;False
4;407.426177978516;75.6770076826215;407.4262;19.01011;12;362.375;False
5;402.3828125;92.6779352210462;402.3828;25.13966;13;349.074;False
6;349.342407226563;111.055997071462;349.3424;18.9955;12;401.6577;False
7;347.193115234375;98.771562962234;347.1931;19.40251;13;370.9948;False
8;344.264831542969;108.480620530248;344.2648;24.64594;14;346.5977;False
9;344.574493408203;76.9933092013001;344.5745;21.38417;12;350.2361;False
10;295.040496826172;69.5775524675846;295.0405;19.19629;12;430.9231;False
11;320.838989257813;90.5973036855459;320.839;20.20761;13;346.7275;False
12;373.463226318359;82.8628356225789;373.4632;17.57553;11;355.5849;False
13;344.276245117188;74.6252540290356;344.2762;17.96463;11;289.9977;False
14;404.565460205078;92.2960578005761;404.5655;18.13699;14;303.936;False
15;349.587860107422;57.7162557482719;349.5879;20.1713;13;316.7918;False
16;463.508087158203;67.9795545041561;463.5081;24.55707;13;310.5661;False
17;241.584121704102;59.260193355754;241.5841;16.69693;12;344.5956;False
18;294.605804443359;81.8313525259495;294.6058;15.98956;13;347.4702;False
19;348.361267089844;96.3529033981264;348.3613;16.74426;10;319.295;False
20;217.534332275391;35.2016380041838;217.5343;13.70398;10;269.1886;False
21;318.541412353516;62.9097105801105;318.5414;17.32007;13;307.4553;False
22;400.614410400391;87.2998780880123;400.6144;20.12262;11;248.8476;False
23;294.766174316406;101.414889994264;294.7662;22.61255;13;294.6944;False
24;346.956298828125;76.1200191736221;346.9563;25.7724;11;391.5345;False
25;351.630828857422;85.6666788592935;351.6308;23.33765;11;261.182;False
26;373.093902587891;102.397279947251;373.0939;21.09058;11;354.5181;False
27;320.442016601563;54.2384098932147;320.442;21.99518;13;260.2424;False
28;293.968627929688;72.7890817791224;293.9686;17.29425;13;320.6954;False
29;345.951843261719;59.4299781233072;345.9518;24.22205;14;364.0967;False
30;495.653472900391;136.538046732545;495.6535;23.41504;13;405.0758;False
