Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;532.36083984375;47.4943373769522;266.1804;22.49906;12;353.3956;False
2;476.933227539063;116.424307990074;238.4666;12.8598;12;342.8928;False
3;751.706970214844;213.428511363268;375.8535;20.9557;9;258.7181;False
4;921.419677734375;298.831338968873;460.7098;22.23691;12;342.8928;False
5;867.819458007813;303.499612975121;433.9097;26.68921;14;383.3942;False
6;920.781127929688;333.116366922855;460.3906;22.14662;10;355.371;False
7;869.605773925781;152.072842627764;434.8029;33.69087;10;355.371;False
8;750.299255371094;247.213002215326;375.1496;23.43066;10;352.6808;False
9;751.34521484375;168.430443626642;375.6726;23.06647;10;329.061;False
10;806.951965332031;222.565001374483;403.476;21.87085;12;336.7414;False
11;640.226623535156;129.513503193855;320.1133;16.91348;12;336.7414;False
12;1059.13317871094;207.693905258179;529.5666;26.12009;13;325.6339;False
13;813.798583984375;258.755116641521;406.8993;24.17761;13;325.6339;False
14;695.270812988281;244.534007498622;347.6354;21.54929;14;384.8089;False
15;706.632080078125;273.693624842167;353.316;19.49149;13;325.6339;False
16;1594;312.50379242897;547;23.17242;13;325.6339;True
17;928.08935546875;203.500879958272;464.0447;22.48694;13;325.6339;False
18;934.133239746094;311.739840179682;467.0666;22.65448;14;384.8089;False
19;869.897338867188;182.196406745911;434.9487;23.51062;13;319.0714;False
20;1594;276.514606767893;547;21.82709;14;384.8089;True
21;1594;288.432144832611;547;20.83264;14;384.8089;True
22;814.516296386719;238.913153153658;407.2581;23.26953;13;395.8643;False
23;757.053466796875;255.956133401394;378.5267;22.17438;14;384.8089;False
24;1594;242.664783617854;547;22.25946;14;384.8089;True
25;866.874572753906;291.842795333266;433.4373;26.29315;13;395.8643;False
26;688.191162109375;244.713112664223;344.0956;23.83508;13;395.8643;False
27;754.636169433594;158.077557700872;377.3181;23.02563;13;395.8643;False
28;808.640686035156;243.721416638792;404.3203;31.56891;13;365.7032;False
29;634.461059570313;250.971873980761;317.2305;19.89069;12;266.5804;False
30;940.530395507813;329.568959070742;470.2652;20.41699;12;366.506;False
