Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;1289.17211914063;288.007683404535;495.8354;25.69617;13;314.1508;False
2;1053.72253417969;255.843686284125;405.2779;25.31203;13;368.6441;False
3;833.698852539063;326.540366069227;320.6534;21.3523;13;337.7609;False
4;1292.22583007813;322.827582173049;497.0099;26.54555;14;347.1598;False
5;971.447082519531;309.680816203356;373.6335;18.43328;11;310.4148;False
6;703.845275878906;250.167584706843;270.7097;15.37297;11;310.8291;False
7;1129.64282226563;234.918353651464;434.478;20.79231;11;310.8291;False
8;1059.58325195313;415.130627632141;407.532;21.49564;9;370.8904;False
9;1127.93896484375;372.053747848794;433.8227;22.11511;12;276.0785;False
10;904.275451660156;246.488003601134;347.7982;21.29306;12;309.9363;False
11;1213.23376464844;319.101917473041;466.6284;24.58102;14;287.8744;False
12;1128.11328125;288.76630512774;433.8897;28.4183;14;287.8744;False
13;1198.32958984375;321.077362915128;460.896;27.4859;13;358.1817;False
14;899.687622070313;267.344717131369;346.0337;16.98456;12;295.8504;False
15;1196.30456542969;320.671571360528;460.1172;28.7146;12;390.9075;False
16;820.113037109375;206.083707560319;315.4281;19.43088;14;298.9531;False
17;900.8427734375;361.784787143464;346.478;20.21313;14;298.9531;False
18;983.49072265625;365.467156913038;378.2657;28.81293;12;379.2062;False
19;964.5302734375;281.650655916892;370.9732;20.90985;12;374.6508;False
20;1201.60974121094;290.443191495538;462.1576;22.68292;13;367.2329;False
21;1289.03540039063;426.962419033051;495.7828;25.86359;13;288.0464;False
22;981.094360351563;257.338187780231;377.344;24.56;12;335.2172;False
23;987.298889160156;313.146620678902;379.7303;21.57465;12;342.3533;False
24;1125.7578125;325.444522231817;432.9838;25.03101;13;332.827;False
25;1362.92578125;350.526486743987;524.2022;26.30066;9;385.8362;False
26;1052.21594238281;380.776906075049;404.6984;20.15515;9;385.8362;False
27;1292.09289550781;430.52636939697;496.9588;22.94287;11;377.9449;False
28;1285.68823242188;338.45462564826;494.4955;32.33411;14;378.6085;False
29;1303.3408203125;433.943999394774;501.2849;25.93451;10;384.1288;False
30;854.044616699219;282.005614714324;328.4787;20.3902;14;378.6085;False
