Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;170.88948059082;22.8923585161567;170.8895;12.61526;14;317.7492;False
2;406.9140625;109.70462898761;406.9141;22.20396;14;317.9379;False
3;403.379821777344;77.7817870736122;403.3798;25.37267;14;296.2198;False
4;316.631500244141;160.888086843491;316.6315;25.91477;13;299.4601;False
5;375.598449707031;173.605063539743;375.5984;27.18051;13;301.1951;False
6;497.258026123047;166.2523108989;497.258;23.12796;14;300.7488;False
7;437.373199462891;183.769006031752;437.3732;19.92307;13;286.6246;False
8;547;183.519861578941;547;29.15678;13;286.7873;True
9;400.862335205078;166.344252717495;400.8623;18.26471;12;256.4962;False
10;373.998382568359;207.567206192017;373.9984;21.4686;13;296.3272;False
11;440.340026855469;237.226783370972;440.34;22.82089;13;266.9394;False
12;496.92724609375;235.124692034721;496.9272;23.42386;13;325.5793;False
13;463.026214599609;234.804725748301;463.0262;25.67197;13;272.6813;False
14;405.337890625;247.016598320007;405.3379;18.77844;14;284.5719;False
15;468.889953613281;264.490000915527;468.89;23.42145;13;254.8989;False
16;434.270721435547;258.91173992157;434.2707;23.12506;14;263.7571;False
17;377.288299560547;233.737889099121;377.2883;22.52661;13;261.9603;False
18;527.95751953125;253.353810501099;527.9575;27.14099;14;278.6005;False
19;432.626159667969;238.756944394112;432.6262;22.65503;13;264.7577;False
20;463.167816162109;315.865335083008;463.1678;23.77283;13;282.9337;False
21;463.258392333984;272.617909520864;463.2584;24.96869;13;282.9337;False
22;465.511322021484;266.505207252502;465.5113;25.0769;13;267.0153;False
23;438.792907714844;195.453332388401;438.7929;22.27722;13;278.1743;False
24;528.84130859375;236.256549715996;528.8413;24.6452;12;279.5237;False
25;547;296.83733329773;547;21.62677;14;276.8053;True
26;574.060791015625;261.022122812271;574.0608;29.99139;12;299.9574;False
27;528.061584472656;251.377709770203;528.0616;26.78253;14;291.7938;False
28;496.911437988281;273.74673615098;496.9114;21.81006;13;267.4074;False
29;528.941528320313;302.745887184143;528.9415;24.33752;13;267.2372;False
30;430.912414550781;239.426439833641;430.9124;25.19678;13;267.5833;False
