Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;321.057952880859;67.6276137083769;321.058;16.88464;9;240.341;False
2;376.926208496094;126.821731415018;376.9262;20.30918;9;240.341;False
3;374.774047851563;92.0244815349579;374.774;24.68145;9;240.341;False
4;346.834075927734;114.950526702404;346.8341;22.25081;9;240.341;False
5;383.741912841797;141.751970437169;383.7419;24.93739;10;274.9774;False
6;434.558837890625;168.9740257442;434.5588;25.69731;11;257.2628;False
7;404.065673828125;161.500627374649;404.0657;23.29099;10;235.464;False
8;344.527404785156;160.865220922232;344.5274;22.79871;10;243.4019;False
9;547;161.192330205441;547;24.12772;10;242.5665;True
10;412.547637939453;173.727308309078;412.5476;22.29236;12;237.1448;False
11;466.371307373047;135.447797060013;466.3713;27.5322;10;242.5665;False
12;462.5439453125;215.786082935333;462.5439;26.47668;10;242.5665;False
13;436.457977294922;254.74918730855;436.458;21.98132;11;239.0812;False
14;373.697082519531;153.675001060963;373.6971;21.81732;8;239.9526;False
15;435.662292480469;148.378649699688;435.6623;22.90948;11;246.9953;False
16;547;197.966151571274;547;23.80939;11;247.2682;True
17;412.568237304688;168.599752554297;412.5682;22.08643;11;247.2682;False
18;377.251678466797;191.993068826199;377.2517;28.40881;11;247.2682;False
19;532.000366210938;199.705491423607;532.0004;26.21167;11;243.9891;False
20;432.093811035156;186.099843716621;432.0938;20.19171;11;242.3762;False
21;402.482635498047;186.878877651691;402.4826;21.59387;12;252.672;False
22;547;233.51303691864;547;23.29016;12;247.7972;True
23;406.218231201172;222.92368696928;406.2182;22.19934;11;251.8303;False
24;493.819519042969;219.742633664608;493.8195;22.90576;11;251.8303;False
25;463.233154296875;163.704126292467;463.2332;19.70483;10;248.4117;False
26;547;198.045608192682;547;25.40906;11;253.1776;True
27;496.171447753906;203.70045465678;496.1714;27.672;11;253.1776;False
28;435.392456054688;202.039320588112;435.3925;24.56665;12;255.7464;False
29;467.758880615234;227.752470368147;467.7589;21.27087;12;255.7464;False
30;496.481994628906;209.517287886143;496.482;27.77246;9;247.5295;False
