Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;41203484;2304393.85277151;345.3912;17.93735;12;371.823;False
2;53137564;24434882.4625;375.9533;32.91204;12;372.1183;False
3;81545544;27657034.8043526;433.6441;20.87877;12;371.5732;False
4;163667328;36504297.0246094;547;27.10368;12;371.5922;True
5;120397968;39825109.1286133;493.7871;29.06911;12;371.7147;False
6;82190072;42263969.825;434.7836;26.17775;12;371.3125;False
7;100621216;37023112.4962891;465.118;25.49973;12;370.5067;False
8;144524640;44001776.5413696;524.7841;31.55133;12;372.0043;False
9;101279672;22093972.6511597;466.1304;22.38614;12;369.8824;False
10;99447544;33598433.5627075;463.3026;24.02505;11;367.0727;False
11;163667328;43722569.9921875;547;23.22345;12;371.9215;True
12;82134864;28723496.0910034;434.6862;19.75806;12;368.137;False
13;163667328;36850974.1890625;547;25.34039;11;367.9043;True
14;124435424;38814702.8375;499.2461;27.00208;12;369.8405;False
15;101752632;34044041.912146;466.8549;23.52551;12;370.0183;False
16;148407648;35083864.0300094;529.4424;22.43176;13;368.6252;False
17;122383832;40723775.672966;496.4872;26.22028;11;371.3694;False
18;112620072;41932719.4;482.9164;21.68463;12;365.283;False
19;163667328;44608872.575;547;19.59906;12;367.0955;True
20;163667328;59854216.05;547;21.16608;12;367.3023;True
21;163667328;51444240.8707031;547;20.4881;12;368.367;True
22;163667328;64223177.4628726;547;19.9552;12;367.8508;True
23;152676912;47867022.6863281;534.4714;24.61475;12;364.6053;False
24;163667328;76340796.0192972;547;20.14856;12;365.9297;True
25;150685344;68129317.175;532.1373;19.948;12;368.1876;False
26;163667328;55416778.2517279;547;23.64697;12;362.4505;True
27;163667328;57607450.0479492;547;20.53662;12;368.1876;True
28;163667328;63865990.7389477;547;24.55725;12;364.2317;True
29;163667328;64730303.9599855;547;20.26111;12;362.6972;True
30;163667328;77414522.2;547;20.44934;12;361.9732;True
31;163667328;71970451.25;547;21.29297;12;360.9742;True
32;151143904;49374442.232025;532.6765;23.81421;12;360.9742;False
33;212660224;61393864.8676346;596.8915;24.07043;12;360.4995;False
34;163667328;81431118.8505191;547;20.53857;12;361.3325;True
35;163667328;37524606.8807675;547;20.15796;13;365.1666;True
36;147983632;55204049.0695667;528.9377;21.2572;13;368.0617;False
37;163667328;61957097.8;547;20.6123;13;367.47;True
38;163667328;64060032.0456055;547;23.49939;13;362.5908;True
39;103593544;37075903.838038;469.6535;21.88733;12;361.9066;False
40;163667328;54347516.1045898;547;19.93835;12;360.9187;True
41;163667328;53269790.3897949;547;22.5376;12;364.8363;True
42;163667328;47478287.0246094;547;21.51123;12;361.8961;True
43;163667328;64501048.25;547;19.72119;12;363.5202;True
44;163667328;74113861.05;547;19.95435;12;363.4335;True
45;163667328;51887574.7607422;547;21.87573;12;363.4139;True
46;163667328;76259340.325;547;23.35986;12;363.4335;True
47;163667328;62105188.0179688;547;23.12305;12;363.4335;True
48;163667328;68682320.375;547;24.09326;12;363.6695;True
49;163667328;69268646.7066894;547;20.16064;12;364.0336;True
50;163667328;67546180.775;547;23.01367;12;364.0336;True
51;163667328;55038062.5822669;547;19.54272;12;365.8262;True
52;163667328;92349512;547;22.51221;12;367.3057;True
