Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;0.248689159750938;0.0225112647781836;377.3145;22.77471;13;284.5891;False
2;0.115638814866543;0.0135816287085142;292.3159;16.89547;12;232.8401;False
3;0.570389688014984;0.0366221688961861;497.594;25.10899;12;232.8401;False
4;0.248176470398903;0.0330784404003977;377.0551;18.86288;12;232.8401;False
5;0.193721979856491;0.012372869195606;347.1716;17.91393;12;232.8401;False
6;0.757719159126282;0.0791790529014179;547;21.53214;13;412.3446;True
7;0.554775953292847;0.0631900562275436;493.0116;22.439;13;364.2625;False
8;0.115973249077797;0.0203462626608824;292.5974;16.46939;12;182.9839;False
9;0.0353085100650787;0.00877379557970616;196.839;20.81003;13;270.2529;False
10;0.195765733718872;0.0228832705320612;348.3882;18.73523;13;383.8834;False
11;0.192025646567345;0.0160207195205173;346.1553;22.54086;14;430.0143;False
12;0.757719159126282;0.0774179049413534;547;23.34128;13;333.9303;True
13;0.757719159126282;0.0476938494203012;547;25.71164;12;332.4403;True
14;0.15205429494381;0.0155999922384155;320.2463;15.24155;12;332.4403;False
15;0.693436920642853;0.0480083650269649;531.0722;24.85727;12;332.4403;False
16;0.303890347480774;0.0532452294533747;403.3885;23.21844;12;332.4403;False
17;0.245529130101204;0.0264494485547351;375.7096;17.87561;12;332.4403;False
18;0.374844700098038;0.0421956052585839;432.6151;25.65826;12;332.4403;False
19;0.757719159126282;0.0811590433463647;547;21.25934;12;332.4403;True
20;0.482582360506058;0.0703902203393829;470.6251;23.88312;12;332.4403;False
21;0.116158477962017;0.0168493333735429;292.7531;14.91803;12;332.4403;False
22;0.757719159126282;0.0932328469624657;547;20.89386;12;332.4403;True
23;0.199001967906952;0.0348062111914391;350.2975;19.23669;12;418.1483;False
24;0.380730241537094;0.0658050262757222;434.8676;21.74152;13;347.1921;False
25;0.197291150689125;0.0123171193238654;349.2908;22.51862;13;347.1921;False
26;0.151125341653824;0.0270770094603415;319.5928;21.65033;13;349.1525;False
27;0.19294498860836;0.0319720011897787;346.7068;20.65472;13;349.1525;False
