Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;1402954496;471170498;290.6582;24.90149;14;380.6504;False
2;3294362368;711727658.6;469.747;25.33434;14;380.6504;False
3;2456839936;1057735390;401.7411;24.08088;14;380.8466;False
4;5078155264;1155858634.8;547;22.20206;14;447.8834;True
5;4739532288;1355385164;528.545;22.79611;14;447.8834;False
6;5100049408;1582702046.4;547;20.81285;14;447.8834;True
7;5103432192;1947811180.8;547;19.88797;14;446.4305;True
8;5099518464;2741626674.4;547;20.23395;14;446.6958;True
9;5347986432;2260342224;564.4878;25.58078;14;446.6837;False
10;4212934912;2292550332.8;496.9171;21.57178;14;446.6958;False
11;5090619392;2279449236;547;20.39136;14;446.007;True
12;5100400640;2142611999.2;547;20.18454;14;446.6958;True
13;4709462016;2051012748.8;529.3331;24.59406;14;445.2416;False
14;5091803136;2727365484.8;547;21.45544;14;448.1358;True
15;5083543040;2187750571.2;547;20.92303;14;446.232;True
16;5118619648;2882835476.8;547;19.45465;14;447.2178;True
17;6162073088;3084376883.2;604.7897;23.36475;14;444.9304;False
18;5116679168;2875474853.6;547;21.07208;14;450.2372;True
19;5144026112;3210980428.8;547;19.53467;14;450.2372;True
20;5120029184;2578846208;547;19.75299;14;448.0131;True
21;5108027392;2319436677.6;547;21.45105;14;449.9533;True
22;5143672320;2649813400.8;547;19.43799;14;449.9887;True
23;4847324672;2373544503.2;535.4662;25.57837;14;450.0571;False
24;5147845120;2692722176;547;20.21863;14;452.0853;True
25;5061901312;2618260265.6;547;24.39502;14;449.3697;True
26;5157716992;3146974174.4;547;19.54541;14;451.7905;True
27;5896893952;3270036355.2;589.2781;24.34698;14;451.7905;False
28;5136186880;2909264952.8;547;19.22729;14;448.6885;True
29;5113558016;2548525766.4;547;20.12756;14;448.0596;True
30;5114206720;2687594020;547;21.95703;14;451.529;True
