Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;3158868230144;435756237619.2;467.9429;23.40018;12;411.3857;False
2;505061376000;146453840281.6;132.492;14.92661;12;411.3857;False
3;910538899456;284617550848;195.7136;27.69652;13;447.8162;False
4;1586012356608;502998753484.8;344.6927;18.77767;12;356.8033;False
5;844229443584;327868611584;244.3476;17.05595;12;336.4245;False
6;2769674305536;461584556032;434.2176;29.18773;14;395.9177;False
7;3120337780736;772260276224;462.6819;30.73381;14;395.9177;False
8;1278253989888;417210672537.6;320.6895;20.57663;12;323.8942;False
9;2986293854208;462799473868.8;469.7158;22.91907;12;380.6183;False
10;1352996093952;283667469516.8;298.1159;23.09689;14;369.7946;False
11;1713717772288;409144643174.4;353.5607;22.17899;12;369.5633;False
12;2005303820288;431234125209.6;433.7129;20.5593;10;293.608;False
13;2781424648192;541944082227.2;501.0674;20.41656;9;314.2012;False
14;2821811863552;485510999654.4;434.3241;31.24323;13;414.462;False
15;2190359265280;305020159180.8;377.1135;17.92459;13;414.462;False
16;2543413362688;502711241318.4;410.279;28.69745;13;414.462;False
17;1952837140480;349239758028.8;352.7383;23.32629;13;414.462;False
18;3643032207360;717533325721.6;497.1197;23.27118;13;414.462;False
