Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;1429.27197265625;113.018677949905;378.1115;21.63404;13;358.9216;False
2;1316.955078125;397.533307027817;368.5881;17.52567;13;358.3154;False
3;5489.08154296875;903.789299440384;493.4625;23.05794;13;357.8139;False
4;7690.4482421875;1407.06176652908;525.3443;28.81125;13;357.8139;False
5;5379.9248046875;1071.61247253418;490.8724;22.84711;13;359.3527;False
6;10475.1748046875;1913.90274448395;547;22.42969;13;359.3527;True
7;10966.4921875;1194.45500936508;547;18.73505;13;360.16;True
8;4383.07470703125;1046.77729263306;470.7819;18.79059;13;358.3184;False
9;6059.5810546875;1307.87387256622;497.3709;19.86652;13;361.8491;False
10;10179.4375;1376.13150024414;544.8036;22.95599;13;359.7159;False
11;6804.4921875;1784.20138320923;517.437;26.67828;12;360.4672;False
12;7057.3837890625;1078.97071614265;521.5698;27.36761;12;359.0938;False
13;8041.11328125;2151.16485118866;526.4788;23.50543;13;357.1017;False
14;7351.47998046875;1425.70681810379;517.8514;23.50745;13;359.2182;False
15;10547.4169921875;2003.1324508667;547;22.99854;13;361.4602;True
16;10892.146484375;2332.46515903473;547;18.91516;13;359.3866;True
17;10913.486328125;1704.73210544586;547;18.76697;13;359.3866;True
18;10855.8212890625;3513.36805696487;547;19.65881;13;360.4429;True
19;8828.2451171875;1521.02576131821;535.2803;26.74597;13;359.4186;False
20;10764.6787109375;2339.19196834564;547;19.87366;13;359.4186;True
21;9757.8828125;1638.53604164124;547;22.7384;12;357.4361;True
22;10044.2666015625;1928.76920833588;547;18.64136;12;354.5674;True
23;10359.8896484375;1841.99323997498;547;26.04785;13;362.4972;True
24;11029.044921875;2343.75084371567;547;18.47559;13;360.5404;True
25;8274.4208984375;2321.57666473389;527.7169;22.83496;13;358.563;False
26;12191.3349609375;2179.28983383179;560.3252;23.64575;13;360.2887;False
27;11009.298828125;2260.40917024612;547;18.7146;13;360.7939;True
28;11051.146484375;2507.16339035034;547;18.43164;13;360.7849;True
29;10925.673828125;1446.98676309586;547;19.58301;13;361.4038;True
30;8302.224609375;1872.63663635254;528.2392;23.13062;13;358.5146;False
31;10419.00390625;2256.58901100159;547;22.49292;13;358.5146;True
32;10515.109375;3433.92988510132;547;21.58716;13;358.5908;True
33;9764.603515625;2338.11580314636;547;32.75439;13;358.5908;True
34;10967.310546875;2873.41381187439;547;18.08179;13;358.5908;True
35;10926.6259765625;3033.73332138062;547;18.6958;13;359.4308;True
36;10954.3134765625;2353.48739690781;547;18.50903;13;359.4308;True
37;7863.02001953125;2808.49622154236;522.2238;22.21704;13;360.0312;False
38;10937.7294921875;2463.34671554565;547;18.14355;13;358.2727;True
39;11065.6328125;4678.30451965332;547;18.09912;13;360.1962;True
40;10423.9619140625;3084.80624642372;547;22.29419;13;358.2727;True
41;11134.380859375;3289.79587097168;547;18.7312;13;362.8098;True
42;10448.115234375;3096.86657524109;547;18.18726;12;360.3669;True
43;10385.2998046875;2611.85942339897;547;18.68262;12;360.5078;True
44;10453.92578125;2682.78845186234;547;18.20483;12;360.5078;True
45;10512.484375;4207.14428329468;547;18.16602;12;361.389;True
46;10396.345703125;3761.82509002686;547;18.70483;12;360.746;True
47;10417.2158203125;2902.13897452354;547;18.5564;12;360.746;True
48;10411.6083984375;3264.53558692932;547;18.38647;12;360.2432;True
49;11222.5390625;4292.22359008789;547;18.09229;13;362.6431;True
50;10305.34375;2570.09715080261;547;18.85962;12;359.5674;True
51;10945.2548828125;3852.24738235474;547;19.93066;13;362.448;True
52;10940.1552734375;4132.57168045044;547;20.04102;13;362.5931;True
53;11189.037109375;2384.27171421051;547;18.83789;13;363.9149;True
54;11066.8681640625;3017.59729099274;547;19.1084;13;362.6103;True
55;11233.4091796875;4213.94545974731;547;18.6123;13;364.0795;True
56;11167.158203125;2996.56542053223;547;18.94189;13;363.8115;True
57;11223.0947265625;2897.09175243378;547;18.9375;13;364.6758;True
58;10981.978515625;1979.53941106796;547;19.68213;13;362.5143;True
59;10879.701171875;2500.08078794479;547;19.54785;13;360.5905;True
60;10468.5419921875;2872.8976770401;547;23.28906;13;360.5916;True
61;11076.3212890625;2686.10210833549;547;19.22217;13;363.0137;True
62;15090.8251953125;1929.99523458481;576.3505;22.82422;13;363.2439;False
63;10857.47265625;2703.24918441772;547;19.90186;13;360.9793;True
64;10907.40625;3492.32082595825;547;20.66602;13;363.3066;True
65;11141.5517578125;2836.82336921692;547;18.86963;13;363.2439;True
66;11003.732421875;3973.37329559326;547;19.31494;13;362.0682;True
67;10950.9130859375;2069.01466035843;547;19.70557;13;362.0682;True
68;10601.5732421875;2368.67801828384;547;22.41748;13;361.4317;True
69;11116.9501953125;5176.02365570068;547;18.70801;13;362.4814;True
70;11054.4931640625;3111.77260894775;547;18.19971;13;360.2705;True
71;11178.8408203125;2499.9354259491;547;18.57959;13;363.1498;True
72;11234.7255859375;3231.07823257446;547;18.22803;13;363.1707;True
73;11129.015625;2669.44517498016;547;18.68945;13;362.6277;True
74;10926.306640625;3186.48178358078;547;18.61914;13;359.245;True
75;10582.658203125;2397.2989531517;547;22.96338;13;361.9893;True
76;10977.689453125;3585.85997009277;547;18.19141;13;359.0298;True
77;10828.8818359375;2980.50083179474;547;19.60986;13;359.904;True
78;19165.88671875;4489.33802070618;599.0136;23.27881;13;359.0298;False
79;10892.0927734375;2817.49363536835;547;18.76123;13;359.0298;True
80;10367.27734375;3007.03660163879;547;23.91895;13;359.8184;True
81;10917.255859375;3644.22582550049;547;19.0376;13;360.0686;True
82;11132.75;4900.26640892029;555.2767;23.77588;13;355.0027;False
83;11365.873046875;2863.13156051636;547;16.27295;13;359.7937;True
84;10888.7958984375;2863.22410888672;547;19.59473;13;360.8372;True
85;10835.9013671875;3580.47991027832;547;19.8291;13;360.4799;True
86;10870.8251953125;3713.55213670731;547;19.51465;13;360.3763;True
