Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;2828.47900390625;1419.08268889189;1087.877;59.82643;13;341.5081;False
2;2764.07568359375;1318.7973927319;1063.106;64.92432;13;341.5081;False
3;2468.685546875;1527.20025085434;949.4944;53.19388;13;341.5081;False
4;2823.982421875;1474.69871087074;1086.147;57.05383;13;366.7604;False
5;2776.2958984375;1798.80486552119;1067.806;55.38678;13;366.7604;False
6;3431.53759765625;1106.21197306588;1319.822;81.46393;13;341.5081;False
7;2809.07421875;1398.97320358045;1080.413;56.17004;13;366.7604;False
8;2795.66259765625;1089.84320241734;1075.255;54.22021;13;366.7604;False
9;2816.76196289063;1389.59076350387;1083.37;61.60657;13;341.5081;False
10;2795.517578125;1511.18406811953;1075.199;54.90308;13;341.5081;False
11;3131.70434570313;1543.98923396133;1204.502;69.62634;14;299.8281;False
12;2439.86376953125;1296.81143424753;938.4091;49.68433;10;369.6363;False
13;2823.02001953125;1244.28652361557;1085.777;54.7533;14;322.0287;False
14;2429.4150390625;1299.69973338544;934.3904;80.87964;14;316.2091;False
15;2449.86547851563;1618.72318553925;942.2559;45.14941;11;389.0365;False
16;2421.125;1378.47414357662;931.2019;53.50366;12;287.7758;False
17;2792.1533203125;1479.66449281052;1073.905;53.23657;13;334.376;False
18;2436.34814453125;1012.95530528575;937.0569;84.24805;11;347.1193;False
19;2808.86254882813;1068.82775257155;1080.332;64.79077;12;300.787;False
20;2485.09350585938;1409.57736758618;955.8052;47.16797;12;343.6839;False
21;2753.75732421875;1221.88586247861;1059.137;62.11865;12;343.6839;False
22;2429.94750976563;1049.94520852774;934.5952;40.14868;14;281.9513;False
23;2508.91259765625;1231.3370646555;964.9664;83.16406;14;351.3201;False
24;2494.00170898438;1351.78320133984;959.2314;79.51343;14;351.3201;False
25;2798.44702148438;1384.48393033594;1076.326;91.4292;14;351.3201;False
26;2445.14379882813;1362.18746157736;940.4399;60.8335;13;306.4032;False
27;2416.78442382813;1064.81064175069;929.5325;43.56543;11;337.2054;False
28;2437.03198242188;1700.91524551986;937.32;58.50391;10;393.5118;False
29;2438.12744140625;1321.08394764289;937.7413;46.96777;12;237.7152;False
30;2443.49682617188;1311.01962722242;939.8065;44.43262;13;296.8701;False
