Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;31979264;5819977.89245543;317.4116;20.56086;13;342.8792;False
2;122304208;19846160.6393398;496.3795;22.63915;13;366.047;False
3;52661064;13292917.1079658;374.8261;18.97408;13;366.047;False
4;99960888;22340292.8035741;464.0984;24.64862;13;365.9814;False
5;82250888;28308238.4308838;434.8908;22.25267;13;366.1261;False
6;145929328;42116318.2279457;526.4788;25.6601;12;365.6057;False
7;163667328;56172478.7333984;547;26.3833;12;363.9377;True
8;163667328;65859341.6625;547;24.45401;12;365.6057;True
9;121519856;56419258.975;495.3161;25.51141;12;366.0615;False
10;121969304;41175233.3507812;495.926;24.50912;12;366.0615;False
11;100476104;46582214.8289063;464.8943;23.34653;12;366.0615;False
12;120494808;38327285.0721937;493.9194;24.28558;12;365.8759;False
13;123038376;40773026.8131249;497.3707;27.70825;13;365.5488;False
14;122510704;37900844.23125;496.6587;25.1261;12;362.3883;False
15;145562032;52248058.15;526.0367;25.86493;13;365.6479;False
16;163667328;58758543.05;547;25.5249;12;362.515;True
17;123692000;51446900.4041016;498.2499;26.25519;13;368.0124;False
18;163667328;54038038.9332405;547;23.84937;13;368.0124;True
19;147295472;50420387.7339844;528.1166;25.75983;11;359.9288;False
20;163667328;62180846.75;547;22.51105;11;362.1295;True
21;163667328;65574246.65;547;23.84253;10;358.6819;True
22;163667328;48446916.175;547;25.51184;12;361.9034;True
23;163667328;65495857.6644936;547;24.12689;13;366.7035;True
24;145640176;52062028.8727826;526.1308;24.16498;13;365.3936;False
25;146626816;52347799.3105776;527.3162;25.41504;12;364.8466;False
26;123043176;60034505.6257813;497.3772;25.57959;12;367.0322;False
27;121912544;52909637.6305847;495.849;23.84387;11;362.0475;False
28;147266416;44216062.6125;528.0818;27.01746;11;362.0475;False
29;126492720;51755921.9375856;501.9824;24.65662;11;360.8566;False
30;185696448;54918149.35;570.5161;27.79102;10;361.2706;False
31;121261648;48278961.3372681;494.965;26.01172;10;361.2706;False
32;163667328;46016111.9487751;547;24.15405;12;362.7223;True
33;163667328;67747147.4858012;547;24.84229;12;362.7223;True
34;163667328;64485194.2492187;547;28.58374;12;362.7223;True
35;146626720;51033187.6577637;527.3161;24.65088;12;363.2906;False
36;163667328;61191639.203125;547;25.29639;10;361.5103;True
37;123878168;48465575.4851563;498.4997;23.81433;12;365.9194;False
38;163667328;57541286.1053589;547;24.15149;12;362.4298;True
39;147760640;61608524.8;528.6719;27.4519;12;362.3567;False
40;121902712;52194996.74375;495.8357;30.60522;12;361.8541;False
41;163667328;39656981.5411764;547;29.54871;12;364.7675;True
42;163667328;36135155.4386688;547;23.56506;12;361.221;True
43;163667328;52218559.1152531;547;24.80579;12;361.221;True
44;145615936;39107883.7841812;526.1016;26.08032;12;361.221;False
45;149158784;46758937.1657708;530.3342;26.71106;12;362.5291;False
46;163667328;68174202.45;547;24.47095;12;362.047;True
47;163667328;66112366.3;547;21.29175;12;362.4582;True
48;163667328;72247383.5043738;547;21.12622;12;364.7446;True
49;163667328;78397800.95;547;21.09131;12;364.7446;True
50;163667328;70199577.675;547;20.06763;12;361.9927;True
51;163667328;62700897.0325827;547;21.03174;11;361.3701;True
52;163667328;69477344.6453125;547;20.67188;12;365.064;True
53;163667328;83202414.525;547;22.59326;12;365.064;True
54;163667328;88041020.7125;547;25.19067;12;362.4884;True
55;163667328;94539954;547;22.64404;12;364.5989;True
56;163667328;78565361.1585136;547;28.82593;11;362.92;True
57;163667328;80865203.5232866;547;21.14648;13;363.8849;True
58;163667328;52612661.9356051;547;20.73901;12;365.3526;True
59;163667328;50597970.698169;547;22.59033;12;360.0247;True
60;163667328;60185111.3230208;547;22.45703;11;363.6344;True
61;163667328;76936717.6220594;547;21.31689;11;363.6344;True
62;163667328;78095233.2685538;547;20.23047;11;363.6344;True
63;163667328;73497608.85;547;22.79517;11;363.6344;True
64;163667328;69339371.75;547;21.31665;12;368.2836;True
65;163667328;81501553.921875;547;22.40552;11;364.2162;True
66;183185216;66971890.9808869;567.9326;25.33325;12;368.873;False
67;207089184;71951777.15;591.6331;26.91895;11;364.2162;False
68;163667328;51013041.23125;547;22.66309;12;367.9284;True
69;163667328;86882391.6265625;547;19.34497;11;363.8998;True
70;163667328;71203678.50625;547;25.0708;11;364.128;True
71;163667328;81606765.9375;547;19.92603;13;372.4186;True
72;163667328;87599975.7;547;23.04712;12;365.8626;True
73;163667328;60641394.814754;547;20.19336;11;370.548;True
74;163667328;96417262.3000073;547;20.98779;11;370.6946;True
75;163667328;94922608.1;547;20.45044;12;370.1892;True
76;163667328;76868530.50625;547;23.76538;12;370.2584;True
77;163667328;73387865.05625;547;20.25073;12;367.0017;True
78;163667328;89239473.2;547;23.79126;12;367.0017;True
79;163667328;68432356.7;547;24.93408;12;366.4738;True
80;183340944;82751511.95;568.0935;25.32617;12;366.4739;False
81;163667328;87506035.3;547;20.03125;12;367.4265;True
82;239922832;99268830;621.3799;23.17041;13;376.7599;False
83;163667328;101491818.000089;547;20.50635;13;376.7599;True
84;263586640;103233732.980483;641.1719;24.67749;12;368.6964;False
85;163667328;92686379.05;547;21.28955;12;366.8468;True
86;163667328;79669852.9;547;22.43359;11;369.0566;True
87;148149728;72750446.8;529.1356;25.03638;12;365.2527;False
88;163667328;64281290.15625;547;23.94336;12;365.2527;True
89;163667328;54584266.0619042;547;20.4873;12;365.2527;True
90;163667328;57377999.250977;547;20.83398;12;365.325;True
91;163667328;59169082.9502185;547;20.62158;12;369.6712;True
92;226014880;86356546.5;609.1333;23.93652;11;368.4404;False
93;163667328;74888531.16875;547;20.89697;11;367.3816;True
94;163667328;81982799.5163513;547;21.45801;11;367.3816;True
95;151067488;69441728.3566124;532.5867;20.40381;11;362.206;False
96;163667328;84151084.1657768;547;20.77881;11;365.1192;True
97;163667328;51481585.2110626;547;19.61523;11;365.1192;True
98;163667328;70939681.6419434;547;20.21875;11;369.5546;True
99;163667328;62223298.7997528;547;19.51758;11;366.6053;True
100;163667328;71886074.3001294;547;20.11914;10;366.9142;True
