Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;2032.35180664063;216.053498911858;376.4239;23.77835;14;408.4572;False
2;1963.1728515625;575.101995563507;375.7274;27.12489;14;407.7473;False
3;7860.48681640625;1516.64489412308;492.6466;26.87009;14;407.7186;False
4;12404.484375;1642.75224380493;528.405;24.96185;14;410.3704;False
5;16251.462890625;3965.13551597595;547;20.46584;14;409.3342;True
6;12853.8037109375;3564.70300455093;529.0753;22.00037;14;409.4967;False
7;16467.626953125;6733.63500366211;547;19.72739;14;409.6456;True
8;16618.78515625;6999.77915649414;547;21.85956;14;416.6538;True
9;16587.79296875;9038.55350646973;547;19.62479;14;410.6281;True
10;16455.330078125;7622.47364149094;547;20.13147;14;410.6281;True
11;16364.53515625;6087.66721191406;547;19.89307;14;409.0086;True
12;37805.37109375;5817.69716968536;620.8914;23.15045;14;409.1136;False
13;16528.171875;3703.07720680237;547;20.37268;14;412.0444;True
14;17069.337890625;5470.43002891541;547;19.24847;14;414.5461;True
15;15662.7880859375;3996.51486902237;547;20.36896;13;412.6234;True
16;16837.486328125;5252.11209621429;547;19.26862;14;412.2122;True
17;16882.517578125;6037.45947036743;547;19.88971;14;414.4526;True
18;33852.65234375;9138.51781311035;614.171;22.84302;13;413.095;False
19;16562.876953125;8631.74140625;547;20.59766;14;412.998;True
20;16690.3359375;6893.86054992676;547;19.82391;14;412.2665;True
21;15757.359375;4552.40229187012;547;19.94122;13;412.5248;True
22;16615.4453125;5231.31940078735;547;21.3064;14;415.3193;True
23;16899.072265625;7915.66779785156;547;19.90076;14;414.6546;True
24;35909.1171875;8478.32849435806;614.6291;23.71313;14;414.4337;False
25;17040.07421875;6619.94220886231;547;19.19409;14;414.0848;True
26;16802.5703125;7071.85232477188;547;20.88318;14;416.2386;True
27;16313.8857421875;7704.01666488647;547;21.40869;14;412.3593;True
28;16739.595703125;6834.8297574997;547;21.28381;14;416.5676;True
29;16116.064453125;6207.71521530151;547;22.34216;14;412.3593;True
30;21568.86328125;6537.6310251236;578.0612;24.21667;13;412.4628;False
