Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;2515.42211914063;1566.03944580927;967.47;81.73045;12;269.9539;False
2;3500.33666992188;1398.37407175377;1346.283;86.411;12;247.3645;False
3;3488.29638671875;1445.03882627785;1341.652;88.1434;12;247.3645;False
4;2435.2197265625;1589.53082070351;936.6229;48.24808;12;305.0359;False
5;2430.83276367188;1242.8861202687;934.9357;68.0376;11;413.382;False
6;2807.18188476563;1417.34651051164;1079.685;64.66162;12;305.0359;False
7;2435.48168945313;1255.3675836429;936.7237;52.59827;10;325.2837;False
8;2465.376953125;1275.9447753042;948.2219;48.66553;10;325.2837;False
9;2436.33056640625;1307.10587783083;937.0502;53.50781;10;325.2837;False
10;2437.68896484375;867.887164353207;937.5727;55.73413;11;353.9258;False
11;2818.166015625;1197.13352450728;1083.91;57.08838;12;305.222;False
12;3430.09155273438;1162.34351808317;1319.266;86.81714;12;328.4927;False
13;2777.01049804688;1413.5988923341;1068.081;49.66406;11;326.0281;False
14;2784.60278320313;1328.97566127703;1071.001;48.96045;11;326.0281;False
15;2422.32250976563;1157.0434671402;931.6625;41.93042;13;344.0977;False
16;2774.89086914063;1259.87754474431;1067.266;49.98096;11;326.0281;False
17;2474.00268554688;1304.67542467341;951.5395;47.14575;14;326.8287;False
18;2413.10229492188;1034.14461912066;928.1163;61.70605;13;367.6558;False
19;2450.10717773438;1390.38088761331;942.3489;48.14258;13;273.5731;False
20;2421.646484375;1115.79485009611;931.4025;61.03491;13;367.6558;False
21;2426.32739257813;1222.66294348501;933.2028;46.46533;12;326.3558;False
22;2438.06079101563;1417.0457878551;937.7157;41.35449;12;326.3558;False
23;3443.400390625;1660.4078961134;1324.385;73.43652;14;309.479;False
24;2495.369140625;1623.65292919278;959.7574;49.87012;11;327.3759;False
25;5050;1565.67940814793;1750;96.95386;12;228.5485;True
26;3145.08056640625;1366.57686932683;1209.646;62.57275;12;228.5485;False
27;3132.29028320313;1191.5630069837;1204.727;61.62695;12;228.5485;False
28;5050;1566.71306170002;1750;95.64063;12;228.5485;True
29;3114.26318359375;1367.96863759458;1197.794;60.19922;12;228.5485;False
30;3150.2880859375;1126.3876557827;1211.649;62.55371;12;228.5485;False
