Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;320.601837158203;98.6280341222882;320.6018;38.04709;11;281.1826;False
2;547;194.776103210449;547;24.57919;14;379.5848;True
3;321.903625488281;114.966308010556;321.9036;15.58408;14;301.9174;False
4;437.777618408203;173.013022392988;437.7776;25.70845;14;299.3962;False
5;372.799499511719;120.208834171295;372.7995;20.17288;14;301.8937;False
6;493.849090576172;218.54005856514;493.8491;23.54085;14;305.1378;False
7;498.39453125;239.532425689697;498.3945;26.52716;14;308.5153;False
8;497.354156494141;244.188198024035;497.3542;27.45514;14;299.7867;False
9;436.344604492188;152.794728189707;436.3446;26.57339;14;297.6467;False
10;344.084930419922;197.82736992836;344.0849;22.65131;13;295.8487;False
11;430.333923339844;200.845892381668;430.3339;26.00009;14;306.9017;False
12;526.773254394531;218.228595209122;526.7733;27.02994;14;310.0663;False
13;375.788177490234;162.273217456043;375.7882;19.90216;14;297.1732;False
14;407.098693847656;206.855192184448;407.0987;21.17209;14;303.7709;False
15;468.390075683594;231.069807678461;468.3901;22.59814;14;304.7121;False
16;527.81787109375;236.123533428274;527.8179;28.89551;14;309.9213;False
17;409.36669921875;232.557336270809;409.3667;21.4173;14;309.2137;False
18;547;211.348894768953;547;23.26129;14;303.4904;True
19;574.140319824219;232.798096960783;574.1403;25.91223;14;303.2949;False
20;499.178344726563;270.544976043701;499.1783;24.54639;14;305.4579;False
21;547;282.602532482147;547;19.84503;14;303.2886;True
22;432.508819580078;158.710075545311;432.5088;20.56708;14;303.2728;False
23;348.022186279297;178.483358281851;348.0222;22.79852;14;304.1406;False
24;348.716461181641;186.578638193011;348.7165;18.51685;14;306.0532;False
25;349.648498535156;179.708168655634;349.6485;17.49622;14;303.5661;False
26;547;198.59092797637;547;22.23431;14;302.4214;True
27;497.947631835938;240.972983935475;497.9476;29.03339;14;299.1332;False
28;547;187.043074554205;547;24.53125;14;297.2007;True
29;465.004608154297;204.954066562653;465.0046;23.64539;14;297.9505;False
30;529.347473144531;247.093108105659;529.3475;26.30566;14;300.565;False
