Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;65139636;5331725.20256931;402.3603;22.41107;14;315.93;False
2;53365064;10541104.8855496;376.489;21.31748;11;342.4969;False
3;101570040;22927104.7145599;466.5754;20.71918;11;342.4969;False
4;163667328;25091243.0371887;547;22.87494;14;316.6305;True
5;66255812;25117655.853125;404.6454;19.47169;14;317.6339;False
6;123377184;33771126.4075481;497.8268;23.66283;11;341.7055;False
7;123066056;30581778.6172205;497.408;28.43073;11;340.9185;False
8;151582944;31805761.5708984;533.1918;22.87271;11;341.1358;False
9;124636016;33635240.7791053;499.5142;20.64676;11;339.8719;False
10;163667328;39978188.4425873;547;21.24942;11;340.5113;True
11;163667328;54297148.1917969;547;21.44833;11;342.6148;True
12;99461520;41459152.2322906;463.3242;26.2764;11;340.4413;False
13;163667328;54010606.8033161;547;19.8905;11;344.2981;True
14;124539280;49488962.6;499.3849;26.31384;11;339.8251;False
15;163667328;66749819.975;547;21.06567;11;344.7401;True
16;163667328;57014943.4691995;547;23.24603;11;341.1613;True
17;262534864;62802259.984082;640.3179;23.38599;11;343.5033;False
18;163667328;63459037.175;547;24.07135;11;341.6026;True
19;163667328;64863324;547;20.716;11;341.1597;True
20;100032032;27676197.4248268;464.2084;19.23724;11;341.4552;False
21;163667328;48209053.7267578;547;24.6861;12;343.223;True
22;99772608;31837402.3974609;463.8068;21.37488;11;344.4016;False
23;148419184;50043357.08125;529.4562;25.40491;11;343.9194;False
24;163667328;57042625.09375;547;24.80688;11;343.9194;True
25;163667328;40311655.525077;547;21.57617;11;343.9194;True
26;163667328;61055997.8924194;547;27.03345;12;343.9064;True
27;99328896;38331065.5;463.1182;23.33423;12;343.4741;False
28;163667328;64546770.9625;547;20.36768;12;343.9199;True
29;99353272;37586458.642572;463.1561;20.51929;12;342.85;False
30;163667328;67079967.0663086;547;21.35461;12;344.2242;True
31;163667328;67817609.0125;547;22.91565;12;344.2242;True
32;147250480;52882724.15;528.0628;26.64185;12;344.2242;False
33;121262048;33109443.1777344;494.9655;19.39551;13;345.2425;False
34;147297968;59506672.9141663;528.1196;19.57178;13;346.1117;False
35;163667328;60925049.2552147;547;20.61841;13;346.1117;True
36;163667328;61617228.3544619;547;23.55249;13;345.0046;True
37;163667328;63776631.1875;547;25.03601;13;345.0046;True
38;163667328;59674568.796875;547;20.65515;12;345.3637;True
39;163667328;63671087.5664063;547;20.48267;12;345.1747;True
40;163667328;79586507.925;547;21.71045;12;345.1747;True
41;150262592;71916923.6;531.6392;22.99609;12;345.1488;False
42;163667328;51565374.204245;547;22.38879;12;342.6017;True
43;163667328;56344691.3361938;547;25.69702;12;343.6454;True
44;163667328;50090209.9960938;547;25.96448;12;343.6454;True
45;163667328;58522012.2;547;22.16064;12;343.6454;True
46;146956784;52268183.4818322;527.7115;24.0061;12;343.661;False
47;148412512;44176537.8829102;529.4482;24.45654;12;346.7474;False
48;163667328;57487394.625;547;22.75122;12;342.4364;True
49;148060848;59563586.2746582;529.0297;23.43774;12;346.367;False
50;163667328;64418273.275;547;21.07031;13;350.6589;True
51;163667328;60410576.18125;547;22.2644;12;343.7241;True
52;125707112;53706094.94375;500.941;23.75146;12;347.6384;False
53;163667328;65711841.425;547;20.39282;12;347.6384;True
54;163667328;72415051.11875;547;24.50684;12;349.9827;True
55;101928072;39331963.825;467.123;25.87134;12;348.0399;False
56;163667328;71351932.5293612;547;19.73682;12;349.1575;True
57;163667328;58944109.05;547;23.47314;12;349.0309;True
58;163667328;45353613.809375;547;23.13501;12;349.9864;True
59;163667328;58154850.8716614;547;21.37573;12;352.59;True
60;239486944;88808983.55625;621.0034;25.38843;11;348.5473;False
61;163667328;64016996.2423744;547;20.95605;11;347.5972;True
62;163667328;64252650.0239258;547;20.49951;10;345.9845;True
63;163667328;57647275.025;547;20.40796;12;351.7816;True
64;163667328;77896900.125;547;21.53809;12;351.7816;True
65;163667328;54194473.3193298;547;23.93994;12;351.7816;True
66;163667328;61603277.9384022;547;20.13599;11;347.7365;True
67;163667328;58929190.213141;547;25.14355;11;347.7193;True
68;163667328;70749429.3386055;547;19.86768;12;352.4379;True
69;163667328;71295632.925;547;22.44922;12;352.4379;True
70;163667328;79697229.1381209;547;19.5957;12;351.793;True
71;163667328;75957142.1969727;547;19.12231;12;351.793;True
72;163667328;62508555.8010742;547;20.60718;12;352.6378;True
73;219028800;86169764.675;602.7914;23.70581;12;349.5301;False
74;163667328;72236802.975;547;20.47534;12;353.1138;True
75;216996624;66025865.0292452;600.9214;24.02124;12;349.5301;False
76;163667328;66348140.975;547;22.56372;12;349.5301;True
77;227284944;77617649.81875;610.2722;25.10669;12;354.759;False
78;163667328;67698719.65625;547;22.53931;12;354.759;True
79;163667328;66234851.125;547;21.6311;12;354.759;True
80;163667328;73778721.5;547;26.38062;12;349.2974;True
81;212973968;78916969.7471352;597.1849;25.32007;12;349.8394;False
82;163667328;75172525.45;547;22.39746;12;355.7126;True
83;163667328;81515995.78125;547;21.46777;11;352.335;True
84;163667328;80770374.76875;547;21.12842;12;355.2315;True
85;163667328;84864518.7;547;20.69116;11;352.5328;True
86;163667328;50937465.340625;547;22.44507;11;352.5328;True
87;163667328;52447341.9689453;547;24.14868;12;355.8505;True
88;146794896;50656560.5950439;527.5176;24.19116;11;353.0525;False
89;163667328;83759588.3046875;547;26.78271;12;352.6944;True
90;163667328;63700827.725;547;20.3501;11;352.7927;True
91;213327776;78590100.9300781;597.5154;23.93994;11;352.7927;False
92;163667328;47019906.3293045;547;22.51221;11;352.7927;True
93;163667328;61663092.6680664;547;22.45264;12;348.8563;True
94;163667328;67575731.9402344;547;23.22559;12;348.8346;True
95;163667328;64254011;547;21.56592;12;350.3941;True
96;163667328;72549646;547;22.94727;12;349.4225;True
97;163667328;51203800.890625;547;20.87305;12;350.3941;True
98;163667328;68009884.2375;547;22.95264;12;350.3941;True
99;163667328;78141963.35;547;20.04932;11;353.1445;True
100;163667328;78701328.7;547;22.36133;12;351.4976;True
