Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;7.54145908355713;3.24232318401337;319.8478;21.59381;10;327.097;False
2;7.06994199752808;3.95982990264893;269.8588;19.95778;11;385.4368;False
3;11.7420949935913;4.81106748580933;436.6646;24.13676;10;327.1461;False
4;13.1616859436035;4.81640346050262;432.3738;20.71283;13;360.1488;False
5;10.5166959762573;5.7928178191185;374.5718;20.53339;13;360.2603;False
6;11.2639970779419;5.94715787172318;390.4639;22.71887;12;379.3982;False
7;13.0551567077637;7.02288244962692;406.2844;19.05835;13;406.5283;False
8;15.2301025390625;7.87831839323044;460.9883;23.38025;13;386.6731;False
9;14.6505317687988;8.77772240638733;466.5068;28.65182;12;374.6028;False
10;16.622615814209;7.32397906780243;494.7141;23.98059;12;374.6028;False
11;16.2518768310547;7.17403277158737;495.6287;25.56363;13;354.0932;False
12;19.363639831543;6.91268674135208;526.8622;26.97797;14;377.5558;False
13;20.1753234863281;8.40016057491303;547;22.06836;13;354.0932;True
14;13.3249711990356;6.97307653427124;433.1111;21.19116;14;356.7649;False
15;12.9418249130249;6.50008020401001;428.6649;23.74408;14;356.7649;False
16;20.2926006317139;7.45315049886703;547;21.20435;13;354.2512;True
17;18.5820980072021;7.94265365600586;527.1013;22.99896;13;354.2512;False
18;16.6481800079346;8.9006991147995;496.351;21.32935;13;354.2512;False
19;13.9949216842651;8.77550122737884;460.9358;22.31512;12;347.4432;False
20;16.5784244537354;8.02108814716339;496.5751;22.61603;13;355.4356;False
21;16.5016250610352;8.49531673192978;492.2944;20.4588;13;355.1255;False
22;20.3992481231689;7.74321964979172;547;20.17267;13;353.1762;True
23;20.2595558166504;9.08791311979294;547;21.86426;13;355.6907;True
24;14.5604696273804;9.10676106214523;464.3214;24.27728;13;357.0505;False
25;16.8199024200439;9.76347074508667;502.55;23.67664;13;353.6328;False
26;10.4600381851196;7.02966153621674;374.9301;19.68091;13;354.1476;False
27;20.4087543487549;9.73126132488251;547;21.24011;13;357.5207;True
28;20.1509819030762;10.1189611792564;547;22.79834;13;355.8103;True
29;20.0323085784912;8.40163806676865;547;23.58667;13;354.9674;True
30;20.1890201568604;11.485104393959;547;22.58777;13;356.1764;True
