Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;124424040;10984108.0829721;499.2309;28.46991;13;358.7275;False
2;99594080;26343199.2620605;463.53;21.30463;13;358.7275;False
3;163667328;36437937.1878911;547;25.73135;13;358.2525;True
4;146280304;55242699.35625;526.9005;27.15257;13;356.7366;False
5;163667328;43273692.834375;547;25.47351;13;357.7657;True
6;163667328;57983768.5;547;24.05692;13;358.337;True
7;163667328;54223843.95;547;22.80356;13;361.5845;True
8;163667328;44016997.0625;547;21.73163;13;357.0078;True
9;163667328;43794981.1914154;547;26.38705;13;357.6651;True
10;150886624;72645188.2729187;532.3741;23.30539;13;358.5312;False
11;103463648;43377623.2877808;469.4571;26.82556;14;359.4987;False
12;145889440;41309573.65;526.4308;24.01395;13;360.8544;False
13;84737008;34219748.0874603;439.229;19.55292;14;355.6104;False
14;163667328;56473547.0964359;547;22.87946;13;354.7864;True
15;121476248;39156058.9310059;495.2568;23.80267;14;359.8089;False
16;163667328;63993589.55;547;21.85211;14;361.7976;True
17;154063472;45765933.2;536.0845;27.36401;13;358.256;False
18;163667328;54469733.5686682;547;21.96338;14;362.197;True
19;150166768;43988651.2691519;531.5261;23;14;362.197;False
20;163667328;52908011.75;547;21.98334;13;358.4716;True
21;163667328;41177394.3675415;547;22.97809;13;358.5779;True
22;163667328;57356787.9361851;547;20.81354;13;359.6642;True
23;163667328;68293494.45;547;22.84753;14;361.5091;True
24;145884768;60625260.6202281;526.4252;23.90735;13;361.0732;False
25;163667328;53145739.30625;547;22.86035;14;360.6772;True
26;163667328;63638424.8;547;22;13;358.5352;True
27;163667328;60433106.525;547;22;13;357.3614;True
28;163667328;62578045.625592;547;19.86987;13;355.4446;True
29;148214688;54795952.6627327;529.2129;28.36865;13;357.3614;False
30;163667328;52180251.887545;547;25.97974;13;357.3978;True
31;163667328;71578960.0101178;547;19.88513;13;356.3127;True
32;163667328;52148700;547;23;13;355.6766;True
33;163667328;52561248.1039563;547;19.83325;13;356.2094;True
34;145964032;57330400.675;526.5205;25.82251;13;358.1895;False
35;163667328;46178435.775;547;24;13;356.7003;True
36;120924264;49598266.5;494.5055;24.83765;13;356.7994;False
37;163667328;52894991.5192155;547;23.79041;13;356.4623;True
38;163667328;82470987.4125;547;23.91357;13;356.4623;True
39;163667328;79355347.2763169;547;21.9281;13;356.4623;True
40;163667328;63257863.1300976;547;22.87415;13;354.9739;True
41;163667328;61892690.8837218;547;20.80908;13;357.6415;True
42;145209616;44400835.107504;525.6118;26.97693;13;356.2441;False
43;148356320;62512132.359375;529.3814;23.78699;13;356.0818;False
44;215607824;51782728.3176994;599.6367;26.04309;13;354.6913;False
45;163667328;67591267.4148482;547;21.8877;13;354.6913;True
46;127065832;60326412.4875;502.7394;23.77295;13;356.1436;False
47;163667328;62382427.14375;547;20.9519;13;356.1436;True
48;163667328;68071150.65;547;26.17041;13;354.6913;True
49;121992544;33752212.2353907;495.9575;26.6355;13;356.8315;False
50;163667328;55289467.28511;547;22.62988;13;355.6399;True
51;163667328;70343816.0875;547;23.29004;14;358.8039;True
52;163667328;59971446.3122314;547;26.47217;13;354.2109;True
53;163667328;62782628.3645569;547;23.75317;13;355.1504;True
54;163667328;43518339.4954031;547;24.54004;13;355.7747;True
55;163667328;59963175.5898438;547;26.3042;13;355.1504;True
56;163667328;63074076.0013037;547;24.2417;13;355.9658;True
57;163667328;85388524.825;547;26.81738;13;355.9658;True
58;163667328;79879647.5218634;547;22.25732;14;357.0552;True
59;163667328;46587917.2005005;547;21.84814;14;358.3983;True
60;163667328;82096397.075;547;20.50684;14;358.5362;True
61;163667328;59767258.41875;547;25.25269;14;358.5362;True
62;163667328;60513648.04375;547;22.85596;14;356.8641;True
63;163667328;68501244.225;547;22.07788;14;356.3846;True
64;163667328;70340849.3224965;547;25.87549;14;357.9028;True
65;213309008;76281733.49375;597.4979;24.5376;14;359.5986;False
66;163667328;82926708.3795362;547;22.70776;14;360.3035;True
67;163667328;69903853.3845703;547;21.81445;14;358.3983;True
68;163667328;70430331.5182617;547;22.32373;14;358.3983;True
69;163667328;57144811.0892103;547;22.25928;14;358.3983;True
70;163667328;60263692.7143277;547;22.46118;14;358.1588;True
71;163667328;63734394.794519;547;21.86914;14;355.3406;True
72;163667328;65993413.7292889;547;22.30469;14;355.3406;True
73;163667328;55974804.6101377;547;20.87939;14;357.7105;True
74;213698320;69082906.05;597.8612;25.64111;14;357.7105;False
75;163667328;51261537.85;547;24.51563;14;356.6417;True
76;163667328;55243910.7828125;547;21.01196;13;356.2978;True
77;125899616;55175082.4250209;501.1966;22.63232;14;356.3545;False
78;163667328;57516596.6;547;25.00317;13;359.2269;True
79;163667328;77039928.2984985;547;20.89795;13;359.2269;True
80;163667328;73820737.6;547;26.42554;13;359.2269;True
81;147060368;59182821.7202709;527.8354;23.90479;13;352.1344;False
