Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;2512.85278320313;1186.22549435291;966.4818;55.96622;14;315.4123;False
2;2472.7548828125;696.275243985653;951.0596;53.36221;14;315.4123;False
3;2808.56518554688;1378.35857531428;1080.217;53.19601;13;254.2791;False
4;2515.80102539063;1442.39853821993;967.6158;50.8374;14;315.4123;False
5;2515.31982421875;1241.58480169773;967.4307;51.96991;14;315.4123;False
6;2695.806640625;1585.0835798718;1036.849;57.78003;14;344.8631;False
7;2733.42553710938;1168.69853826649;1051.318;48.1311;12;348.0452;False
8;2441.50170898438;1264.71849241685;939.0391;44.46869;12;249.5391;False
9;3108.19140625;1509.55286121033;1195.458;66.58636;12;279.8977;False
10;2479.97143554688;1493.40583502129;953.8352;53.18555;12;279.8977;False
11;2469.921875;1209.38645302951;949.9699;51.7677;13;291.7451;False
12;2489.06030273438;1206.00922556594;957.3309;45.15161;13;325.2967;False
13;2769.75610351563;1369.65155366659;1065.291;68.46033;13;352.6202;False
14;2439.02514648438;1360.61554738828;938.0866;54.41785;10;350.3809;False
15;2454.36303710938;1371.95152198374;943.9858;44.66663;13;326.9176;False
16;2708.4033203125;1170.43403380215;1041.694;51.66943;13;326.9176;False
17;2776.45971679688;1843.61822729171;1067.869;71.17676;13;308.1947;False
18;2783.32763671875;1192.37200442478;1070.511;70.47168;12;303.4538;False
19;2794.50048828125;938.773044107854;1074.808;70.58887;12;303.4538;False
20;2700.36376953125;1371.78898235075;1038.601;70.64429;12;303.4538;False
21;2435.03881835938;1570.36554778516;936.5534;61.14722;12;303.4538;False
22;2434.267578125;1217.24372388572;936.2567;58.5542;12;303.4538;False
23;2768.84350585938;1488.25998183489;1064.94;54.61377;12;361.61;False
24;2790.16870117188;1710.60580089092;1073.142;71.84058;12;303.4538;False
25;2513.35498046875;1239.73185584452;966.675;66.32568;13;323.963;False
26;2426.90698242188;1056.39703101814;933.4257;69.47729;13;360.067;False
27;2459.88037109375;1532.30389403105;946.1078;45.09326;13;387.4114;False
28;2748.96606445313;1279.26926601529;1057.295;50.66064;12;294.4963;False
29;2445.271484375;1483.78335711956;940.4891;44.65137;12;294.4963;False
30;2435.77368164063;1161.12537658932;936.8361;54.70264;10;233.4558;False
