Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;1164671744;281058623.8;266.0385;23.98501;12;383.4115;False
2;2774478336;684658950.8;405.326;25.92785;11;461.0631;False
3;3981425920;1069903284.4;547;21.84873;11;343.3865;True
4;2485625856;701795327.2;433.8407;19.40559;11;343.3865;False
5;2602448384;989642201.2;460.8106;25.44748;11;316.7167;False
6;3664892672;1066818197.6;527.6977;23.9928;11;343.3865;False
7;3169698560;1061424441.2;493.7429;26.38051;11;343.3865;False
8;4003974400;1470010336.8;547;20.23923;11;343.3865;True
9;3994380544;1427011895.6;547;20.97281;11;343.5353;True
10;3708318464;1972772661.2;529.6706;23.00146;11;343.9559;False
11;3670113792;1879455989.2;527.6978;23.44223;11;343.3432;False
12;3716303104;1703759830;527.336;19.32413;11;343.3432;False
13;3975378432;1583500718.4;547;22.2998;11;343.3432;True
14;4871327232;2353896664;603.4725;25.14026;11;342.2286;False
15;4002335744;2197526338.8;547;20.87982;11;344.4137;True
16;3987682816;2346305990.4;547;21.96411;11;344.4137;True
17;4022972928;2318900242.4;547;20.10956;11;345.6327;True
18;4386586624;2418123081.6;573.5734;24.64709;11;344.9217;False
19;4191142912;2447215732.8;547;19.89996;13;347.0624;True
20;4096313088;2488466603.2;547;20.45715;12;345.9326;True
21;4116940800;2289575588;547;19.48785;12;346.6189;True
22;4119780608;1909681592.4;547;19.8891;12;347.8367;True
23;4701606400;2329660439.2;586.2804;24.78387;12;347.2151;False
24;4118284288;2999440966.4;547;20.06281;12;347.9998;True
25;4118284288;2838774182.4;264.9187;21.28418;12;347.9998;False
26;4138057728;2766636006.4;547;19.82861;12;350.0781;True
27;4138057728;2491880115.2;547;22.87372;12;350.0781;True
28;4130004992;2393782470.4;547;20.24811;12;349.8932;True
29;4821741056;2475539107.2;593.5613;26.42615;12;348.5939;False
30;4124902400;2277136646.8;547;19.60034;12;347.8929;True
