Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;968.177124023438;215.720849607326;372.3758;20.92256;11;332.0352;False
2;1062.39599609375;481.82037171066;408.6139;20.82338;13;321.8241;False
3;1922.19995117188;388.022370643914;547;21.2661;13;404.0775;True
4;1922.19995117188;304.696582840383;547;25.89154;13;404.0775;True
5;1208.12329101563;400.696650660038;464.6628;22.76202;13;404.0775;False
6;777.643127441406;134.873697789013;299.0935;16.36649;12;429.9456;False
7;1284.56604003906;296.496820890903;494.0638;23.16948;13;404.0775;False
8;1364.23474121094;249.25513959825;524.7057;26.02306;12;353.6346;False
9;1922.19995117188;351.893681401387;547;22.05151;13;404.0775;True
10;971.378051757813;223.910464048386;373.6069;24.19165;13;404.0775;False
11;1208.00500488281;326.634760524519;464.6173;32.93567;14;344.2943;False
12;972.4501953125;332.09940584898;374.0193;19.01102;13;404.0775;False
13;904.173706054688;247.489571709;347.7591;21.12076;14;321.3701;False
14;1376.79992675781;313.854224830866;529.5385;24.03564;13;317.8236;False
15;1922.19995117188;438.154039362073;547;23.90161;14;337.695;True
16;1922.19995117188;652.629467886686;547;24.72375;14;337.695;True
17;1201.68334960938;328.515549009666;462.1859;25.15894;14;395.3164;False
18;827.002319335938;324.818771743774;318.0778;23.22699;12;268.6835;False
19;821.3984375;259.697877472639;315.9225;19.29327;13;389.9541;False
20;765.092163085938;299.996091442369;294.2662;15.33484;13;252.8887;False
21;1053.25952148438;213.753833399341;405.0998;23.68286;13;252.8887;False
22;762.756652832031;215.884672784433;293.368;21.4928;13;252.8887;False
23;1293.1513671875;212.300308375061;497.3659;30.14032;13;252.8887;False
24;749.473876953125;215.630236144364;288.2592;18.49054;13;290.2638;False
25;904.283203125;215.987852698937;347.8012;20.4035;13;343.5679;False
26;1048.38830566406;298.17649192214;403.2263;23.5658;11;393.3153;False
27;975.197326660156;307.36982472837;375.0759;26.27588;13;343.5679;False
28;692.436889648438;198.557672062214;266.3219;13.75287;13;355.1474;False
29;975.840881347656;238.250234187837;375.3234;22.72247;13;355.1474;False
30;1053.07531738281;304.143216997385;405.029;21.39093;10;308.0896;False
