Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;19787214;2254087.96213564;270.4757;44.55776;14;311.0014;False
2;32948122;13375356.0080848;320.5853;19.0275;11;262.5481;False
3;147700208;20441231.4311674;528.5999;26.72408;14;310.9261;False
4;43041628;12363473.7389672;350.4528;21.39656;11;262.6871;False
5;121461064;23370539.2581282;495.2362;22.4962;14;310.3253;False
6;119883048;28151416.2725085;493.0821;24.78467;14;309.302;False
7;102880032;27387944.730957;468.5728;21.78223;14;311.0146;False
8;148872880;55030712.5909652;529.9951;21.59351;14;311.0146;False
9;124031432;34180407.2292659;498.7052;20.18008;14;310.8591;False
10;99430296;37628151.6384086;463.2758;24.35223;13;308.3922;False
11;123720912;42866957.1624174;498.2887;22.74219;13;308.6722;False
12;149849680;48558496.95;531.1517;21.14594;13;308.6722;False
13;100703472;42098268.2;465.2448;21.94806;13;309.9242;False
14;147158080;40496673.0238098;527.9523;24.1781;13;310.3696;False
15;80304904;21126009.9183651;431.4337;23.72388;13;311.6474;False
16;147905264;37833639.434375;528.8444;29.17419;13;310.3696;False
17;100010312;36278404.8758301;464.1748;21.7832;13;308.9365;False
18;122048464;34828557.7421875;496.0332;26.81006;13;309.1505;False
19;163667328;33049026.9120117;547;23.75293;13;308.9365;True
20;223589792;46826830.05;606.9468;23.84467;13;310.6825;False
21;163667328;56968210.5688477;547;23.7995;13;309.3551;True
22;125978768;40141072.3483536;501.3016;23.85541;13;310.2842;False
23;163667328;55384269.9581642;547;22.50745;13;316.6048;True
24;121178472;33199106.5957484;494.8518;21.23999;14;313.4862;False
25;163667328;57051654.2976501;547;21.37512;14;315.0836;True
26;148258224;36199406.6841386;529.2647;23.68774;14;315.0836;False
27;120286840;29200192.975;493.6351;23.89417;13;311.2294;False
28;163667328;46746948.577121;547;21.91687;13;311.2294;True
29;120101184;37546437.64375;493.381;24.61804;13;312.8447;False
30;53662228;29395596.445813;377.1866;25.14453;13;312.8447;False
31;83192184;29877444.3586304;436.5435;24.18286;13;311.8749;False
32;100482832;33290183.00625;464.9047;23.74963;14;314.0774;False
33;122398904;34406479.6875;496.5075;23.70435;13;311.4144;False
34;144775008;36937867.8094269;525.0869;26.2041;13;308.0331;False
35;123231048;37967716.2923839;497.6302;23.58557;13;308.0331;False
36;122532592;27384517.9404531;496.6882;25.85144;13;311.7668;False
37;163667328;42606463.4294728;547;21.96362;13;309.5152;True
38;81912264;35108711.8159628;434.2932;20.72876;13;311.5405;False
39;163667328;41638544.6468779;547;29.40723;13;316.4327;True
40;121932016;41692796.4572341;495.8754;23.86987;13;311.5431;False
41;65901496;25365172.2625;403.9229;24.62891;13;313.8936;False
42;184444784;70062183.85;569.2313;27.96948;14;315.5308;False
43;163667328;50621994.1535269;547;20.64722;13;316.2571;True
44;163667328;48705632.784375;547;25.85901;14;314.1948;True
45;163667328;57021791.8252708;547;25.80591;14;315.7225;True
46;147545760;57359275.4269531;528.4155;24.49121;14;315.7225;False
47;163667328;44805513.9285828;547;22.21216;14;316.6364;True
48;205204976;56932523.3566223;589.8333;27.16064;14;315.0446;False
49;163667328;51615270.2125;547;23.27075;14;316.6364;True
50;100905664;37015533.3506836;465.5559;21.91992;14;311.5442;False
51;145087776;48910819.8722656;525.4648;23.70654;14;315.8439;False
52;163667328;42502410.8169434;547;21.51807;14;316.4379;True
53;100786088;35324836.0670044;465.3719;25.8396;14;316.4379;False
54;163667328;44221025.371875;547;20.28369;14;313.3663;True
55;163667328;49362872.2299953;547;20.54883;14;313.3663;True
56;214510720;65401849.675;598.6179;25.46313;14;313.9002;False
57;163667328;50837051.8117187;547;23.46753;14;313.7615;True
