Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;1167335040;141030880.843554;404.9721;22.82665;11;339.6248;False
2;1473593600;215103388.91549;437.6758;25.19345;12;317.1833;False
3;569260224;95318443.8464122;318.7598;17.81231;12;308.3672;False
4;428230048;43391983.063056;289.9028;20.5827;12;308.3672;False
5;7102245376;495437065.821817;547;24.91357;13;328.1062;True
6;570507392;130308176.093403;318.9925;21.55814;13;281.5286;False
7;730578944;133571010.958361;346.4036;21.97763;14;326.1141;False
8;1469002752;125574887.939839;437.2208;27.41649;12;333.9542;False
9;7102245376;530925294.83885;547;23.20422;13;322.0338;True
10;1763086464;143327408.406954;464.6413;25.05838;13;279.7658;False
11;1166188544;116800042.971651;404.8395;19.88864;13;279.7658;False
12;326572960;52479886.6249681;264.8622;23.77319;10;263.8323;False
13;436679072;73996421.903567;291.797;16.55597;14;367.7833;False
14;7102245376;568109041.725148;547;25.54852;14;403.0553;True
15;1791455616;138490144.272153;467.1202;20.34048;14;403.0553;False
16;2151534336;239578334.500048;496.5269;31.02805;14;403.0553;False
17;442694880;55864323.2111157;293.1308;17.17386;14;403.0553;False
18;930409600;83360162.3364591;375.4782;17.9563;14;403.0553;False
19;7102245376;502531626.892307;547;21.34613;12;370.6927;True
20;1784245248;249334193.753763;466.4927;26.59308;12;370.6927;False
21;2177322496;210886859.787453;498.5027;20.7074;12;370.6927;False
22;2138089472;174650417.829686;495.4904;26.74323;12;370.6927;False
23;253137776;31558385.2379687;243.302;15.67352;12;346.4158;False
24;750110336;88489737.0818575;349.4634;23.4917;12;346.4158;False
25;732092864;151004570.385952;346.6427;23.27405;11;326.3526;False
26;924628608;200321536.956451;374.6989;21.78558;12;237.5543;False
27;930962560;75846000.4365038;375.5526;19.65631;12;237.5543;False
28;1450956800;156376284.210414;435.4231;23.35449;12;237.5543;False
29;568713536;101418611.744168;318.6578;20.9082;12;237.5543;False
30;726068160;136111279.757298;345.6892;22.07806;14;307.9521;False
