Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;330987168;27913696.95;547;22.11822;12;349.1855;True
2;260411424;61219460.7875;496.3684;22.34038;12;349.1053;False
3;307045088;61355987.31875;530.387;21.87551;12;348.8694;False
4;188483888;61708097.225;434.9801;23.67062;12;349.2849;False
5;183876976;73835894.6;434.1844;17.74922;11;347.193;False
6;223092352;76431585.55;461.856;18.74385;12;349.2849;False
7;316482176;101170708.7125;547;22.34961;11;349.325;True
8;332901280;112617427.11875;547;20.98874;12;348.5837;True
9;318501472;121579351.05;547;21.10254;11;347.8672;True
10;320179200;103737976.4625;547;20.17105;11;349.0426;True
11;208833408;90252398.3625;465.0407;25.4834;11;349.2712;False
12;304499136;98815917.10625;529.1746;22.43381;12;345.8538;False
13;328675200;96380535.45;547;23.66293;12;345.4319;True
14;263426256;86250995.1125;497.5858;21.21362;12;349.8551;False
15;312459136;94791513.725;547;25.35361;11;342.7011;True
16;235086832;88696871.825;495.2189;22.55331;10;347.4315;False
17;327419456;90035172.38125;547;24.59937;12;345.9821;True
18;318333088;106035038.40625;547;21.20099;11;351.953;True
19;304707616;100339019.2875;530.4907;23.65552;12;345.6623;False
20;316107168;112732476.9;547;22.59821;11;350.7854;True
21;239211376;97060071.6375;498.8462;22.75873;10;347.7068;False
22;303240928;94139377.35;547;22.02539;10;346.0516;True
23;319264512;102432952.05;547;20.66809;11;350.3862;True
24;303478176;140637163.9;547;21.87115;10;346.0516;True
25;321296544;99905978.325;547;19.59668;11;351.6927;True
26;322548960;110254208.13125;547;29.09308;12;354.2531;True
27;318127328;149556564.3875;547;21.32263;11;351.6927;True
28;326751008;126703570.1375;547;25.12982;12;348.5428;True
29;330013088;99656450.2625;547;22.74292;12;348.5428;True
30;332858208;134204876.8;547;21.01288;12;353.0232;True
